,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,31150,31924,35684,28311,28569,29417,29896,30154,32329,29233,28127,30744,30302,36532,36716,38781,37380,45232,46579,47074,51297,Upgrade
1,Market Cap Growth,8.52%,8.52%,19.36%,-6.11%,-11.63%,0.63%,6.29%,-1.92%,6.69%,-19.98%,-23.39%,-20.72%,-18.93%,-19.23%,-21.18%,-17.62%,-27.13%,6.21%,68.70%,72.80%,26.59%,Upgrade
2,Last Close Price,8.45,8.66,9.63,7.56,7.63,7.85,7.98,7.95,8.53,7.71,7.42,8.00,7.89,9.51,9.56,9.97,9.61,11.63,13.38,13.47,14.68,Upgrade
3,PE Ratio,31.30,31.95,44.32,36.91,39.52,43.45,44.09,40.65,43.86,45.28,44.67,46.40,32.73,37.38,37.56,40.42,49.48,55.87,60.24,55.34,70.31,Upgrade
4,PS Ratio,9.94,10.14,11.67,9.96,10.59,11.97,13.27,12.88,14.32,14.54,13.52,14.31,11.78,13.66,14.74,15.89,17.10,19.89,19.21,18.85,22.73,Upgrade
5,PB Ratio,1.79,1.80,2.01,1.59,1.61,1.68,1.73,1.76,1.88,1.73,1.66,1.83,1.79,2.18,2.20,2.40,2.32,2.84,4.05,4.11,4.44,Upgrade
6,P/FCF Ratio,-,-,5.50,78.56,-34.99,-10.76,-,-,-,25.76,-,42.91,-806.91,-13.46,-,-,-,-,-,-18.20,-,Upgrade
7,P/OCF Ratio,-,-,5.40,59.94,-40.37,-11.23,-,-,-,24.18,-,38.61,928.56,-13.87,-,-,-,-,-,-19.09,-,Upgrade
8,Debt / Equity Ratio,1.23,1.23,1.23,1.51,1.04,1.60,1.50,1.48,1.48,1.33,1.34,1.33,1.23,1.33,1.41,1.45,1.17,1.10,1.74,1.62,1.54,Upgrade
9,Debt / FCF Ratio,-,-,3.37,74.26,-22.66,-10.24,-,-,-,19.75,-,31.24,-553.87,-8.23,-,-,-,-,-,-7.16,-,Upgrade
10,Asset Turnover,-,0.05,0.06,-,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.05,0.08,0.04,0.04,0.06,0.07,0.06,Upgrade,
11,Quick Ratio,-,-,1.36,0.96,1.58,0.76,1.18,0.79,1.19,0.85,1.34,0.88,1.23,0.93,1.28,0.86,1.11,1.27,1.08,0.89,0.92,Upgrade
12,Current Ratio,-,-,1.56,1.44,1.83,1.23,1.36,1.23,1.33,1.02,1.50,1.07,1.38,1.03,1.44,1.08,1.27,1.42,1.21,1.03,1.05,Upgrade
13,Return on Equity (ROE),6.73%,3.41%,6.44%,-,2.54%,2.66%,5.63%,5.09%,2.62%,4.20%,5.59%,2.99%,2.34%,5.13%,12.41%,4.43%,2.76%,6.70%,10.32%,8.14%,Upgrade,
14,Return on Assets (ROA),-,1.04%,2.09%,-,0.78%,0.82%,1.74%,1.62%,0.86%,1.36%,1.83%,0.99%,0.75%,1.62%,4.11%,1.56%,0.87%,1.82%,2.86%,2.42%,Upgrade,
15,Earnings Yield,3.21%,3.13%,2.26%,2.71%,2.53%,2.30%,2.27%,2.46%,2.28%,2.21%,2.24%,2.16%,3.06%,2.68%,2.66%,2.47%,2.02%,1.79%,1.66%,1.81%,1.42%,Upgrade
16,FCF Yield,-,18.18%,1.27%,-2.86%,-9.29%,-4.99%,-10.56%,-6.15%,3.88%,0.61%,2.33%,-0.12%,-7.43%,-10.97%,-10.09%,-8.87%,-10.43%,-7.37%,-5.49%,-7.96%,Upgrade,
17,Dividend Yield,1.14%,-,1.33%,-,-,1.02%,-,-,-,1.30%,-,-,-,1.05%,-,-,-,1.12%,-,-,-,Upgrade
18,Payout Ratio,0.00%,-,283.87%,62.92%,22.58%,63.17%,471.79%,56.10%,8.28%,99.10%,320.29%,43.01%,56.12%,135.42%,265.79%,14.61%,60.82%,196.62%,153.70%,20.03%,23.98%,Upgrade
19,Buyback Yield / Dilution,1.60%,-3.51%,1.30%,11.55%,-3.90%,-1.36%,-6.94%,-31.94%,13.49%,-5.74%,0.85%,23.64%,-18.10%,8.05%,-10.91%,-21.50%,-7.16%,-19.59%,4.66%,-12.04%,6.24%,Upgrade
20,Total Shareholder Return,2.73%,-3.51%,2.63%,11.55%,-3.90%,-0.34%,-6.94%,-31.94%,13.49%,-4.45%,0.85%,23.64%,-18.10%,9.10%,-10.91%,-21.50%,-7.16%,-18.47%,4.66%,-12.04%,6.24%,Upgrade
