,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Operating Revenue,1068,912.04,921.57,737.26,752.97,601.04,504.6,419.53,790.39,954.48,1026,900.42,969.32,868.23,424.93,299.53,355.21,378.87,593.82,495.75,Upgrade
1,Other Revenue,-,-6.15,6.15,-,7.6,-3.49,3.49,-,1.05,-0.99,0.99,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,1068,905.89,927.71,737.26,760.57,597.55,508.09,419.53,791.43,953.49,1027,900.42,969.32,868.23,424.93,299.53,355.21,378.87,593.82,495.75,Upgrade
3,Revenue Growth (YoY),40.43%,51.60%,82.59%,75.74%,-3.90%,-37.33%,-50.52%,-53.41%,-18.35%,9.82%,141.66%,200.61%,172.88%,129.16%,-28.44%,-39.58%,0.52%,-25.00%,25.16%,22.49%,Upgrade
4,Cost of Revenue,-1077,371.76,393.22,311.83,516.25,65.66,353.88,195.95,370.79,518.2,592.21,511.57,520.82,532.29,173.49,104.46,122.89,93.31,168.55,136.19,Upgrade
5,Gross Profit,2145,534.14,534.5,425.43,244.33,531.89,154.2,223.57,420.64,435.29,434.7,388.85,448.5,335.94,251.44,195.07,232.33,285.57,425.28,359.57,Upgrade
6,"Selling, General & Admin",-191.13,68.15,61.62,61.37,70.66,60.16,73.26,59.02,110.53,64.85,61.38,51.8,68.42,85.75,61.96,58.43,68.58,66.58,66.13,65.8,Upgrade
7,Research & Development,-552.28,185.57,190.67,176.04,194.88,184.25,168.63,134.05,239.72,117.9,117.34,88.52,127.2,98.91,77.62,66.12,81.01,54.53,67.25,97.09,Upgrade
8,Other Operating Expenses,2298,-75.13,4.35,-1.42,1.45,-1.2,-61.8,-7.08,-1.65,-33.27,-5.52,-0.27,61.52,-0.2,-10.58,-41.02,26.8,-2.4,-6.17,-16.29,Upgrade
