,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,20209,19350,19519,18368,18907,18561,18912,17702,17556,16979,16708,16347,16316,15787,15810,15008,14657,14394,14424,13565,Upgrade
1,Interest Paid on Deposits,13406,13121,12938,12801,12646,12167,11683,11187,10640,10337,9810,9641,9536,9132,8849,8799,8766,8730,8494,8507,Upgrade
2,Net Interest Income,6803,6230,6581,5567,6261,6395,7229,6515,6915,6642,6898,6706,6780,6656,6961,6209,5891,5663,5930,5058,Upgrade
3,Net Interest Income Growth (YoY),8.67%,-2.58%,-8.97%,-14.54%,-9.47%,-3.73%,4.80%,-2.86%,1.99%,-0.20%,-0.90%,8.01%,15.09%,17.52%,17.38%,22.76%,12.36%,2.75%,5.12%,-11.34%,Upgrade
4,Gain (Loss) on Sale of Assets,-,0.02,0.05,-0.02,7.04,0.06,-0.05,-1.34,-0.55,0.03,-0,-5.63,-0.04,-0.7,-,-0.01,0.01,-0.14,0.02,-0.24,Upgrade
5,Gain (Loss) on Sale of Investments,70.92,324.43,457.59,-,126.55,88.54,172.21,214.79,70.02,53.93,18.75,39.24,65.81,2.25,-,5.11,-0.02,0.48,-,-0,Upgrade
6,Gain (Loss) on Sale of Equity Investments,242.19,218.09,239.99,170.5,226.53,201.88,235.02,151.03,182.93,178.73,226.86,116.51,105.03,-5.86,219.52,118.22,126.44,167.97,175.03,136.35,Upgrade
7,Other Non-Interest Income,5135,6049,5938,3609,4768,4666,5317,2018,4488,4381,5133,3544,3113,3388,3017,2914,1289,1873,3928,2664,Upgrade
8,Total Non-Interest Income,5449,6591,6636,3779,5128,4956,5724,2382,4741,4614,5378,3695,3284,3384,3237,3037,1416,2042,4103,2801,Upgrade
9,Non-Interest Income Growth (YoY),6.26%,32.99%,15.93%,58.65%,8.16%,7.42%,6.43%,-35.52%,44.36%,36.33%,66.15%,21.66%,131.93%,65.74%,-21.11%,8.44%,-44.91%,-16.20%,34.51%,96.03%,Upgrade
10,Revenues Before Loan Losses,12252,12821,13217,9346,11388,11351,12953,8897,11656,11256,12277,10401,10064,10040,10198,9246,7307,7705,10033,7859,Upgrade
