,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,111893,113265,107472,92680,76337,83267,82750,92645,107741,108416,107386,106865,89663,90564,105274,101271,80857,78955,73351,61496,74389,Upgrade
1,Market Cap Growth,36.03%,36.03%,29.88%,0.04%,-29.15%,-23.20%,-22.94%,-13.31%,20.16%,19.71%,2.01%,5.52%,10.89%,14.70%,43.52%,64.68%,8.69%,8.36%,4.69%,-8.34%,35.76%,Upgrade
2,Last Close Price,10.11,10.58,10.04,8.19,6.75,7.36,7.31,7.68,8.93,9.02,8.93,8.77,7.37,7.44,8.65,8.01,6.39,6.24,5.80,5.45,6.59,Upgrade
3,PE Ratio,6.40,6.03,5.87,5.24,4.39,4.56,4.47,5.04,6.00,6.01,6.27,6.54,5.81,6.06,7.57,7.77,6.38,6.45,5.93,4.93,6.18,Upgrade
4,PS Ratio,2.79,2.97,2.87,2.52,2.10,2.30,2.23,2.56,3.06,2.99,3.16,3.25,2.84,3.07,3.75,3.79,3.13,3.17,2.95,2.46,3.07,Upgrade
5,PB Ratio,0.71,0.62,0.60,0.52,0.44,0.49,0.50,0.56,0.68,0.80,0.82,0.84,0.73,0.77,0.92,0.90,0.75,0.75,0.71,0.67,0.85,Upgrade
6,P/FCF Ratio,-,-,-,-,-,-,-,0.53,1.11,2.06,1.91,-,0.76,0.86,1.54,2.99,2.82,-,-,1.03,2.70,Upgrade
7,P/OCF Ratio,-,-,-,-,-,-,-,0.53,1.10,1.98,1.82,-,0.74,0.85,1.51,2.83,2.70,-,-,1.02,2.64,Upgrade
8,Debt / Equity Ratio,3.92,3.92,3.67,3.23,3.04,3.21,2.93,2.35,2.81,3.17,3.44,3.39,3.63,3.75,3.68,3.23,3.41,3.55,3.27,4.17,3.95,Upgrade
9,Debt / FCF Ratio,-,-,-,-,-,-,-,2.22,4.57,8.14,7.99,-,3.76,4.17,6.18,10.68,12.82,-,-,6.44,12.58,Upgrade
10,Return on Equity (ROE),11.28%,13.16%,13.08%,7.61%,11.06%,12.78%,13.57%,9.51%,14.65%,16.01%,16.10%,11.80%,13.52%,15.46%,15.01%,11.41%,11.17%,14.37%,16.80%,11.92%,Upgrade,
11,Return on Assets (ROA),0.81%,0.97%,0.98%,0.57%,0.83%,0.97%,1.04%,0.70%,1.01%,1.09%,1.11%,0.82%,0.93%,1.07%,1.05%,0.81%,0.78%,0.95%,1.07%,0.77%,Upgrade,
12,Earnings Yield,16.78%,17.55%,18.06%,20.26%,24.24%,22.48%,22.89%,20.31%,17.09%,17.05%,16.35%,15.69%,17.68%,16.96%,13.62%,13.28%,16.20%,16.02%,17.44%,20.95%,16.74%,Upgrade
13,FCF Yield,-69.17%,-68.34%,-78.74%,-35.36%,45.78%,143.12%,200.58%,187.97%,90.05%,48.56%,52.35%,55.57%,132.05%,115.92%,64.97%,33.44%,35.48%,60.15%,42.91%,96.96%,37.10%,Upgrade
14,Dividend Yield,6.90%,-,8.80%,-,7.95%,-,-,-,5.98%,-,-,-,6.27%,-,-,-,6.15%,-,-,-,5.95%,Upgrade
15,Payout Ratio,50.58%,16.86%,104.42%,13.04%,71.73%,6.38%,115.36%,13.71%,34.87%,6.09%,105.09%,8.64%,-,16.65%,-,19.93%,-,25.44%,-,20.50%,-,Upgrade
16,Buyback Yield / Dilution,-1.24%,0.55%,-5.96%,-0.76%,-4.00%,-0.58%,0.27%,-1.16%,-1.05%,-1.68%,-15.29%,-16.64%,-25.61%,-22.97%,-1.85%,-17.29%,-10.17%,-18.22%,-19.58%,-0.12%,-1.32%,Upgrade
17,Total Shareholder Return,5.65%,0.55%,2.84%,-0.76%,3.95%,-0.58%,0.27%,-1.16%,4.93%,-1.68%,-15.29%,-16.64%,-19.35%,-22.97%,-1.85%,-17.29%,-4.02%,-18.22%,-19.58%,-0.12%,4.63%,Upgrade
