,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,60293,45554,46557,38919,40394,37695,31998,43290,38568,40962,43794,24136,21070,22365,29514,26211,20776,22621,90857,36109,Upgrade
1,Investment Securities,724961,606290,688125,582151,665772,561723,648882,557526,622314,533763,627767,533103,645994,550982,634350,541857,583399,488830,549319,495293,Upgrade
2,Trading Asset Securities,501984,497586,470910,449835,441949,456193,440656,409337,348470,324666,323932,296174,256451,214477,203539,174941,193288,208308,190846,161504,Upgrade
3,Total Investments,1226945,1103876,1159035,1031986,1107721,1017916,1089538,966863,970784,858429,951699,829276,902445,765459,837889,716798,776687,697138,740165,656797,Upgrade
4,Gross Loans,1235397,1239300,1166841,1124659,1066617,1072757,1000046,959584,910291,919552,858568,804153,764851,777844,730967,687238,663920,665201,617056,569664,Upgrade
5,Allowance for Loan Losses,-,-34127,-,-34799,-,-35449,-,-33068,-,-31399,-,-28160,-,-27081,-,-23765,-,-23133,-,-20865,Upgrade
6,Other Adjustments to Gross Loans,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-378.34,-,-,Upgrade
7,Net Loans,1235397,1205173,1166841,1089859,1066617,1037308,1000046,926516,910291,888152,858568,775993,764851,750763,730967,663472,663920,641690,617056,548799,Upgrade
8,"Property, Plant & Equipment",11832,11584,11780,11892,11240,11093,11152,10628,10877,10805,10763,10727,9914,9983,8909,8331,7939,7766,7804,7900,Upgrade
9,Goodwill,210.05,210.05,210.05,210.05,210.05,210.05,210.05,210.05,197.1,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Intangible Assets,1078,1093,1103,1133,547.4,567.19,570.6,611.47,559.41,486.01,469.55,477.78,432.55,442.9,454.36,474.55,404.07,418.6,408.74,433.59,Upgrade
11,Investments in Real Estate,1149,1161,1175,1190,10.56,10.85,11.15,11.45,11.75,12.04,12.34,12.64,12.94,13.23,13.53,13.83,14.13,14.43,14.72,15.02,Upgrade
12,Accrued Interest Receivable,-,5514,-,5435,-,4478,-,4437,-,3760,-,3536,-,3584,-,3164,-,2939,-,3328,Upgrade
13,Other Receivables,-,596.36,-,783.73,-,2379,-,1240,-,5240,-,6961,-,6838,-,5029,15311,948.63,18003,2374,Upgrade
14,Restricted Cash,-,91493,-,97021,-,98914,-,93013,-,93424,-,87192,-,91934,-,84423,-,82563,-,80248,Upgrade
15,Other Current Assets,34.44,9080,-,1966,-,631.79,-,2284,-,145.84,-,140.14,-,159.49,-,133.23,4.91,138.58,4.91,138.36,Upgrade
16,Long-Term Deferred Tax Assets,4185,4228,5007,5874,5992,6092,7093,6624,5816,6226,6555,6201,6303,6320,6204,6240,5775,5591,5125,4969,Upgrade
17,Other Real Estate Owned & Foreclosed,-,638.47,-,638.47,-,2079,-,2090,-,2076,-,1991,-,609.63,-,664.76,-,708.56,-,641.89,Upgrade
18,Other Long-Term Assets,5913,2620,4554,1370,7947,2854,7845,1667,7090,2427,10747,2065,4289,5266,5869,1837,4272,2108,2681,1367,Upgrade
19,Total Assets,2547037,2482821,2396264,2288276,2240679,2222510,2148464,2059484,1944194,1912367,1882609,1748947,1709317,1663978,1619819,1517076,1495103,1464959,1482119,1343435,Upgrade
