,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3966,1900,1237,2038,2619,2688,2522,2715,2971,2349,2508,2556,3123,2867,2867,2093,2584,2791,2840,2909,3316,Upgrade
1,Market Cap Growth,-29.31%,-29.31%,-50.96%,-24.94%,-11.86%,14.41%,0.55%,6.22%,-4.87%,-18.07%,-12.53%,22.11%,20.86%,2.72%,0.97%,-28.03%,-22.08%,-18.58%,-21.15%,-32.80%,-1.67%,Upgrade
2,Enterprise Value,4500,1781,1869,2783,3364,2799,3186,3369,3624,2113,2894,3198,3764,2815,3533,2706,3196,3070,3538,3643,4051,Upgrade
3,Last Close Price,5.74,2.75,1.79,2.95,3.79,3.89,3.65,3.93,4.30,3.40,3.63,3.70,4.52,4.15,4.15,3.03,3.74,4.04,4.11,4.21,4.80,Upgrade
4,PE Ratio,91.17,57.93,62.32,-3482.66,-,-3.35,-3.15,-3.39,-,481.18,367.70,123.80,-,-8.63,-7.97,-5.23,-,-,-,-,-,Upgrade
5,Forward PE,-,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,15.22,16.32,17.13,17.54,15.61,Upgrade
6,PS Ratio,1.93,1.23,0.71,0.99,1.04,0.95,0.92,0.97,1.01,0.81,0.82,0.82,0.99,0.80,0.74,0.50,0.65,0.62,0.59,0.59,0.61,Upgrade
7,PB Ratio,2.65,1.24,0.82,1.38,1.79,1.78,1.69,1.82,2.03,0.96,1.02,1.04,1.28,1.03,1.03,0.76,0.93,0.86,0.86,0.87,0.98,Upgrade
8,P/TBV Ratio,1.33,1.33,0.88,1.49,1.93,1.93,1.83,1.98,2.22,1.15,1.24,1.27,1.56,1.27,1.28,0.94,1.16,1.15,1.16,1.19,1.34,Upgrade
