,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,28.94,28.94,29.08,29.08,28.96,29.13,26.92,24.75,30.34,28.39,22.96,31.79,34.52,31.8,29.73,34.29,33.92,31.54,30.98,36.59,Upgrade
1,Revenue,28.94,28.94,29.08,29.08,28.96,29.13,26.92,24.75,30.34,28.39,22.96,31.79,34.52,31.8,29.73,34.29,33.92,31.54,30.98,36.59,Upgrade
2,Revenue Growth (YoY),-0.06%,-0.65%,8.05%,17.49%,-4.55%,2.61%,17.21%,-22.13%,-12.12%,-10.73%,-22.75%,-7.29%,1.76%,0.81%,-4.04%,-6.29%,-10.66%,-19.95%,-19.13%,-9.21%,Upgrade
3,Cost of Revenue,23.67,23.67,24.46,24.46,24.07,23.9,22.05,23.05,23.38,23.03,19.5,26.96,27,24.72,23.71,26.39,25.05,23.93,24.17,30.52,Upgrade
4,Gross Profit,5.27,5.27,4.63,4.63,4.89,5.23,4.87,1.7,6.96,5.36,3.46,4.83,7.52,7.08,6.01,7.9,8.87,7.62,6.81,6.07,Upgrade
5,"Selling, General & Admin",0.24,0.24,0.06,0.06,0.5,0.3,-0.02,0.46,0.85,0.58,0.47,0.23,0.21,0.24,-0.98,0.82,0.51,0.45,0.14,0.39,Upgrade
6,Other Operating Expenses,3.04,3.04,3.32,3.32,3.45,3.55,4.6,3.38,4.01,2.07,3.99,3.43,3.56,3.53,7.7,2.44,2.84,4.3,4.03,3.6,Upgrade
7,Operating Expenses,5.49,5.49,6.01,6.01,5.99,6.27,7.77,7.16,8.3,6,8.14,7.12,7.22,7.32,12.04,6.13,6.01,8.4,8.38,8.34,Upgrade
8,Operating Income,-0.22,-0.22,-1.38,-1.38,-1.1,-1.04,-2.9,-5.45,-1.34,-0.64,-4.68,-2.29,0.3,-0.23,-6.03,1.76,2.87,-0.79,-1.58,-2.28,Upgrade
