,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,51,36,37,38,33,38,30,31,31,41,45,49,86,112,94,95,250,335,81,87,92,Upgrade
1,Market Cap Growth,-6.25%,-6.25%,24.00%,23.08%,7.69%,-5.88%,-34.21%,-36.73%,-63.95%,-63.80%,-51.80%,-48.42%,-65.60%,-66.57%,16.05%,9.20%,171.74%,256.38%,-34.68%,-40.00%,-75.14%,Upgrade
2,Enterprise Value,-65,-62,-61,-76,-80,-88,-92,-91,-91,-111,-106,-58,-21,27,9,-68,87,183,-71,-58,-53,Upgrade
3,Last Close Price,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.09,0.11,0.09,0.10,0.25,0.34,0.08,0.09,0.09,Upgrade
4,PE Ratio,19.40,13.53,50.98,78.51,19.70,-,4.26,5.38,5.06,-,-,33.09,-,21.37,9.88,-,17.47,28.86,11.00,11.68,12.75,Upgrade
5,PS Ratio,0.29,0.20,0.19,0.17,0.17,0.17,0.12,0.13,0.13,0.18,0.23,0.23,0.38,0.48,0.41,0.45,1.22,1.73,0.42,0.42,0.45,Upgrade
6,PB Ratio,0.26,0.18,0.19,0.19,0.17,0.20,0.15,0.16,-,0.22,0.25,0.27,-,0.62,0.53,0.53,-,1.90,0.48,0.51,-,Upgrade
7,P/TBV Ratio,0.19,0.19,0.19,0.20,0.17,0.20,0.16,0.16,-,0.23,0.25,0.27,-,0.62,0.53,0.53,-,1.90,0.48,0.51,-,Upgrade
8,P/FCF Ratio,252.56,176.20,-4.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
