,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,89.71,89.71,23.51,23.51,120.18,-,116.5,-,123.83,-,151.64,-,100.79,-,72.04,-,114.75,-,105.1,-,Upgrade
1,Short-Term Investments,29.73,29.73,79.18,79.18,-,-,17.06,-,-,-,-,-,7.11,-,14.92,-,56.33,-,10,-,Upgrade
2,Trading Asset Securities,2.91,2.91,1.91,1.91,2.1,-,3.36,-,4.13,-,3.87,-,5.13,-,5.33,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,122.35,122.35,104.6,104.6,122.28,136.91,136.91,-,127.96,155.51,155.51,-,113.03,92.29,92.29,-,171.08,115.1,115.1,-,Upgrade
4,Cash Growth,0.05%,-10.64%,-23.60%,-,-4.43%,-11.96%,-11.96%,-,13.21%,68.50%,68.50%,-,-33.93%,-19.82%,-19.82%,-,10.29%,-17.63%,-17.63%,-,Upgrade
5,Accounts Receivable,11.65,11.65,21.89,21.89,35.48,-,13.3,-,18.86,-,7.58,-,15.13,-,10.48,-,7.32,-,7.42,-,Upgrade
6,Other Receivables,54.25,54.25,47.05,47.05,42.06,-,45.67,-,40.95,-,41.88,-,41.15,-,60.54,-,3.26,-,51.56,-,Upgrade
7,Receivables,65.9,65.9,68.94,68.94,77.54,-,58.96,-,59.81,-,49.46,-,56.28,-,71.02,-,10.57,-,58.98,-,Upgrade
8,Inventory,4.13,4.13,2.39,2.39,1.51,-,1.52,-,3.41,-,2.7,-,2.24,-,1.86,-,2.4,-,3.25,-,Upgrade
9,Other Current Assets,2.1,2.1,2.1,2.1,3.73,-,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,194.47,194.47,178.04,178.04,205.06,-,199.79,-,191.18,-,207.67,-,171.55,-,165.17,-,184.05,-,177.33,-,Upgrade
11,"Property, Plant & Equipment",17.47,17.47,20.57,20.57,25.87,-,29.62,-,18.83,-,16.74,-,21.12,-,21.4,-,19.83,-,26.3,-,Upgrade
12,Long-Term Investments,17.26,17.26,17.17,17.17,18.21,-,18.22,-,10,-,0,-,1.42,-,1.92,-,3,-,-,-,Upgrade
13,Goodwill,5.38,5.38,5.38,5.38,5.38,-,5.38,-,6.85,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,0.1,0.1,0.1,0.1,0.64,-,0.65,-,0.43,-,0.43,-,0.13,-,0.13,-,0.03,-,0.03,-,Upgrade
15,Other Long-Term Assets,0.62,0.62,0.62,0.62,1.62,-,3.19,-,3.58,-,0.12,-,33.59,-,32.75,-,5.52,-,1.3,-,Upgrade
