,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,808.98,906.81,831.54,842.38,587.11,247.01,235.87,236.79,428.92,1027,Upgrade
1,Revenue Growth (YoY),-2.71%,7.65%,41.63%,241.03%,148.92%,4.32%,-45.01%,-76.95%,-53.18%,-0.84%,Upgrade
2,Cost of Revenue,423.52,444.49,432.43,443.47,300.53,126.15,117.92,150,274.16,539.89,Upgrade
3,Gross Profit,385.46,462.32,399.12,398.91,286.58,120.86,117.95,86.8,154.76,487.39,Upgrade
4,"Selling, General & Admin",248.57,260.41,248.31,235.52,196.94,147.09,155.45,183.36,184.1,252.23,Upgrade
5,Other Operating Expenses,-3.8,-4.48,-5.99,-5.86,-14.73,-7.81,-4.02,-6.05,-5.76,-13.23,Upgrade
6,Operating Expenses,304.97,323.15,316.45,299.2,261.97,215.25,229.89,259.3,260.69,326.79,Upgrade
7,Operating Income,80.49,139.18,82.67,99.72,24.61,-94.39,-111.94,-172.5,-105.94,160.6,Upgrade
8,Interest Expense,-47.28,-53.75,-44.76,-34.47,-15.8,-15.69,-16.6,-19.29,-24.23,-28.86,Upgrade
9,Interest & Investment Income,40.68,38.26,29.34,19.05,5.05,3.88,4.78,3.15,14.99,29.34,Upgrade
10,Earnings From Equity Investments,16,13.87,18.48,8.23,5.84,-6.21,-5.42,-10.63,-4.72,3.05,Upgrade
11,Currency Exchange Gain (Loss),-23.71,1.01,4.61,-2.12,-5.36,-3.87,1.85,19.1,-11.32,-8.26,Upgrade
12,Other Non Operating Income (Expenses),-0.37,-,-0.32,-,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,65.81,138.55,90.02,90.41,14.35,-116.29,-127.33,-180.18,-131.21,155.87,Upgrade
14,Gain (Loss) on Sale of Investments,-3.09,2,9.2,1.13,8.37,5.13,-13.07,-68.74,-60.22,10.53,Upgrade
15,Gain (Loss) on Sale of Assets,156.07,-0.91,-1.25,4.36,-,0.11,-,0.56,-,-8.98,Upgrade
16,Asset Writedown,-41,52.8,-7,-,3.9,-1.4,5.8,-318.43,-3.6,-247.52,Upgrade
17,Other Unusual Items,-,58.47,-,7.31,-,4.97,-,4.05,-,-,Upgrade
18,Pretax Income,177.79,250.91,90.97,103.21,26.62,-107.48,-134.6,-562.74,-195.04,-90.1,Upgrade
19,Income Tax Expense,40.15,26.2,1.83,5.1,0.53,-20.09,-37.78,-158.07,-53.75,-91.71,Upgrade
20,Earnings From Continuing Operations,137.64,224.71,89.14,98.11,26.09,-87.39,-96.81,-404.67,-141.29,1.62,Upgrade
21,Minority Interest in Earnings,-50.31,-50.31,-43.89,-28.75,-19.15,-2.93,-7.59,-8.9,-7.72,-69.36,Upgrade
22,Net Income,87.33,174.41,45.25,69.36,6.95,-90.32,-104.4,-413.57,-149.01,-67.75,Upgrade
23,Net Income to Common,87.33,174.41,45.25,69.36,6.95,-90.32,-104.4,-413.57,-149.01,-67.75,Upgrade
24,Net Income Growth,92.99%,151.47%,551.36%,-,-,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),340,340,340,340,340,340,340,340,340,340,Upgrade
26,Shares Outstanding (Diluted),340,340,340,340,340,340,340,340,340,340,Upgrade
27,EPS (Basic),0.26,0.51,0.13,0.20,0.02,-0.27,-0.31,-1.22,-0.44,-0.20,Upgrade
28,EPS (Diluted),0.26,0.51,0.13,0.20,0.02,-0.27,-0.31,-1.22,-0.44,-0.20,Upgrade
29,EPS Growth,93.00%,151.47%,551.37%,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,34.96,205.27,93.16,146.37,143.77,-17.6,-30.73,-136.26,-146.08,93.72,Upgrade
31,Free Cash Flow Per Share,0.10,0.60,0.27,0.43,0.42,-0.05,-0.09,-0.40,-0.43,0.28,Upgrade
32,Dividend Per Share,0.050,0.080,0.030,-,-,-,-,-,-,0.045,Upgrade
33,Dividend Growth,66.67%,-,-,-,-,-,-,-,-,-62.50%,Upgrade
34,Operating Margin,9.95%,15.35%,9.94%,11.84%,4.19%,-38.21%,-47.46%,-72.85%,-24.70%,15.63%,Upgrade
35,Profit Margin,10.80%,19.23%,5.44%,8.23%,1.18%,-36.57%,-44.26%,-174.66%,-34.74%,-6.59%,Upgrade
36,Free Cash Flow Margin,4.32%,22.64%,11.20%,17.38%,24.49%,-7.13%,-13.03%,-57.54%,-34.06%,9.12%,Upgrade
37,EBITDA,140.68,203.04,156.79,165.92,104.37,-21.85,-33.48,-90.51,-23.58,248.38,Upgrade
38,D&A For EBITDA,60.19,63.86,74.12,66.2,79.76,72.55,78.46,81.98,82.36,87.78,Upgrade
39,EBIT,80.49,139.18,82.67,99.72,24.61,-94.39,-111.94,-172.5,-105.94,160.6,Upgrade
