,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,185.52,197.63,221.37,217.29,1221,120.44,1180,710.07,1489,1159,Upgrade
1,Short-Term Investments,1304,1314,1137,1124,19.91,1056,19.84,552.66,226.9,819.91,Upgrade
2,Trading Asset Securities,8.9,10.56,11.01,12.15,11.55,11.94,12.99,13.63,11.38,11.9,Upgrade
3,Cash & Short-Term Investments,1498,1522,1369,1353,1252,1188,1213,1276,1727,1990,Upgrade
4,Cash Growth,9.44%,12.47%,9.31%,13.93%,3.29%,-6.93%,-29.79%,-35.87%,-10.31%,8.76%,Upgrade
5,Accounts Receivable,33.1,39.38,44.11,44.89,39.66,15.88,11.58,13.81,12.51,40.86,Upgrade
6,Other Receivables,64.76,59.66,43.76,54.92,51.82,89.13,80.26,102.33,84.91,74.39,Upgrade
7,Receivables,128.5,99.04,87.87,99.81,91.48,105.02,91.85,116.14,97.42,115.24,Upgrade
8,Inventory,282.99,283.4,283.4,283.75,283.2,282.95,282.82,282.88,285.63,286.55,Upgrade
9,Other Current Assets,6.05,89.5,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,1916,1994,1740,1737,1627,1576,1587,1675,2110,2392,Upgrade
11,"Property, Plant & Equipment",2139,3102,2302,3255,2436,3422,2573,2640,3012,3077,Upgrade
12,Long-Term Investments,231.84,235.56,237.14,206.5,206.67,201.64,218.19,238.77,305.58,372.06,Upgrade
13,Long-Term Deferred Tax Assets,465.05,455.82,452.01,423.61,397.12,376.98,347.04,303.09,140.59,116.08,Upgrade
14,Other Long-Term Assets,851.9,8.48,910.91,13.37,916.04,2.72,902.9,897.1,870.1,874.57,Upgrade
15,Total Assets,5604,5796,5642,5636,5583,5579,5629,5755,6438,6832,Upgrade
16,Accounts Payable,100.06,128.46,104.4,105.62,103.96,86.63,77.46,76.67,75.94,101.6,Upgrade
17,Short-Term Debt,76.36,4.62,4.64,4.53,41.14,4.78,8.52,1.18,26.64,107.46,Upgrade
18,Current Portion of Long-Term Debt,319.6,319.39,1364,1396,322.55,366.89,374.07,747.07,1688,1701,Upgrade
19,Current Income Taxes Payable,44.9,21.11,25.42,24.24,20.49,8.84,14.33,8.46,20.97,16.66,Upgrade
20,Current Unearned Revenue,154.85,177.04,190.76,170.91,141.86,145.98,134.37,132.76,-,162.78,Upgrade
21,Other Current Liabilities,135.78,148.11,103.97,137.41,141,107.16,84.01,106.03,250.23,176.94,Upgrade
22,Total Current Liabilities,831.54,798.74,1793,1839,771.01,720.28,692.76,1072,2061,2266,Upgrade
23,Long-Term Debt,930.49,1165,182.45,149.76,1201,1228,1217,849.73,126.07,83.7,Upgrade
24,Long-Term Unearned Revenue,2.78,2.78,3.17,3.17,3.17,3.56,4.76,4.56,4.21,4.69,Upgrade
25,Long-Term Deferred Tax Liabilities,84.99,89.91,90.27,91.11,90.76,90.29,90.3,89.61,96.82,99.61,Upgrade
26,Other Long-Term Liabilities,-,-,-,-,-,-,0.96,3.19,5.39,-,Upgrade
27,Total Liabilities,1850,2056,2069,2083,2066,2042,2006,2019,2294,2454,Upgrade
28,Common Stock,498.31,498.31,498.31,498.31,498.31,498.31,498.31,498.31,498.31,498.31,Upgrade
29,Retained Earnings,2710,2649,2485,2457,2388,2394,2485,2589,3003,3192,Upgrade
30,Comprehensive Income & Other,-42.83,-29.33,-20.9,-18.47,-2.12,15.06,13.6,14.17,-3.18,9.34,Upgrade
31,Total Common Equity,3165,3118,2963,2937,2884,2908,2997,3101,3498,3699,Upgrade
32,Minority Interest,588.75,621.42,610.9,615.85,633,629.05,626.85,633.8,646.52,678.46,Upgrade
33,Shareholders' Equity,3754,3740,3574,3553,3517,3537,3623,3735,4144,4378,Upgrade
34,Total Liabilities & Equity,5604,5796,5642,5636,5583,5579,5629,5755,6438,6832,Upgrade
35,Total Debt,1326,1489,1551,1551,1564,1600,1599,1598,1840,1892,Upgrade
36,Net Cash (Debt),171.88,33.34,-181.6,-197.36,-311.97,-411.96,-386.73,-321.63,-113.3,98.19,Upgrade
37,Net Cash Growth,-,-,-,-,-,-,-,-,-,-40.43%,Upgrade
38,Net Cash Per Share,0.51,0.10,-0.53,-0.58,-0.92,-1.21,-1.14,-0.95,-0.33,0.29,Upgrade
39,Filing Date Shares Outstanding,340.2,340.2,340.2,340.2,340.2,340.2,340.2,340.2,340.2,340.2,Upgrade
40,Total Common Shares Outstanding,340.2,340.2,340.2,340.2,340.2,340.2,340.2,340.2,340.2,340.2,Upgrade
41,Working Capital,1084,1195,-52.43,-102.22,856.16,855.61,894.5,603.2,48.68,125.71,Upgrade
42,Book Value Per Share,9.30,9.17,8.71,8.63,8.48,8.55,8.81,9.12,10.28,10.87,Upgrade
43,Tangible Book Value,3165,3118,2963,2937,2884,2908,2997,3101,3498,3699,Upgrade
44,Tangible Book Value Per Share,9.30,9.17,8.71,8.63,8.48,8.55,8.81,9.12,10.28,10.87,Upgrade
45,Land,-,709.64,-,736.19,-,741.41,-,741.65,-,742.19,Upgrade
46,Machinery,-,851.87,-,897.11,-,919.24,-,893.43,-,868.45,Upgrade
