,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Operating Revenue,62.6,53.68,27,29.54,69.95,49.56,32.03,40.16,69,47.4,9.41,30.96,121.77,51.35,89.23,23.93,142.78,42.86,83.96,18.22,Upgrade
1,Other Revenue,-,-,-,-,0.13,-,-,-,0.19,-0.35,0.35,-,0.86,-,-,-,-,-0.05,0.05,-,Upgrade
2,Revenue,62.6,53.68,27,29.54,70.08,49.56,32.03,40.16,69.2,47.05,9.76,30.96,122.64,51.35,89.23,23.93,142.78,42.81,84.01,18.22,Upgrade
3,Revenue Growth (YoY),-10.67%,8.31%,-15.69%,-26.45%,1.27%,5.33%,228.11%,29.75%,-43.58%,-8.36%,-89.06%,29.37%,-14.11%,19.94%,6.22%,31.35%,0.25%,6.95%,6.89%,34.46%,Upgrade
4,Cost of Revenue,-66.04,37.5,12.24,16.3,45.38,27.56,15.97,23.33,32.4,24.82,2.75,15.89,55.71,22.94,39.73,10.62,74.09,16.44,41.86,8.89,Upgrade
5,Gross Profit,128.64,16.18,14.76,13.24,24.69,22.01,16.06,16.84,36.79,22.23,7.02,15.07,66.92,28.41,49.5,13.31,68.69,26.38,42.15,9.33,Upgrade
6,"Selling, General & Admin",-51.67,18.51,17.61,15.55,25.95,20.45,20.84,15.65,24.58,17.44,19.86,13.45,21.99,20.27,18.48,13.36,21.65,16.84,15.91,10.84,Upgrade
7,Research & Development,-34.33,10.92,13.42,9.98,16.04,12.97,13.69,12.31,13.65,11.2,12.43,10.94,15.59,11.11,11.03,10.12,15.16,12.76,10.21,9.2,Upgrade
8,Other Operating Expenses,213.46,-0.99,0.63,-1.33,-1.17,-0.54,0.46,-2.55,-0.89,-0.62,-0.08,-1.96,-3.44,-1.24,-0.66,-2.67,-2.44,-1.9,-0.6,-7.68,Upgrade
