,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,180.72,183.17,176.46,273.45,269.6,308.46,351.31,116.61,120.07,43.41,Upgrade
1,Short-Term Investments,-,2.62,-,1.72,-,7.58,-,1.4,-,-,Upgrade
2,Trading Asset Securities,0.12,0.11,0.07,0.09,0.13,0.69,0.58,43.64,53.38,157.57,Upgrade
3,Cash & Short-Term Investments,180.83,185.9,176.53,275.25,269.73,316.73,351.89,161.64,173.44,200.98,Upgrade
4,Cash Growth,2.44%,-32.46%,-34.55%,-13.10%,-23.35%,95.95%,102.88%,-19.57%,-8.72%,11.26%,Upgrade
5,Accounts Receivable,233.42,55.24,239.05,147.97,82.13,65.53,84.84,94.28,91.08,44.49,Upgrade
6,Other Receivables,-,99.44,-,87.92,209.57,161.09,132.09,-,-,5.95,Upgrade
7,Receivables,233.42,154.68,239.05,235.89,291.71,226.62,216.93,94.28,91.08,50.44,Upgrade
8,Inventory,30.46,24.08,37.22,23.45,36.93,48.61,62.85,35.23,28.89,27.79,Upgrade
9,Prepaid Expenses,-,1.66,-,2.16,-,2.72,-,50.24,-,2.8,Upgrade
10,Other Current Assets,-,39.65,-,26.99,-,-,-,-,-,18.22,Upgrade
11,Total Current Assets,444.72,405.97,452.8,563.74,598.37,594.68,631.67,341.38,293.41,300.23,Upgrade
12,"Property, Plant & Equipment",423.09,441.63,468.98,484.04,89.8,93.37,99.42,99.35,122.74,108.88,Upgrade
13,Long-Term Investments,30.5,35.05,36.29,40.85,15.96,16.59,258.38,247.68,242.65,238.07,Upgrade
14,Other Intangible Assets,-,0.64,-,0.78,-,0.99,-,1.09,-,1.15,Upgrade
15,Long-Term Deferred Tax Assets,3.68,3.65,3.18,3.71,3.58,3.58,5.75,9.58,4.47,11.95,Upgrade
16,Long-Term Deferred Charges,18.02,17.31,20.84,27.81,24.31,23.62,24.37,22.28,26.81,14.13,Upgrade
17,Other Long-Term Assets,56.44,56.26,29.77,36.82,26.81,26.81,26.94,31.85,24.64,25.05,Upgrade
18,Total Assets,976.45,960.5,1012,1158,758.83,759.62,1047,753.21,714.71,699.45,Upgrade
19,Accounts Payable,86.87,24.85,214.7,16.23,31.77,34.25,66.68,48.18,43.85,36.17,Upgrade
20,Accrued Expenses,-,152.15,-,179.51,-,237.62,-,63.14,-,44.77,Upgrade
21,Short-Term Debt,-,-,-,-,-,-,-,-,-,100.96,Upgrade
22,Current Portion of Long-Term Debt,115.66,75.21,10.86,28.63,7.03,94.98,94.12,144.47,-,-,Upgrade
23,Current Portion of Leases,8.22,8.86,8.42,9.82,9.73,9.39,10.48,10.36,14.49,9.35,Upgrade
24,Current Income Taxes Payable,0.07,2.23,2.46,2.28,9.91,10.32,14.14,13.16,35.28,53.24,Upgrade
25,Current Unearned Revenue,7.46,7.56,7.01,6.18,12.34,14.44,13.6,56.1,7.88,7.9,Upgrade
26,Other Current Liabilities,158.45,57.89,-,98.28,253.47,-,489.98,-,19.89,1.94,Upgrade
