,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5935,6513,5341,6432,7222,7792,7352,8712,9835,8964,12286,18213,9184,4853,4201,3615,3989,4209,4291,4633,3648,Upgrade
1,Market Cap Growth,-16.41%,-16.41%,-27.35%,-26.17%,-26.57%,-13.08%,-40.16%,-52.17%,7.09%,84.73%,192.44%,403.83%,130.20%,15.28%,-2.09%,-21.97%,9.37%,-5.66%,-10.83%,-16.69%,-23.83%,Upgrade
2,Enterprise Value,4978,5674,4476,5524,6314,6965,6561,7899,9350,8570,11922,17877,8968,4662,4138,3732,4106,4569,4696,5267,4281,Upgrade
3,Last Close Price,7.29,8.00,6.56,7.80,8.76,9.45,8.91,10.48,11.83,10.78,14.77,21.82,11.00,5.81,5.03,4.29,4.74,5.00,5.10,5.50,4.33,Upgrade
4,PE Ratio,27.41,30.07,23.37,27.83,29.16,32.64,31.05,37.38,46.34,44.56,66.41,106.59,57.15,35.23,37.16,31.79,35.94,-,-10.25,-11.37,-,Upgrade
5,Forward PE,-,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,Upgrade
6,PS Ratio,4.13,4.53,3.72,4.40,4.78,5.13,4.66,5.51,6.25,5.73,8.15,12.72,6.76,3.66,3.19,2.76,3.11,3.68,3.80,4.14,3.15,Upgrade
7,PB Ratio,2.34,2.25,1.86,2.23,2.58,2.83,2.72,3.20,3.75,3.32,4.63,6.88,3.57,1.90,1.65,1.42,1.60,1.67,1.90,2.10,1.70,Upgrade
8,P/TBV Ratio,2.82,2.82,2.35,2.81,3.26,3.38,3.25,3.86,4.54,4.27,5.97,9.05,4.72,2.54,2.22,1.93,2.20,2.36,2.64,2.94,2.40,Upgrade
9,P/FCF Ratio,24.23,26.59,21.29,21.97,27.47,29.60,27.71,-,33.14,35.99,64.69,84.83,40.81,17.88,14.43,15.44,19.02,32.88,40.25,57.77,121.44,Upgrade
