,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1299,995.05,888.31,921.76,842.83,751.21,922.47,933.27,728.59,558.97,602.68,651.59,529.07,567.82,606.29,581.32,562.52,313.4,295.65,300.14,Upgrade
1,Trading Asset Securities,40.31,230.8,370.56,317.7,308.6,302.44,125.53,124.95,181.18,247.48,236.18,213.36,218.26,216.57,91.44,114.74,31.45,40.82,34.39,36.27,Upgrade
2,Cash & Short-Term Investments,1339,1226,1259,1239,1151,1054,1048,1058,909.76,806.45,838.86,864.95,747.33,784.39,697.73,696.06,593.98,354.22,330.04,336.4,Upgrade
3,Cash Growth,16.30%,16.34%,20.12%,17.13%,26.56%,30.65%,24.93%,22.34%,21.73%,2.81%,20.23%,24.26%,25.82%,121.44%,111.41%,106.91%,74.81%,-4.14%,-16.40%,59.08%,Upgrade
4,Accounts Receivable,425.93,436.1,407.49,387.67,387.41,396.58,406,339.16,377.43,376.32,376.8,355.87,330.16,317.05,375.08,367.25,360.02,341.22,358.27,339.71,Upgrade
5,Other Receivables,1.45,0.84,3.41,0.68,3.71,4.13,5.45,2.7,16.23,15.97,20.04,17.19,20,20.12,23.34,22.56,25.58,41.43,22.59,41.49,Upgrade
6,Receivables,427.38,436.94,410.89,388.35,391.12,400.71,411.45,341.86,393.67,392.29,396.84,373.06,350.15,337.18,398.42,389.81,385.6,382.64,380.86,381.2,Upgrade
7,Inventory,293.78,294.32,304.23,290.94,303.36,320.57,315.48,307.65,332.33,345.39,335.26,323.12,311,338.74,307.75,307.78,321.75,326.67,327.43,346.34,Upgrade
8,Other Current Assets,13.45,60.05,65.5,67.06,16,18.83,25.51,21.31,25.63,27.13,29.08,33.93,31.48,25.64,28.22,27,30.28,34.42,52.02,38.73,Upgrade
9,Total Current Assets,2074,2017,2039,1986,1862,1794,1800,1729,1661,1571,1600,1595,1440,1486,1432,1421,1332,1098,1090,1103,Upgrade
10,"Property, Plant & Equipment",625.81,639.02,642.71,663.36,669.19,682.65,693.28,708.42,858.59,887.18,1153,1169,1177,1184,1201,1211,1209,1309,1289,1273,Upgrade
11,Long-Term Investments,38.2,39.99,40.12,40.02,44.45,44.59,44.95,46.97,19.3,19.61,20.43,20.99,101,101.56,100.59,100.77,102.53,102.42,105.84,103.17,Upgrade
12,Goodwill,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,167.94,173.51,176,176,176,Upgrade
13,Other Intangible Assets,60.92,61.45,61.99,62.53,63.21,63.79,64.42,65.06,93.15,94.02,122.11,123.24,123.9,125.35,126.42,123.17,146.27,152.15,153.73,155.25,Upgrade
14,Long-Term Deferred Tax Assets,6.29,5.89,5.62,6.22,12.57,11.98,11.97,12.59,16.14,16.11,15.58,14.88,17.27,20.9,18.24,17.46,16.21,14.09,15.52,17.75,Upgrade
15,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,40.39,38.45,38.21,37.92,36.2,44.99,40.89,41.28,39.55,39.84,40.19,40.64,Upgrade
