,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,63.74,76.29,74.54,82.95,96.72,264.32,229.3,240.22,227.91,217.26,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,1.99,3.99,6.38,Upgrade
2,Trading Asset Securities,134.15,156.52,162.24,162.66,160.05,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,197.89,232.81,236.79,245.61,256.77,264.32,229.3,242.21,231.9,223.64,Upgrade
4,Cash Growth,-16.43%,-5.21%,-7.78%,-7.08%,11.98%,9.13%,-1.12%,8.30%,-14.89%,7.80%,Upgrade
5,Accounts Receivable,30.86,21.53,22.74,18.28,25.05,28.29,47.99,66.86,159.08,172.6,Upgrade
6,Other Receivables,24.44,15.87,4.93,11.8,1.46,0.85,3.31,3.47,4.08,4.58,Upgrade
7,Receivables,55.3,37.4,27.67,30.08,26.51,29.14,51.3,70.33,163.15,177.18,Upgrade
8,Inventory,6.47,4,10.22,4.85,9.03,11.94,16.69,13.46,12.86,12.18,Upgrade
9,Prepaid Expenses,-,-,3.49,0,-,-,-,-,-,-,Upgrade
10,Other Current Assets,34.63,31.03,26.81,29.85,27.23,29.64,30.38,30.9,33.98,39.72,Upgrade
11,Total Current Assets,294.28,305.24,304.99,310.39,319.53,335.04,327.67,356.9,441.89,452.72,Upgrade
12,"Property, Plant & Equipment",3.29,3.45,0.76,0.57,0.33,0.54,2.03,2.76,4.23,6.24,Upgrade
13,Long-Term Investments,305.08,306.71,285.54,285.54,275.44,275.89,247.41,252.44,268.17,280.02,Upgrade
14,Other Intangible Assets,16.9,17.25,17.7,18.15,18.6,19.08,19.55,20.03,20.51,20.98,Upgrade
15,Long-Term Deferred Charges,0.89,1.36,1.8,0.77,0.49,0.82,1.42,2.35,2.72,3.66,Upgrade
16,Other Long-Term Assets,77.6,77.6,82.25,89.7,94.54,96.19,110.88,110.97,121.65,131.83,Upgrade
17,Total Assets,698.05,711.61,693.03,705.11,708.93,727.56,708.96,745.45,859.17,895.45,Upgrade
18,Accounts Payable,34.52,33.25,16.72,17.75,26.83,17.99,22.98,24.14,24.11,15.98,Upgrade
19,Accrued Expenses,7.94,7.33,4.39,8.59,5.68,6.86,5.84,5.91,6.36,7.93,Upgrade
20,Current Portion of Leases,1.44,1,-,-,-,0.06,0.16,0.22,0.21,0.24,Upgrade
21,Current Income Taxes Payable,0.29,-,0.23,-,0.29,5.95,0.43,4.3,2.1,-,Upgrade
22,Current Unearned Revenue,7.91,13.67,26.55,20.91,17.92,21.5,22.52,23.56,23.64,27.41,Upgrade
23,Other Current Liabilities,17.4,16.74,17.72,26.29,22.02,25.12,31.27,32.03,39.78,40.59,Upgrade
24,Total Current Liabilities,69.51,72.01,65.61,73.55,72.74,77.48,83.19,90.16,96.19,92.14,Upgrade
25,Long-Term Leases,0.37,1.47,-,-,-,-,-,0.08,0.21,0.32,Upgrade
26,Long-Term Deferred Tax Liabilities,3.16,3.16,3.9,3.9,4.53,4.53,6.5,6.71,7.06,7.99,Upgrade
27,Total Liabilities,73.04,76.64,69.51,77.45,77.26,82,89.69,96.95,103.46,100.45,Upgrade
28,Common Stock,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,Upgrade
29,Additional Paid-In Capital,934.61,934.61,934.61,934.61,934.42,934.42,934.42,934.42,934.42,934.42,Upgrade
30,Retained Earnings,-710.26,-702.04,-690.87,-686.72,-675.11,-663.22,-628.75,-599.06,-506,-468.88,Upgrade
31,Comprehensive Income & Other,193.41,193.33,171.97,171.85,160.17,160.11,95.82,95.83,105.94,105.91,Upgrade
32,Total Common Equity,615.06,623.21,613.02,617.05,616.79,628.63,598.8,628.51,731.67,768.76,Upgrade
33,Minority Interest,9.94,11.77,10.51,10.61,14.88,16.93,20.48,19.99,24.04,26.24,Upgrade
34,Shareholders' Equity,625.01,634.97,623.53,627.66,631.67,645.56,619.27,648.5,755.7,795,Upgrade
35,Total Liabilities & Equity,698.05,711.61,693.03,705.11,708.93,727.56,708.96,745.45,859.17,895.45,Upgrade
36,Total Debt,1.82,2.47,-,-,-,0.06,0.16,0.3,0.41,0.56,Upgrade
37,Net Cash (Debt),196.07,230.34,236.79,245.61,256.77,264.26,229.14,241.91,231.48,223.08,Upgrade
38,Net Cash Growth,-17.19%,-6.22%,-7.78%,-7.06%,12.06%,9.24%,-1.01%,8.44%,-12.36%,11.25%,Upgrade
39,Net Cash Per Share,0.99,1.17,1.20,1.24,1.30,1.34,1.16,1.23,1.17,1.13,Upgrade
40,Filing Date Shares Outstanding,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,Upgrade
41,Total Common Shares Outstanding,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,197.31,Upgrade
42,Working Capital,224.78,233.24,239.39,236.85,246.79,257.56,244.48,266.74,345.69,360.58,Upgrade
43,Book Value Per Share,3.12,3.16,3.11,3.13,3.13,3.19,3.03,3.19,3.71,3.90,Upgrade
44,Tangible Book Value,598.16,605.96,595.32,598.9,598.19,609.55,579.24,608.48,711.16,747.78,Upgrade
45,Tangible Book Value Per Share,3.03,3.07,3.02,3.04,3.03,3.09,2.94,3.08,3.60,3.79,Upgrade
46,Machinery,-,13.27,-,14.26,-,14.71,-,14.77,-,15.01,Upgrade
