,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,87,116.49,70.68,80.68,69.69,83.95,98.41,133.98,74.28,104.32,Upgrade
1,Other Revenue,4.73,3.63,9.99,5.51,2.52,2.6,2.6,9.04,-,2.88,Upgrade
2,Revenue,91.73,120.12,80.67,86.19,72.21,86.55,101,143.01,74.28,107.2,Upgrade
3,Revenue Growth (YoY),13.72%,39.36%,11.71%,-0.42%,-28.51%,-39.48%,35.98%,33.41%,-34.11%,-41.10%,Upgrade
4,Cost of Revenue,86.89,103.23,68.65,84.38,66.76,81.31,88.52,130.49,63.89,118.23,Upgrade
5,Gross Profit,4.85,16.88,12.02,1.81,5.44,5.25,12.48,12.52,10.39,-11.04,Upgrade
6,"Selling, General & Admin",23.09,33.49,23.17,29.48,20,29.3,23.24,24.95,22.45,28.98,Upgrade
7,Other Operating Expenses,0.96,1.03,1.07,1.17,0.99,0.91,0.6,0.8,0.74,2.41,Upgrade
8,Operating Expenses,21.16,37.64,28.16,34.12,22.09,50.63,45.24,122.27,39.4,55.86,Upgrade
9,Operating Income,-16.32,-20.76,-16.14,-32.31,-16.64,-45.39,-32.75,-109.75,-29.01,-66.89,Upgrade
10,Interest Expense,-0.04,-0.17,-,-,-0.01,-0.01,-0.01,-0.06,-0.08,-,Upgrade
11,Interest & Investment Income,11.89,9.69,8.33,24.03,2.52,27.03,3.86,26.28,1.28,8.14,Upgrade
12,Currency Exchange Gain (Loss),-,-0.01,-0.01,0.02,-0.04,0.01,0.16,0.14,-,-,Upgrade
13,Other Non Operating Income (Expenses),-0.07,0.31,-0.12,-0.01,-0,-0.25,-0.2,0.02,-0.13,-24.15,Upgrade
14,EBT Excluding Unusual Items,-4.54,-10.93,-7.94,-8.27,-14.17,-18.6,-28.96,-83.38,-27.93,-82.9,Upgrade
15,Gain (Loss) on Sale of Investments,-5.56,0.37,3.76,-3.55,-1.6,-14.86,-0.09,-9.91,-10.41,-21.1,Upgrade
16,Gain (Loss) on Sale of Assets,0.01,0,0,0,-,0.01,0,-0.01,0.06,-,Upgrade
17,Asset Writedown,-,-0.09,-0.2,-,-,-0,-,-,-,0.18,Upgrade
18,Other Unusual Items,-,-,-,-,-,-0.24,0.24,-0.18,0.18,-0.01,Upgrade
19,Pretax Income,-10.09,-10.65,-4.37,-11.81,-15.77,-33.69,-28.81,-93.47,-38.11,-103.83,Upgrade
20,Income Tax Expense,0.02,-0.76,-0.03,2.38,-1.79,4.31,0.39,3.55,1.23,16.3,Upgrade
21,Earnings From Continuing Operations,-10.11,-9.89,-4.34,-14.19,-13.98,-38,-29.19,-97.02,-39.34,-120.13,Upgrade
22,Minority Interest in Earnings,1.88,-1.28,0.19,2.59,2.08,3.54,-0.5,3.96,2.22,12.05,Upgrade
23,Net Income,-8.23,-11.17,-4.16,-11.6,-11.9,-34.46,-29.7,-93.06,-37.12,-108.09,Upgrade
24,Net Income to Common,-8.23,-11.17,-4.16,-11.6,-11.9,-34.46,-29.7,-93.06,-37.12,-108.09,Upgrade
25,Shares Outstanding (Basic),197,197,197,197,197,197,197,197,197,197,Upgrade
26,Shares Outstanding (Diluted),197,197,197,197,197,197,197,197,197,197,Upgrade
27,EPS (Basic),-0.04,-0.06,-0.02,-0.06,-0.06,-0.17,-0.15,-0.47,-0.19,-0.55,Upgrade
28,EPS (Diluted),-0.04,-0.06,-0.02,-0.06,-0.06,-0.18,-0.15,-0.47,-0.19,-0.55,Upgrade
29,Free Cash Flow,-56.28,-19.34,-20.81,-21.66,-17.11,-9.08,10.97,-18.49,-11.19,-57.13,Upgrade
30,Free Cash Flow Per Share,-0.29,-0.10,-0.11,-0.11,-0.09,-0.05,0.06,-0.09,-0.06,-0.29,Upgrade
31,Operating Margin,-17.79%,-17.28%,-20.01%,-37.49%,-23.05%,-52.44%,-32.43%,-76.74%,-39.05%,-62.40%,Upgrade
32,Profit Margin,-8.97%,-9.30%,-5.15%,-13.46%,-16.47%,-39.82%,-29.40%,-65.07%,-49.98%,-100.83%,Upgrade
33,Free Cash Flow Margin,-61.35%,-16.10%,-25.80%,-25.12%,-23.70%,-10.49%,10.87%,-12.93%,-15.06%,-53.29%,Upgrade
34,EBITDA,-15.64,-20.11,-15.4,-31.8,-15.94,-44.75,-31.87,-108.56,-27.67,-65.33,Upgrade
35,D&A For EBITDA,0.68,0.65,0.74,0.51,0.71,0.63,0.88,1.19,1.33,1.56,Upgrade
36,EBIT,-16.32,-20.76,-16.14,-32.31,-16.64,-45.39,-32.75,-109.75,-29.01,-66.89,Upgrade
37,Revenue as Reported,-,200.78,-,158.4,-,187.55,-,-,-,-,Upgrade
