,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,484.53,532.82,526.7,577.22,507.68,807.32,720.86,919.42,737.33,619.27,458.74,910.14,913.06,816.13,1021,810.3,1047,781.34,734.11,954.17,Upgrade
1,Total Interest Expense,229.62,237.49,287.38,334.83,284.94,294.69,326.23,282.74,319.08,310.53,321.73,336.72,341.13,323.66,343.61,349.69,342.61,314,344.83,353.89,Upgrade
2,Net Interest Income,254.91,295.33,239.32,242.39,222.75,512.63,394.63,636.68,418.25,308.73,137.01,573.42,571.94,492.46,677.24,460.6,704.12,467.34,389.28,600.28,Upgrade
3,Gain on Sale of Investments (Rev),151.31,138.42,163.73,16.68,11.97,1.06,129.83,-276.2,-359.38,265.48,-353,-361.15,-287.19,415.46,-206.4,132.12,-379,333.08,-87.23,307,Upgrade
4,Other Revenue,167.8,171.4,181.65,186.85,177.78,219.84,213.95,231.44,244.17,278.92,251.98,287.39,318.02,300.72,273.72,220.62,383.13,234.31,264.44,224.85,Upgrade
5,Revenue Before Loan Losses,574.02,605.15,584.7,445.91,412.5,733.53,738.41,591.92,303.03,853.13,35.99,499.66,599.17,1212,744.57,813.34,708.25,1035,566.5,1136,Upgrade
6,Provision for Loan Losses,-21.35,21.35,-,-1.62,8.07,-8.07,-,-0.03,3.08,-3.08,-,3.95,-2.9,2.9,-,-2.98,0.7,-0.7,-,-33,Upgrade
7,Revenue,595.36,583.8,584.7,447.52,404.43,741.61,738.41,591.94,299.96,856.21,35.99,495.71,602.07,1209,744.57,816.31,707.55,1035,566.5,1169,Upgrade
8,Revenue Growth (YoY),47.21%,-21.28%,-20.82%,-24.40%,34.83%,-13.38%,1951.74%,19.41%,-50.18%,-29.20%,-95.17%,-39.27%,-14.91%,16.80%,31.43%,-30.19%,13.40%,92.37%,-50.31%,64.96%,Upgrade
9,Cost of Services Provided,418.98,522.92,298.14,467.17,317.35,494.26,439.06,489.48,323.46,420.23,271.5,377.34,335.86,708.41,413.84,337.73,354.98,674.86,320.98,541.43,Upgrade
10,Other Operating Expenses,26.65,18.86,5.24,16.34,8.1,15.71,26.59,56.43,23.97,59.85,12.61,23.54,11.22,9.58,35.86,11.4,42.75,19.39,12.24,15.43,Upgrade
11,Total Operating Expenses,422.13,543.22,302.49,515.05,298.01,518.52,457.11,515.71,377.64,476.63,288.83,413.6,345.25,708.7,459,284.84,508.27,687.18,340.28,531.89,Upgrade
12,Operating Income,173.23,40.58,282.22,-67.53,106.41,223.09,281.3,76.24,-77.68,379.58,-252.84,82.11,256.82,500.65,285.57,531.47,199.28,348.25,226.21,637.46,Upgrade
13,Currency Exchange Gains,-0.38,0.09,-0.14,0.06,-0.12,0.88,-0.97,0.01,0.73,-3.55,-2.92,-2.88,-0.46,3.54,-2.15,10.03,12.13,0.83,1.81,9.04,Upgrade
14,Other Non-Operating Income (Expenses),-0.13,0.13,-,-8.92,-1.36,-9.49,0.46,3.12,11.51,-18.82,5.31,-18.38,6.66,-2.66,3.47,-140.17,122.55,-107.4,-8.9,-300.47,Upgrade
15,EBT Excluding Unusual Items,172.72,40.8,282.07,-76.39,104.93,214.48,280.79,79.37,-65.45,357.21,-250.45,60.84,263.02,501.53,286.89,401.33,333.96,241.67,219.13,346.04,Upgrade
16,Impairment of Goodwill,-,-,-,-11.02,-,-,-,-,-,-,-,-107.16,-,-,-,-65.32,-,-,-,-15.42,Upgrade
17,Asset Writedown,-,-,-,0.15,-0.15,1.49,-1.49,1.04,-1.04,0.23,-0.23,-,-,-,-,0.27,-0.27,0.82,-0.82,15.41,Upgrade
18,Gain (Loss) on Sale of Investments,1.1,-1.1,-,19.88,1.77,-1.77,-,-20.1,23.09,-23.09,-,-8.99,3.58,-3.58,-,46.79,8.08,-8.08,-,-53.06,Upgrade
19,Other Unusual Items,1.28,-12.04,0.15,-5.94,-0.27,0.27,-,5.01,-0.27,0.27,-,41.8,-2.13,2.13,-,3.4,-,-,-,33.55,Upgrade
20,Pretax Income,175.12,28.23,282.17,-72.73,106.29,214.48,279.59,65.5,-43.74,334.92,-250.54,-13.29,264.65,495.63,291.57,386.62,342.33,234.51,218.5,326.94,Upgrade
21,Income Tax Expense,29.82,-81,54.9,-104.79,0.45,-19.88,53.33,-63.57,-68.62,35.15,-102.56,-144.86,57.83,40.36,59.77,42.33,24.67,52.54,4.62,18.41,Upgrade
22,Earnings From Continuing Ops.,145.3,109.23,227.26,32.06,105.84,234.35,226.26,129.07,24.88,299.77,-147.98,131.57,206.83,455.27,231.8,344.28,317.66,181.97,213.88,308.53,Upgrade
23,Minority Interest in Earnings,-2.56,1.51,2.27,-0.03,2.45,2.01,-0.71,-46.37,7.01,23.46,19.59,2.31,11.2,-15.36,14.53,-5.27,6.38,43.74,-11.16,61.52,Upgrade
24,Net Income,142.75,110.74,229.53,32.03,108.29,236.37,225.54,82.7,31.88,323.22,-128.39,133.89,218.02,439.91,246.33,339.02,324.03,225.71,202.73,370.05,Upgrade
25,Net Income to Common,142.75,110.74,229.53,32.03,108.29,236.37,225.54,82.7,31.88,323.22,-128.39,133.89,218.02,439.91,246.33,339.02,324.03,225.71,202.73,370.05,Upgrade
26,Net Income Growth,31.82%,-53.15%,1.77%,-61.27%,239.64%,-26.87%,-,-38.23%,-85.38%,-26.52%,-,-60.51%,-32.72%,94.90%,21.51%,-8.39%,78.58%,191.72%,-50.93%,-,Upgrade
