,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jan '25 Jan 23, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,3782,3387,3298,3257,3324,3236,3428,3512,3595,3328,3844,Upgrade
1,Market Cap Growth,4.00%,4.00%,-0.79%,0.64%,-3.03%,-7.84%,-4.65%,5.52%,-6.46%,-22.14%,-9.21%,Upgrade
2,Enterprise Value,2797,2261,1905,1606,978,602,1158,873,297,156,1146,Upgrade
3,PE Ratio,9.31,8.29,9.51,8.74,26.98,7.98,5.06,5.09,10.64,-,9.40,Upgrade
4,PS Ratio,1.14,1.03,1.20,1.22,1.48,1.75,1.95,1.99,2.46,2.78,2.75,Upgrade
5,PB Ratio,0.36,0.32,0.31,0.30,0.31,0.32,0.33,0.33,0.33,0.37,0.37,Upgrade
6,P/FCF Ratio,-,-,-,-,-,-,-29.56,-,-,5.97,6.31,Upgrade
7,P/OCF Ratio,-,-,-,-,-,-,-31.02,-,-,5.83,6.26,Upgrade
8,EV/Sales Ratio,0.84,0.69,0.69,0.60,0.44,0.32,0.66,0.49,0.20,0.13,0.82,Upgrade
9,EV/EBITDA Ratio,5.12,4.40,4.12,2.82,3.16,2.09,2.41,1.46,0.91,-,3.72,Upgrade
10,EV/EBIT Ratio,5.28,4.52,4.25,2.89,3.29,2.18,2.47,1.50,0.95,-,3.84,Upgrade
11,EV/FCF Ratio,-6.06,-,-,-,-,-,-9.98,-,-,0.28,1.88,Upgrade
12,Debt / Equity Ratio,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,-0.04,-,-,0.01,0.17,Upgrade
14,Return on Capital Employed (ROCE),3.68%,3.38%,2.98%,3.78%,2.02%,1.83%,3.04%,3.74%,1.97%,-,2.01%,Upgrade
15,Earnings Yield,10.80%,12.06%,10.51%,11.44%,3.71%,12.53%,19.77%,19.66%,9.40%,4.04%,10.64%,Upgrade
16,Earnings Yield,10.80%,12.06%,10.51%,11.44%,3.71%,12.53%,19.77%,19.66%,9.40%,4.04%,10.64%,Upgrade
17,FCF Yield,-12.21%,-13.63%,-18.71%,-33.90%,-33.77%,-2.08%,-3.38%,-12.96%,-0.85%,16.75%,15.84%,Upgrade
18,Dividend Yield,2.69%,2.92%,2.61%,2.23%,1.48%,3.68%,4.33%,3.25%,2.37%,1.94%,2.43%,Upgrade
19,Buyback Yield / Dilution,0.71%,0.63%,0.80%,0.47%,0.34%,0.43%,0.84%,1.71%,1.65%,1.23%,1.00%,Upgrade
20,Total Shareholder Return,3.40%,3.55%,3.41%,2.70%,1.83%,4.11%,5.17%,4.96%,4.02%,3.18%,3.43%,Upgrade
