,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Premiums & Annuity Revenue,1642,1212,1244,1040,1024,567.15,568.6,511.47,525.41,492.07,Upgrade
1,Total Interest & Dividend Income,138.87,105.32,93.74,256.63,89.68,258.38,87.57,141.02,102.92,93.2,Upgrade
2,Gain (Loss) on Sale of Investments,130.42,44.69,39.7,-18.54,-150.4,-9.78,127.43,166.45,-131.65,-28.67,Upgrade
3,Other Revenue,7.34,3.44,5.27,3.36,3.38,71.83,86.85,74.25,71.02,73.45,Upgrade
4,Total Revenue,1919,1365,1383,1281,966.6,887.58,870.46,893.18,567.71,630.05,Upgrade
5,Revenue Growth (YoY),38.74%,6.59%,43.09%,44.33%,11.04%,-0.63%,53.33%,41.76%,-26.03%,14.55%,Upgrade
6,Policy Benefits,1476,1144,1004,967.31,854.9,313.43,261.19,249.86,260.31,261.87,Upgrade
7,Policy Acquisition & Underwriting Costs,-,-,-,-,-,186.47,252.71,181.7,211.56,168.01,Upgrade
8,"Selling, General & Administrative",79.98,84.49,67.32,72.21,60.25,165.4,110.28,132.93,117.85,132.69,Upgrade
9,Other Operating Expenses,-,-,-,-2.53,-1.54,-0.93,-,-6.6,-,-,Upgrade
10,Total Operating Expenses,1556,1228,1072,1037,913.6,664.37,624.18,557.89,589.71,562.57,Upgrade
11,Operating Income,362.88,137.14,311.41,244.04,52.99,223.21,246.28,335.3,-22.01,67.48,Upgrade
12,Interest Expense,-0.08,-,-0.01,-,-26.21,-0.04,-0.04,-0.05,-0.34,-1.86,Upgrade
13,Interest & Investment Income,-,64.85,-,26.08,-,-,-,-,-,-,Upgrade
14,Earnings From Equity Investments,66.51,-81,35.01,-76.44,-3.77,126.29,99.07,38.32,43.16,114.96,Upgrade
15,Currency Exchange Gain (Loss),-7.28,-0.68,-7.7,-19.88,-6.75,8.71,1.22,12.82,-11.42,-7.8,Upgrade
16,Other Non Operating Income (Expenses),-,-15.87,-,-61.89,67.85,3.28,2.01,3.2,2.44,2.86,Upgrade
17,EBT Excluding Unusual Items,422.04,104.45,338.71,111.91,84.12,361.45,348.54,389.59,11.83,175.64,Upgrade
18,Gain (Loss) on Sale of Assets,-,-0.31,-,-0.09,0.18,-0,-0.03,-0.28,-0,-0.08,Upgrade
19,Asset Writedown,-16.33,-11.6,-,-21,-,6.6,-,4.2,-32.91,-2.6,Upgrade
20,Pretax Income,405.7,92.53,338.71,90.82,84.3,368.04,348.51,393.51,-21.08,172.96,Upgrade
21,Income Tax Expense,44.32,45.51,38.98,18.08,33.84,13.01,26.07,20.41,7.06,10.51,Upgrade
22,Earnings From Continuing Ops.,361.39,47.03,299.72,72.74,50.46,355.04,322.44,373.09,-28.14,162.45,Upgrade
23,Minority Interest in Earnings,-,-,-,-,-,-,0.15,-5.25,-1.75,1.87,Upgrade
24,Net Income,361.39,47.03,299.72,72.74,50.46,355.04,322.58,367.85,-29.89,164.32,Upgrade
25,Net Income to Common,361.39,47.03,299.72,72.74,50.46,355.04,322.58,367.85,-29.89,164.32,Upgrade
26,Net Income Growth,20.57%,-35.35%,494.01%,-79.51%,-84.36%,-3.48%,-,123.86%,-,13.29%,Upgrade
27,Shares Outstanding (Basic),929,930,935,937,939,941,943,949,959,965,Upgrade
28,Shares Outstanding (Diluted),929,930,935,937,939,941,943,949,959,965,Upgrade
29,Shares Change (YoY),-0.63%,-0.80%,-0.47%,-0.34%,-0.43%,-0.84%,-1.71%,-1.65%,-1.23%,-1.00%,Upgrade
30,EPS (Basic),0.39,0.05,0.32,0.08,0.05,0.38,0.34,0.39,-0.03,0.17,Upgrade
31,EPS (Diluted),0.39,0.05,0.32,0.08,0.05,0.38,0.34,0.39,-0.03,0.17,Upgrade
32,EPS Growth,21.33%,-34.82%,496.81%,-79.44%,-84.29%,-2.66%,-,127.62%,-,14.43%,Upgrade
33,Free Cash Flow,-55.43,-406.41,-210.54,-893.64,-229.12,161.73,-277.71,-177.34,146.68,410.89,Upgrade
34,Free Cash Flow Per Share,-0.06,-0.44,-0.23,-0.95,-0.24,0.17,-0.29,-0.19,0.15,0.43,Upgrade
35,Dividend Per Share,0.055,0.050,0.040,0.035,0.015,0.105,0.040,0.070,0.010,0.050,Upgrade
36,Dividend Growth,37.50%,42.86%,166.67%,-66.67%,-62.50%,50.00%,300.00%,40.00%,-71.43%,0%,Upgrade
37,Operating Margin,18.91%,10.04%,22.51%,19.05%,5.48%,25.15%,28.29%,37.54%,-3.88%,10.71%,Upgrade
38,Profit Margin,18.83%,3.44%,21.67%,5.68%,5.22%,40.00%,37.06%,41.18%,-5.27%,26.08%,Upgrade
39,Free Cash Flow Margin,-2.89%,-29.76%,-15.22%,-69.76%,-23.70%,18.22%,-31.90%,-19.85%,25.84%,65.22%,Upgrade
40,EBITDA,370.74,143.4,319.07,249.57,60.1,228.47,252.79,343.01,-16.82,73.3,Upgrade
41,D&A For EBITDA,7.85,6.26,7.66,5.52,7.11,5.26,6.51,7.71,5.19,5.82,Upgrade
42,EBIT,362.88,137.14,311.41,244.04,52.99,223.21,246.28,335.3,-22.01,67.48,Upgrade
