,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,84.49,181.2,138.79,258.96,229.57,164.08,212.72,154.7,160.59,133.83,Upgrade
1,Cash & Short-Term Investments,84.49,181.2,138.79,258.96,229.57,164.08,212.72,154.7,160.59,133.83,Upgrade
2,Cash Growth,-39.12%,-30.03%,-39.54%,57.83%,7.92%,6.06%,32.46%,15.59%,-13.71%,-54.49%,Upgrade
3,Accounts Receivable,73.73,113.52,147.36,84.26,136.05,185.48,162.24,233,139.59,281.18,Upgrade
4,Other Receivables,1.6,13.31,2.5,15.49,3.6,10.25,88.56,11.54,91.89,0.21,Upgrade
5,Receivables,75.33,126.83,149.86,99.76,139.66,195.73,250.8,244.54,231.48,281.38,Upgrade
6,Inventory,211.48,189.28,255.49,253.94,305.19,328.67,305.38,303.92,287.58,302.97,Upgrade
7,Prepaid Expenses,26.26,5.82,25.89,11.01,26.8,20.06,-,33.59,-,43.82,Upgrade
8,Other Current Assets,-,7.94,-,11.86,-,16.11,-,14.66,-,49.7,Upgrade
9,Total Current Assets,397.56,511.06,570.04,635.53,701.22,724.64,768.9,751.41,679.65,811.71,Upgrade
10,"Property, Plant & Equipment",351.92,333.98,375.65,391.51,417.64,434.61,455.09,460.04,457.39,452.39,Upgrade
11,Goodwill,-,41.82,-,96.82,-,96.82,-,101.36,-,101.24,Upgrade
12,Other Intangible Assets,41.82,-,96.82,-,103.71,7.86,112.56,11.69,116.42,17.48,Upgrade
13,Long-Term Deferred Tax Assets,23.38,23.41,26.51,27.2,26.07,26.09,24.78,24.78,24.39,24.4,Upgrade
14,Other Long-Term Assets,113.96,121.09,111.77,112.16,124.22,126.12,4,25.07,28.12,25.71,Upgrade
15,Total Assets,928.64,1031,1181,1263,1373,1416,1365,1374,1306,1433,Upgrade
16,Accounts Payable,37.52,30.31,33.33,29.09,57.62,71.96,67.19,57.18,46.96,69.02,Upgrade
17,Accrued Expenses,-,24.94,-,33.41,-,46.09,-,43.57,-,45.56,Upgrade
18,Short-Term Debt,6.24,-,-,-,2.07,8.3,0.95,-,-,-,Upgrade
19,Current Portion of Long-Term Debt,3.31,4.23,5.12,5.95,6.93,7.91,10.54,12.63,-,23.03,Upgrade
