,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,24.63,21.76,26.15,58.15,38.98,53.82,52.7,64.75,149.96,515.51,Upgrade
1,Short-Term Investments,28.32,44.36,0.31,31.76,128.9,22.32,6.55,12.53,6.61,7.07,Upgrade
2,Trading Asset Securities,-,-,-,-,2,2,180.81,180.81,187,180.63,Upgrade
3,Cash & Short-Term Investments,52.94,66.11,26.46,89.91,169.88,78.14,240.06,258.09,343.57,703.21,Upgrade
4,Cash Growth,100.08%,-26.47%,-84.42%,15.07%,-29.24%,-69.73%,-30.13%,-63.30%,-49.14%,54.17%,Upgrade
5,Accounts Receivable,192.87,181.9,180.06,190.5,246.85,254.66,208.17,283.27,315.18,258.99,Upgrade
6,Other Receivables,43.09,43.9,149.36,35.06,60.87,238.71,49.55,57.46,1164,31.86,Upgrade
7,Receivables,1123,1220,1308,1138,1131,1217,1143,1631,1543,1081,Upgrade
8,Inventory,402.72,370.67,331.51,306.02,286.36,220.17,223.88,139.94,107.06,168.14,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,58.78,-,Upgrade
10,Other Current Assets,-,0.03,17.71,1.31,-,1.83,5.84,7.51,4.27,5.84,Upgrade
11,Total Current Assets,1579,1657,1683,1535,1588,1518,1612,2037,2057,1958,Upgrade
12,"Property, Plant & Equipment",338.92,360.67,376.87,399.67,425.28,449.62,475.49,497.93,496.33,549.6,Upgrade
13,Long-Term Investments,1211,1216,1442,1444,1394,1416,1301,836.7,945.08,946.68,Upgrade
14,Goodwill,721.14,721.14,721.14,721.14,721.14,721.14,721.14,721.14,721.14,721.14,Upgrade
15,Other Intangible Assets,23.08,24.68,26.28,27.89,29.51,31.12,33.26,44.29,83.54,66.4,Upgrade
16,Long-Term Deferred Tax Assets,2.15,2.14,2.15,4.57,4.7,5,4.01,4.28,7.14,9.51,Upgrade
17,Other Long-Term Assets,4.61,4.76,8.02,8.06,8.09,8.13,8.16,10.51,10.29,11.2,Upgrade
18,Total Assets,3879,3986,4259,4140,4170,4149,4155,4152,4320,4262,Upgrade
19,Accounts Payable,144.82,153.94,240.25,246.92,258.61,277.92,263.9,324.15,322.78,323.88,Upgrade
20,Accrued Expenses,238.79,40.36,20.02,49.26,135.62,37.27,18.25,36.97,41.94,47.27,Upgrade
21,Short-Term Debt,244.5,333.3,100,302.86,394.07,305.18,141.87,576.83,589.7,566.31,Upgrade
22,Current Portion of Long-Term Debt,169.64,369.35,438.71,154,163,110,230,225,325,300,Upgrade
23,Current Portion of Leases,0.39,1.11,0.41,0.73,-,-,0.07,0.15,-,-,Upgrade
24,Current Income Taxes Payable,30.88,31.53,30.46,36.26,37.4,32.38,33.31,28.59,30.55,34.36,Upgrade
25,Current Unearned Revenue,44.34,19.44,53.1,37.16,35.04,57.33,73.21,19.23,11.52,31.78,Upgrade
26,Other Current Liabilities,-,111.7,91.92,126.42,-,108.45,122.56,68.98,69.95,72.56,Upgrade
27,Total Current Liabilities,873.37,1061,974.86,953.6,1024,928.52,883.17,1280,1391,1376,Upgrade
28,Long-Term Debt,34,54,84,308.7,291.88,350.68,434.88,110,140,140,Upgrade
29,Long-Term Leases,-,1.07,0.06,0.06,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,8.13,9.02,10.21,11.39,13.42,13.77,14.96,16.14,17.3,18.52,Upgrade
31,Long-Term Deferred Tax Liabilities,4.42,4.98,6,6.93,7.77,8.54,9.55,7.37,8.73,9.7,Upgrade
32,Other Long-Term Liabilities,-,-,-,-,16,16,16,16,16,16,Upgrade
33,Total Liabilities,919.92,1130,1075,1281,1353,1318,1359,1429,1573,1560,Upgrade
34,Common Stock,38.93,34.39,34.39,25.58,21.62,21.62,21.37,21.36,21.36,21.36,Upgrade
35,Additional Paid-In Capital,1843,1734,1734,1407,1244,1244,1226,1225,1225,1225,Upgrade
36,Retained Earnings,1104,1280,1434,1633,1558,1736,1532,1672,1531,1667,Upgrade
37,Treasury Stock,-173.04,-173.04,-173.04,-173.04,-173.04,-173.04,-173.04,-173.04,-173.04,-173.04,Upgrade
38,Comprehensive Income & Other,146.51,-19.59,155.01,-33.39,166.8,3.13,190.84,-23.4,141.78,-38.19,Upgrade
39,Total Common Equity,2960,2856,3184,2859,2817,2831,2796,2722,2747,2702,Upgrade
40,Minority Interest,-,-,-,-,-,-,-,-,0.12,0.1,Upgrade
41,Shareholders' Equity,2960,2856,3184,2859,2817,2831,2796,2722,2747,2702,Upgrade
42,Total Liabilities & Equity,3879,3986,4259,4140,4170,4149,4155,4152,4320,4262,Upgrade
43,Total Debt,448.53,758.83,623.18,766.34,848.95,765.86,806.83,911.97,1055,1006,Upgrade
44,Net Cash (Debt),-395.59,-692.72,-596.71,-676.43,-679.07,-687.72,-566.77,-653.88,-711.14,-303.1,Upgrade
45,Net Cash Per Share,-0.09,-0.17,-0.16,-0.22,-0.27,-0.27,-0.19,-0.26,-0.28,-0.12,Upgrade
46,Filing Date Shares Outstanding,4514,4014,3845,2994,2534,2534,2504,2503,2503,2503,Upgrade
47,Total Common Shares Outstanding,4514,4014,3845,2994,2534,2534,2504,2503,2503,2503,Upgrade
48,Working Capital,705.67,595.93,708.55,581.3,563.76,589.01,729.19,756.79,665.45,581.72,Upgrade
49,Book Value Per Share,0.66,0.71,0.83,0.96,1.11,1.12,1.12,1.09,1.10,1.08,Upgrade
50,Tangible Book Value,2215,2110,2437,2110,2067,2079,2042,1957,1942,1914,Upgrade
51,Tangible Book Value Per Share,0.49,0.53,0.63,0.70,0.82,0.82,0.82,0.78,0.78,0.76,Upgrade
52,Buildings,-,240.07,-,200.59,-,200.59,-,195.38,-,194.93,Upgrade
53,Machinery,-,711.65,-,696.06,-,689.04,-,687.62,-,685.01,Upgrade
54,Construction In Progress,-,7.05,-,48.41,-,49.98,-,46.55,-,41.86,Upgrade
