,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,39933,43964,27542,43767,27428,37594,40153,39192,46070,43942,Upgrade
1,Revenue Growth (YoY),44.99%,0.45%,0.42%,16.42%,-31.69%,-4.08%,-12.84%,-10.81%,19.01%,-8.82%,Upgrade
2,Cost of Revenue,24414,25568,13724,23353,13384,17653,20253,18924,21569,21411,Upgrade
3,Gross Profit,15519,18396,13818,20414,14044,19941,19900,20268,24501,22531,Upgrade
4,"Selling, General & Admin",4125,3973,3255,3989,3335,3480,3600,3669,4105,3708,Upgrade
5,Other Operating Expenses,-417,-997,-320,-129,-59,524,-510,883,-531,-133,Upgrade
6,Operating Expenses,3708,2976,2935,3860,3276,4004,3090,4552,3574,3575,Upgrade
7,Operating Income,11811,15420,10883,16554,10768,15937,16810,15716,20927,18956,Upgrade
8,Interest Expense,-1660,-2083,-1963,-1571,-1482,-1013,-1103,-1305,-1172,-1226,Upgrade
9,Interest & Investment Income,213,350,273,378,358,313,283,457,251,330,Upgrade
10,Earnings From Equity Investments,1872,127,1752,2907,1162,836,1954,1623,1349,-163,Upgrade
11,EBT Excluding Unusual Items,12236,13814,10945,18268,10806,16073,17944,16491,21355,17897,Upgrade
12,Gain (Loss) on Sale of Investments,-,-26,-,-146,-,-135,-,335,-,-23,Upgrade
13,Gain (Loss) on Sale of Assets,-835,331,-,187,-,523,-,46,-,234,Upgrade
14,Asset Writedown,-2875,-1494,13,-245,-348,-3657,1038,1689,-3240,-6923,Upgrade
15,Other Unusual Items,1122,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,9648,12625,10958,18064,10458,12804,18982,18561,18115,11185,Upgrade
17,Income Tax Expense,1807,2493,1485,2279,1668,2187,3468,5090,4140,2809,Upgrade
18,Earnings From Continuing Operations,7841,10132,9473,15785,8790,10617,15514,13471,13975,8376,Upgrade
19,Minority Interest in Earnings,-318,-231,-328,-288,-380,-243,-328,-363,-331,-190,Upgrade
20,Net Income,7523,9901,9145,15497,8410,10374,15186,13108,13644,8186,Upgrade
21,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,66,84,Upgrade
22,Net Income to Common,7523,9901,9145,15497,8410,10374,15186,13108,13578,8102,Upgrade
23,Net Income Growth,-17.74%,-36.11%,8.74%,49.38%,-44.62%,-20.86%,11.30%,60.13%,-12.00%,-66.63%,Upgrade
24,Shares Outstanding (Basic),2898,2898,2898,2898,2898,2898,2898,2898,2898,2898,Upgrade
25,Shares Outstanding (Diluted),2898,2898,2898,2898,2898,2898,2898,2898,2898,2898,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,0.00%,0.00%,0.01%,Upgrade
27,EPS (Basic),2.60,3.42,3.16,5.35,2.90,3.58,5.24,4.52,4.69,2.80,Upgrade
28,EPS (Diluted),2.60,3.42,3.16,5.35,2.90,3.58,5.24,4.52,4.69,2.80,Upgrade
29,EPS Growth,-17.74%,-36.11%,8.74%,49.38%,-44.62%,-20.78%,11.84%,61.63%,-11.92%,-66.83%,Upgrade
30,Free Cash Flow,-,21092,-972,14019,7896,7596,4016,-3386,15960,18993,Upgrade
31,Free Cash Flow Per Share,-,7.28,-0.34,4.84,2.72,2.62,1.39,-1.17,5.51,6.55,Upgrade
32,Dividend Per Share,0.950,2.800,0.950,3.700,1.250,3.700,1.250,3.700,1.250,3.700,Upgrade
33,Dividend Growth,0%,-24.32%,-24.00%,0%,0%,0%,0%,0%,0%,0%,Upgrade
34,Operating Margin,29.58%,35.07%,39.51%,37.82%,39.26%,42.39%,41.86%,40.10%,45.42%,43.14%,Upgrade
35,Profit Margin,18.84%,22.52%,33.20%,35.41%,30.66%,27.59%,37.82%,33.45%,29.47%,18.44%,Upgrade
36,Free Cash Flow Margin,-,47.98%,-3.53%,32.03%,28.79%,20.21%,10.00%,-8.64%,34.64%,43.22%,Upgrade
37,EBITDA,13092,16085,12780,18367,12579,16816,18590,16456,22673,19593,Upgrade
38,D&A For EBITDA,1281,665,1897,1813,1811,879,1780,740,1746,637,Upgrade
39,EBIT,11811,15420,10883,16554,10768,15937,16810,15716,20927,18956,Upgrade
