,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,87.36,45.01,34.38,108.36,27.53,86.4,127.29,66.61,41.35,117.39,Upgrade
1,Short-Term Investments,2670,3677,3330,3168,2976,616.09,526.96,270.2,519.28,973.8,Upgrade
2,Trading Asset Securities,2057,2092,1833,2058,2146,1216,2201,2342,1324,824.63,Upgrade
3,Cash & Short-Term Investments,4814,5814,5198,5334,5150,1918,2855,2679,1884,1916,Upgrade
4,Cash Growth,-7.39%,9.01%,0.93%,178.04%,80.38%,-28.39%,51.52%,39.83%,131.82%,32.17%,Upgrade
5,Accounts Receivable,184.88,318.15,173.27,164.48,106.2,98.05,101.38,51.74,15.86,46,Upgrade
6,Other Receivables,27.25,27.06,26.94,26.79,26.62,29.15,25.76,25.75,26.51,26.51,Upgrade
7,Receivables,212.14,345.2,200.2,236.37,296.91,313.61,344.91,294.47,42.38,72.51,Upgrade
8,Prepaid Expenses,6.61,32.53,81.3,57.56,66.91,15.97,15.39,4.81,19.36,386.48,Upgrade
9,Other Current Assets,353.48,344.94,-,-,-,20,20,-,726.35,-,Upgrade
10,Total Current Assets,5386,6537,5479,5628,5514,2268,3235,2978,2672,2375,Upgrade
11,"Property, Plant & Equipment",14.3,13.24,15.44,15.59,12.67,32.07,50.37,56.92,74.91,95.02,Upgrade
12,Long-Term Investments,5129,4872,5643,5722,5632,4691,2243,2333,2239,2305,Upgrade
13,Other Intangible Assets,-,0.07,0.78,0.78,0.78,0.78,5,-,-,-,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,449.78,93.38,-,-,-,Upgrade
15,Total Assets,10529,11422,11138,11366,11159,7441,5627,5368,4986,4775,Upgrade
16,Accounts Payable,0.05,0.05,0.05,0.05,0.05,0.06,0.06,210.63,-,-,Upgrade
17,Accrued Expenses,-,54.24,-,34.9,-,9.24,-,8.94,-,1.54,Upgrade
18,Short-Term Debt,446.95,1417,1177,1280,1428,1845,417.1,528.6,278.87,506.85,Upgrade
19,Current Portion of Leases,7.32,5.86,7.66,7.06,8.77,23.61,31.98,29.64,29.71,30.07,Upgrade
20,Current Income Taxes Payable,18.77,18.77,17.82,17.82,14.68,14.68,14.68,14.68,14.68,14.68,Upgrade
21,Other Current Liabilities,40.03,7.96,57.72,7.25,40.5,12.82,28.45,23.68,23.95,57.03,Upgrade
22,Total Current Liabilities,513.12,1504,1260,1347,1492,1905,492.25,816.17,347.21,610.16,Upgrade
23,Long-Term Leases,4.58,3.93,6.53,6.32,3.41,5.93,12.81,19.91,34.44,49.55,Upgrade
24,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,4.11,37.36,-,Upgrade
25,Other Long-Term Liabilities,1.56,1.54,1.62,1.67,1.65,1.68,1,0.92,0.93,0.93,Upgrade
26,Total Liabilities,519.26,1510,1268,1355,1497,1913,506.06,841.11,419.94,660.64,Upgrade
27,Common Stock,1052,1052,1052,1052,963.09,406.13,348.11,290.09,290.09,290.09,Upgrade
28,Additional Paid-In Capital,9111,9111,9111,9111,8853,5301,5000,4675,4675,4675,Upgrade
29,Retained Earnings,-15.24,-39.62,-70.12,-93.27,-41.41,-254.62,-279.1,-508.63,-460.29,-885.71,Upgrade
30,Comprehensive Income & Other,-138.38,-210.88,-222.86,-59.1,-112.87,75.33,52.34,70.91,61.7,35.25,Upgrade
31,Shareholders' Equity,10009,9913,9870,10011,9662,5528,5121,4527,4566,4114,Upgrade
32,Total Liabilities & Equity,10529,11422,11138,11366,11159,7441,5627,5368,4986,4775,Upgrade
33,Total Debt,458.85,1427,1191,1294,1440,1874,461.89,578.15,343.02,586.47,Upgrade
34,Net Cash (Debt),4355,4387,4007,4040,3709,43.82,2393,2101,1541,1329,Upgrade
35,Net Cash Growth,8.69%,8.59%,8.01%,9120.13%,55.01%,-97.91%,55.27%,58.03%,345.83%,-3.52%,Upgrade
36,Net Cash Per Share,0.41,0.42,0.38,0.42,0.57,0.01,0.80,0.72,0.53,0.46,Upgrade
37,Filing Date Shares Outstanding,10520,10520,10520,10520,9631,4061,3481,2901,2901,2901,Upgrade
38,Total Common Shares Outstanding,10520,10520,10520,10520,9631,4061,3481,2901,2901,2901,Upgrade
39,Working Capital,4873,5032,4219,4280,4021,362.53,2743,2162,2325,1765,Upgrade
40,Book Value Per Share,0.95,0.94,0.94,0.95,1.00,1.36,1.47,1.56,1.57,1.42,Upgrade
41,Tangible Book Value,10009,9913,9869,10010,9661,5527,5116,4527,4566,4114,Upgrade
42,Tangible Book Value Per Share,0.95,0.94,0.94,0.95,1.00,1.36,1.47,1.56,1.57,1.42,Upgrade
43,Machinery,-,5.28,-,5.29,-,5.17,-,5.26,5.25,5.25,Upgrade
44,Leasehold Improvements,-,7.32,-,4.91,-,20.09,-,18.67,18.67,18.67,Upgrade
