,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,527.54,395.87,363.99,213.31,445.56,317.81,343.67,174.88,426.69,314.51,346.16,238.46,409.81,385.14,322.99,397.47,365.61,196.95,192.78,130.19,Upgrade
1,Other Revenue,-47.29,47.29,-,216.17,-57.71,57.71,-,227.95,-66.86,66.86,-,183.23,-50.17,50.17,-,-,-100.17,100.17,-,137.57,Upgrade
2,Revenue,480.25,443.16,363.99,429.48,387.85,375.52,343.67,402.82,359.82,381.37,346.16,421.69,359.65,435.3,322.99,397.47,265.43,297.13,192.78,267.76,Upgrade
3,Revenue Growth (YoY),23.82%,18.01%,5.91%,6.62%,7.79%,-1.53%,-0.72%,-4.47%,0.05%,-12.39%,7.17%,6.09%,35.49%,46.50%,67.55%,48.45%,9.40%,33.33%,15.50%,4.66%,Upgrade
4,Cost of Revenue,399.14,362.32,295.38,364.85,316.39,297.65,277.17,351.87,290.1,327.2,298.3,366.43,303.48,362.38,274.11,345.67,212.12,216.96,164.47,225.63,Upgrade
5,Gross Profit,81.11,80.84,68.61,64.63,71.46,77.88,66.49,50.96,69.72,54.17,47.86,55.26,56.16,72.92,48.88,51.8,53.32,80.17,28.31,42.13,Upgrade
6,"Selling, General & Admin",32.8,36.88,29.42,36.9,32.35,32.69,28.06,34.09,31.04,24.12,25.36,21.24,24.1,24.43,21.31,9.32,23.65,23.46,16,24.95,Upgrade
7,Research & Development,29.14,24.26,23.47,26.95,22.12,26.69,22.7,23.64,18.5,19.43,13.98,25.98,14.72,19.96,14.48,18.15,13.57,14.28,9.74,12.95,Upgrade
8,Other Operating Expenses,-7.29,1.2,2.72,-1.36,-1.12,-0.67,0.94,12.07,-8.53,1.72,-0.5,-28.03,1.46,-0.11,-11.37,10.15,-2.38,-0.54,-2.87,9.24,Upgrade
