,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2441,1853,2600,1006,4158,1591,2065,1353,6353,3218,2079,1671,3410,2699,1610,974.12,7363,7339,5985,2344,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,900,-,900,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,16.43,15.42,15.32,1.29,-,-,5.82,7.91,-,-,1.59,0.38,44.87,44.87,27.94,27.94,-,-,0.13,3.44,Upgrade
3,Cash & Short-Term Investments,2457,1869,2616,1007,4158,1591,2071,2261,6353,4118,2081,1671,3455,2743,1638,1002,7363,7339,5985,2347,Upgrade
4,Cash Growth,-40.91%,17.45%,26.32%,-55.45%,-34.55%,-61.36%,-0.49%,35.31%,83.88%,50.11%,27.06%,66.75%,-53.08%,-62.62%,-72.63%,-57.31%,-3.82%,-4.15%,42.33%,-14.79%,Upgrade
5,Accounts Receivable,1025,1148,935,1166,1506,1345,1115,1006,1969,1101,1873,1023,800.69,649.85,806.25,846.05,965.72,1331,721.34,1029,Upgrade
6,Other Receivables,2015,1687,2053,1815,3129,4465,2061,2111,2185,2097,1553,1254,1503,1709,1772,1341,2272,2059,1939,1033,Upgrade
7,Receivables,3040,2836,2988,2981,4634,5809,3176,3117,4154,3198,3426,2277,2304,2359,2578,2187,3238,3390,2661,2063,Upgrade
8,Inventory,5996,6363,10312,9679,10535,8308,10485,7512,6871,7119,7755,7156,6390,7252,7501,6806,5780,5703,6371,5185,Upgrade
9,Prepaid Expenses,-,2.04,-,-,-,3.96,-,0.01,-,2.49,-,0.01,-,4.75,-,0,-,0.34,-,-,Upgrade
10,Other Current Assets,1768,2138,2534,2031,1253,1198,2324,1823,1729,681.56,1809,1449,1457,1157,1268,1232,2279,1973,2061,861.26,Upgrade
11,Total Current Assets,13262,13208,18449,15699,20581,16910,18056,14713,19107,15119,15071,12553,13606,13517,12985,11227,18660,18405,17078,10456,Upgrade
12,"Property, Plant & Equipment",4562,4386,4275,4267,4088,4022,3923,3970,3893,3886,3958,3983,3949,3954,4098,4039,3992,4062,4014,4131,Upgrade
13,Long-Term Investments,64.15,64.04,63.51,67.63,82.76,97.85,95.01,96.4,93.62,96.01,96.52,995.3,1046,1046,1025,1025,127.47,127.01,123.12,127.78,Upgrade
14,Goodwill,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,173.56,358.59,358.59,358.59,358.59,Upgrade
15,Other Intangible Assets,773.41,780.79,790.25,787.88,783.77,793.72,803.15,812.78,817.49,770.4,776.24,788.56,807.63,808.44,828.7,829.15,860.93,860.86,871.99,877.1,Upgrade
16,Long-Term Accounts Receivable,14.37,27.25,27.25,27.25,39.39,40.89,39.39,39.39,45.6,47.22,48.64,53.61,-,78.14,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,449.55,445.5,437.1,390.93,166.96,259.61,219.16,205.36,128.39,153.66,138.43,134.53,124.52,113.21,160.66,167.23,106.51,95.9,83.01,96.89,Upgrade
18,Long-Term Deferred Charges,45.32,41.55,-,46.57,39.84,38.94,40.44,41.95,34.29,35.08,36.32,37.52,37.86,39.34,40.83,42.79,46.39,48.83,51.31,54.13,Upgrade
19,Other Long-Term Assets,18.71,19.57,66.65,19.24,22.43,19.33,22.83,19.74,19.83,19.99,20.46,20.38,99.9,21.4,21.93,22.16,22.12,22.32,21.53,22.75,Upgrade
20,Total Assets,19363,19147,24283,21479,25977,22356,23372,20073,24313,20301,20319,18740,19845,19751,19333,17527,24173,23980,22601,16125,Upgrade
21,Accounts Payable,1295,800,1045,1116,2819,1798,1373,2298,4802,2493,1499,2217,1321,2140,1370,2396,2698,1068,2037,2266,Upgrade
22,Accrued Expenses,442.53,2083,433.79,1822,422.71,2900,364.94,965.31,413.66,1207,377.95,869.52,288.65,906.83,217.82,1202,225.71,677.35,194.96,737.14,Upgrade
23,Short-Term Debt,2622,1844,6482,3668,4846,4511,7730,2681,3274,2639,4075,2341,3573,3309,4401,1640,7468,9587,8508,3636,Upgrade
24,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,1200,-,1199,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Current Portion of Leases,39.9,33.17,33.17,35.73,12.58,29.58,31.12,34.61,1230,31.04,1231,35.43,33.84,34.17,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,168.38,211.84,793.18,79.1,526.2,54.83,193.61,85.18,210.64,54.68,182.31,80.97,214.57,42.46,132.13,37.59,264.17,106.3,111.08,35.56,Upgrade
27,Current Unearned Revenue,998.95,738.59,1109,1594,3048,716.36,994.18,718.18,1171,799.79,515.66,460.32,1072,1084,754.5,947.23,1657,1090,651.35,528.52,Upgrade
28,Other Current Liabilities,2265,2050,2205,1022,2669,1850,2161,943.27,2042,903.15,1602,1004,1209,681.29,1415,732.53,1589,1394,1659,524.46,Upgrade
29,Total Current Liabilities,7832,7760,12101,9336,14344,11860,12848,8925,13143,9327,9482,7008,7712,8198,8291,6954,13902,13923,13162,7728,Upgrade
30,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,1198,1198,1197,1197,1196,1196,1195,1195,-,Upgrade
31,Long-Term Leases,23.92,30.5,34.94,54.81,83.63,72.82,64.64,76.98,90.48,85.87,85.52,99.01,127.67,134.62,87.42,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,107.01,105.28,102.55,105.45,106.79,111.51,95.27,96.98,111.25,101.5,103.1,91.15,93.14,92.26,93.7,95.07,94.94,95.95,76.62,78.13,Upgrade
33,Long-Term Deferred Tax Liabilities,132.47,131.42,126.66,125.15,104.51,117.99,99.75,100.51,117.06,126.11,141.07,153.46,152.89,125.57,90.22,101.25,147.13,150.71,111.87,114.54,Upgrade
34,Other Long-Term Liabilities,9.48,9.48,19.43,21.81,10.71,5.43,5.43,5.43,6.64,6.64,6.64,6.64,-,4.27,4.27,2.39,5.44,5.44,7.51,7.86,Upgrade
35,Total Liabilities,8104,8037,12385,9644,14650,12168,13113,9205,13469,9647,9819,8557,9285,9753,9765,8351,15346,15371,14554,7929,Upgrade
36,Common Stock,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,Upgrade
37,Additional Paid-In Capital,4628,4628,4628,4628,4628,4628,4628,4697,4629,4629,4629,4629,4629,4629,4629,4629,4648,4646,4644,4644,Upgrade
38,Retained Earnings,3067,3196,4120,3680,3047,2888,2950,2676,2702,2574,2409,2179,2407,2107,2042,1841,2069,1740,1712,1579,Upgrade
39,Comprehensive Income & Other,1178,900.78,765.09,1156,1292,320.98,344.57,1152,1171,1131,1140,1070,1185,943.15,589.94,406.51,-198.04,-96.59,-595.87,-294.22,Upgrade
40,Total Common Equity,11012,10864,11652,11603,11106,9976,10061,10663,10641,10473,10317,10018,10360,9818,9400,9015,8658,8429,7898,8067,Upgrade
41,Minority Interest,246.36,246.23,245.46,232.32,221.68,212,197.74,203.83,203.05,180.85,182.83,165.02,200.26,180.02,168.35,160.51,169.65,180.48,148.82,128.03,Upgrade
42,Shareholders' Equity,11258,11110,11898,11835,11328,10188,10259,10867,10844,10654,10500,10183,10560,9998,9568,9176,8827,8609,8047,8195,Upgrade
43,Total Liabilities & Equity,19363,19147,24283,21479,25977,22356,23372,20073,24313,20301,20319,18740,19845,19751,19333,17527,24173,23980,22601,16125,Upgrade
44,Total Debt,2686,1907,6550,3758,4942,4614,7826,3993,4594,3955,5391,3674,4932,4675,5686,2836,8664,10783,9703,3636,Upgrade
45,Net Cash (Debt),-228.83,-38.54,-3934,-2751,-783.92,-3022,-5755,-1732,1759,163.26,-3310,-2003,-1477,-1931,-4048,-1834,-1301,-3444,-3718,-1289,Upgrade
46,Net Cash Per Share,-0.11,-0.02,-1.84,-1.29,-0.37,-1.41,-2.69,-0.81,0.82,0.08,-1.55,-0.94,-0.69,-0.90,-1.89,-0.86,-0.61,-1.61,-1.74,-0.60,Upgrade
47,Filing Date Shares Outstanding,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,Upgrade
48,Total Common Shares Outstanding,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,Upgrade
49,Working Capital,5430,5448,6348,6362,6237,5051,5208,5788,5964,5792,5589,5545,5894,5319,4694,4273,4757,4481,3916,2728,Upgrade
50,Book Value Per Share,5.15,5.08,5.45,5.42,5.19,4.66,4.70,4.99,4.98,4.90,4.82,4.68,4.84,4.59,4.39,4.21,4.05,3.94,3.69,3.77,Upgrade
51,Tangible Book Value,10065,9909,10688,10641,10149,9009,9085,9677,9650,9529,9367,9055,9378,8836,8397,8012,7438,7209,6668,6832,Upgrade
52,Tangible Book Value Per Share,4.71,4.63,5.00,4.98,4.74,4.21,4.25,4.52,4.51,4.46,4.38,4.23,4.38,4.13,3.93,3.75,3.48,3.37,3.12,3.19,Upgrade
53,Land,-,117.63,-,118.7,-,117.45,-,115.29,-,112.78,-,112.97,-,118.81,-,122.95,-,122.98,-,123.46,Upgrade
54,Buildings,-,3038,-,2751,-,2614,-,2606,-,2550,-,2563,-,2532,-,2558,-,2530,-,2526,Upgrade
55,Machinery,-,5532,-,5511,-,5268,-,5227,-,5041,-,5025,-,4910,-,5009,-,4961,-,4938,Upgrade
56,Construction In Progress,-,430.52,-,440.11,-,467.34,-,282.6,-,220.45,-,153.74,-,238.94,-,208.46,-,171.06,-,100.23,Upgrade
