,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7078,7659,4096,5696,6157,7053,6738,6690,6908,7271,8483,10646,11493,12751,11106,11783,10331,10041,9194,9315,11469,Upgrade
1,Market Cap Growth,8.59%,8.59%,-39.21%,-14.85%,-10.88%,-3.00%,-20.57%,-37.16%,-39.89%,-42.98%,-23.61%,-9.65%,11.24%,26.99%,20.79%,26.49%,-9.92%,12.16%,-14.22%,-32.57%,4.18%,Upgrade
2,Enterprise Value,8878,9308,6141,7500,7961,7892,7893,7804,8022,8472,8991,8975,9822,11980,11194,12865,11413,11049,11397,11085,13106,Upgrade
3,Last Close Price,2.92,3.16,1.69,2.35,2.54,2.91,2.78,2.73,2.82,2.97,3.46,4.12,4.45,4.94,4.30,4.39,3.85,3.74,3.43,3.34,4.11,Upgrade
4,PE Ratio,-,-,-,-,125.58,-,-,-4.82,-,-,9.60,6.58,5.98,5.62,4.84,6.18,5.55,5.63,5.61,5.21,6.29,Upgrade
5,Forward PE,-,9.04,9.04,9.04,9.77,11.19,5.08,5.08,5.08,5.13,6.14,4.00,4.70,5.17,4.59,6.17,5.53,5.49,5.07,4.81,5.44,Upgrade
6,PS Ratio,0.22,0.24,0.11,0.15,0.16,0.17,0.16,0.16,0.18,0.18,0.20,0.24,0.25,0.30,0.29,0.36,0.33,0.33,0.31,0.32,0.39,Upgrade
7,PB Ratio,0.86,0.93,0.47,0.65,0.68,0.79,0.74,0.73,0.75,0.74,0.79,0.96,1.05,1.19,1.08,1.24,1.09,1.13,1.09,1.11,1.43,Upgrade
8,P/TBV Ratio,0.96,0.96,0.49,0.67,0.70,0.81,0.77,0.76,0.78,0.77,0.82,0.99,1.08,1.22,1.11,1.28,1.12,1.17,1.12,1.14,1.47,Upgrade
