,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3725,3834,4340,3870,3998,4094,4559,4001,4520,3835,4657,3813,4150,3639,4145,3343,3656,3260,3187,2612,Upgrade
1,Other Revenue,-61.17,61.17,-,124.63,-66.95,66.95,-,130.02,-72.9,72.9,-,157.06,-51.86,51.86,-,75.73,-28.94,28.94,-,77.6,Upgrade
2,Revenue,3664,3895,4340,3995,3932,4161,4559,4131,4447,3908,4657,3970,4098,3691,4145,3419,3627,3289,3187,2689,Upgrade
3,Revenue Growth (YoY),-6.80%,-6.39%,-4.81%,-3.28%,-11.59%,6.48%,-2.11%,4.05%,8.51%,5.88%,12.36%,16.13%,12.98%,12.22%,30.05%,27.11%,20.67%,11.74%,-4.63%,4.74%,Upgrade
4,Cost of Revenue,1291,1515,1589,1771,1533,1590,1713,1789,1509,1471,1611,1575,1431,1323,1448,1363,1290,1166,1125,1109,Upgrade
5,Gross Profit,2374,2380,2751,2224,2399,2571,2846,2342,2938,2436,3046,2395,2667,2367,2697,2055,2337,2123,2062,1581,Upgrade
6,"Selling, General & Admin",1118,1184,1357,1260,1274,1404,1430,1237,1664,1376,1666,1495,1574,1332,1566,1333,1360,1004,1201,1046,Upgrade
7,Research & Development,321.65,337.63,377.1,450.16,446.43,383.99,381.17,509.58,525.07,356.1,351.33,438.07,336.09,333.56,289.4,375.99,323.2,211.72,160.8,326.23,Upgrade
8,Other Operating Expenses,-10.18,-11.49,35.05,177.65,22.77,-23.64,0.42,191.31,8.33,4.02,-6.94,219.23,2.68,-14.29,-26.83,246.32,-37.75,-64.95,17.41,171.56,Upgrade
