,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,416.77,418.71,470.35,634.34,618.12,549.97,561.84,459.42,486.18,469.64,446.75,530.83,397.74,315.63,327.44,300.7,341.31,298.91,297.63,333.91,Upgrade
1,Other Revenue,-1.8,1.8,-,6.93,-2.49,2.49,-,3.2,-1.08,1.08,-,2.69,-2.51,2.51,-,4.14,-0.66,0.66,-,5.07,Upgrade
2,Revenue,414.97,420.52,470.35,641.27,615.63,552.46,561.84,462.63,485.09,470.73,446.75,533.52,395.23,318.14,327.44,304.84,340.66,299.57,297.63,338.98,Upgrade
3,Revenue Growth (YoY),-32.60%,-23.88%,-16.28%,38.61%,26.91%,17.36%,25.76%,-13.29%,22.74%,47.96%,36.44%,75.01%,16.02%,6.20%,10.01%,-10.07%,-19.90%,-18.16%,-2.15%,-4.71%,Upgrade
4,Cost of Revenue,303.1,314.87,363.67,511,467.52,440.06,454.01,363.73,358.16,365.59,339.44,414.03,303.74,249.2,266.03,216.52,268.89,233.63,222.94,245.64,Upgrade
5,Gross Profit,111.86,105.65,106.68,130.27,148.12,112.4,107.83,98.9,126.93,105.14,107.31,119.48,91.5,68.94,61.4,88.32,71.76,65.93,74.69,93.34,Upgrade
6,"Selling, General & Admin",58.68,61.54,77.44,77.9,78.25,64.22,82.16,64.81,78.91,53.39,73.46,68.56,48.55,44.85,39.92,45.95,43.14,40.06,45.7,70.36,Upgrade
7,Other Operating Expenses,0.86,0.99,0.51,2.9,-1.8,0.7,0.31,5.4,0.81,-2.55,1.12,11.09,0.9,-8.14,0.73,3.37,0.08,-0.16,-0.12,1.46,Upgrade
8,Operating Expenses,62.04,61.8,76.45,87.47,76.02,66.66,78.15,72.97,79.69,51.42,74.69,81.51,48.94,37.06,40.65,51.41,43.59,39.48,45.6,72.59,Upgrade
9,Operating Income,49.82,43.85,30.23,42.8,72.1,45.74,29.68,25.93,47.24,53.71,32.62,37.97,42.55,31.89,20.75,36.91,28.17,26.45,29.1,20.75,Upgrade
10,Interest Expense,-1.44,-2.75,-2.62,-4.15,-2.92,-2,-3.85,-8.81,-3.5,-3.47,-2.69,-5.37,-2.63,-0.09,-1.23,-2.49,-,-1.26,-0.38,-2.95,Upgrade
11,Interest & Investment Income,1.58,2.84,2.79,1.46,1.52,5.33,1,-,3.92,2.22,1.52,-,5.59,10.39,3.09,0.97,3.46,1.98,1.05,-,Upgrade
12,Currency Exchange Gain (Loss),-2.05,2.05,-,9.83,-7.56,7.56,-,18.07,-5.24,5.24,-,4.88,0.36,-0.36,-,-3.5,0.16,-0.16,-,13.27,Upgrade
13,Other Non Operating Income (Expenses),0.67,-0.92,-1.77,-17.71,13.52,-0.69,-0.29,-13.39,6.98,-0.81,-1.43,-0.8,-1.54,-1.83,-0.65,2.09,-5.59,1.31,-1.67,-7.47,Upgrade
14,EBT Excluding Unusual Items,48.58,45.07,28.64,32.24,76.66,55.95,26.54,21.8,49.39,56.89,30.02,36.69,44.33,39.99,21.96,33.97,26.2,28.32,28.09,23.6,Upgrade
15,Impairment of Goodwill,-,-,-,-13.93,-,-,-,-4.47,-,-,-,-4.02,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-0.04,-0.08,0.27,0.05,0.81,-1.72,-0,0.78,-,-,-,2.13,-,-,-,3.25,-,-,-,-3.73,Upgrade
17,Gain (Loss) on Sale of Assets,0.08,-0.08,0.03,-0.07,-0,0.1,-,-0,0.03,-0.03,-,-0.02,0.01,0.17,-,-0.24,-0,-,-,-0.02,Upgrade
18,Asset Writedown,2.37,0.81,-0.81,0.86,-0.77,-0.05,0.05,3.3,-3.3,-0.6,0.6,0.48,-0.48,0.11,-0.11,0.51,-0.51,0.17,-0.17,0.52,Upgrade
19,Legal Settlements,-,-,-,-0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,1.01,0,0.34,-0.29,-,-,-,3.63,-,-,-,14.29,-,-,-,-0.24,-,-,-,4.25,Upgrade
