,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,8071,9689,10938,8056,11573,8684,8651,8630,7938,7373,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,910,-,Upgrade
2,Trading Asset Securities,-,100,155,26,423,152,77,70,-,16,Upgrade
3,Accounts Receivable,6192,6096,6812,5825,6526,6855,5888,5607,5114,5645,Upgrade
4,Other Receivables,1995,2411,2860,3709,3000,3535,2619,2703,1758,1090,Upgrade
5,Inventory,1788,1947,1547,2056,1488,1508,1195,1285,1359,1169,Upgrade
6,Loans Receivable Current,293,245,277,165,431,480,464,379,730,191,Upgrade
7,Other Current Assets,4190,5887,5012,7296,6728,6344,4545,4894,3331,4031,Upgrade
8,Total Current Assets,22529,26375,27601,27133,30169,27558,23439,23568,21140,19515,Upgrade
9,"Property, Plant & Equipment",54079,53081,55238,52703,50428,48912,45558,43990,41486,40140,Upgrade
10,Goodwill,2504,2504,2520,2520,2520,2520,2511,2511,2427,2379,Upgrade
11,Other Intangible Assets,4490,4021,4413,4408,4448,4301,4309,4422,4302,4164,Upgrade
12,Long-Term Investments,14639,14378,13270,13042,13244,13390,13126,12731,13929,12113,Upgrade
13,Long-Term Loans Receivable,-,-,-,-,-,-,-,-,35,-,Upgrade
14,Long-Term Deferred Tax Assets,1477,1442,1541,1564,1170,1212,1350,1370,1292,1292,Upgrade
15,Long-Term Deferred Charges,-,320,-,141,-,10,-,24,-,11,Upgrade
16,Long-Term Accounts Receivable,-,-,-,8,32,25,31,16,31,88,Upgrade
17,Other Long-Term Assets,791,1010,915,839,1427,2060,1686,1411,941,1543,Upgrade
18,Total Assets,100509,103131,105498,102358,103438,99988,92010,90043,85583,81245,Upgrade
19,Accounts Payable,7531,7836,8224,8292,7769,9650,7205,7904,6448,7393,Upgrade
20,Accrued Expenses,1641,2032,1828,2130,1932,2573,1989,2116,1744,1937,Upgrade
21,Short-Term Debt,-,181,-,185,-,193,-,179,-,101,Upgrade
22,Current Portion of Long-Term Debt,5572,8824,8040,6396,8978,11850,6600,6970,10620,7495,Upgrade
23,Current Unearned Revenue,11844,13812,13676,15468,14403,14956,13257,14280,12393,12646,Upgrade
24,Current Portion of Leases,171,170,161,91,70,75,79,89,92,100,Upgrade
25,Current Income Taxes Payable,1024,1287,1241,1517,1212,909,1049,971,862,962,Upgrade
26,Other Current Liabilities,3331,781,4155,2003,4704,1373,4006,724,3158,654,Upgrade
27,Total Current Liabilities,31114,34923,37325,36082,39068,41579,34185,33233,35317,31288,Upgrade
28,Long-Term Debt,14253,13156,13889,13666,13687,8255,11671,12714,10100,11650,Upgrade
29,Long-Term Leases,614,633,700,284,255,280,288,310,340,450,Upgrade
30,Long-Term Unearned Revenue,3616,3577,3567,3683,3695,3782,3902,3941,3651,3952,Upgrade
31,Long-Term Deferred Tax Liabilities,2497,2574,2990,2974,2824,2785,2732,2562,2097,1820,Upgrade
32,Other Long-Term Liabilities,121,6,296,107,428,1157,1077,1111,2131,1065,Upgrade
33,Total Liabilities,52215,54869,58767,56796,59957,57838,53855,53871,53636,50225,Upgrade
34,Common Stock,117,117,117,117,117,117,117,117,116,116,Upgrade
35,Additional Paid-In Capital,-,28,26,64,30,1253,1217,1134,987,2690,Upgrade
36,Retained Earnings,42945,42720,39902,38817,36668,34350,30914,29422,25837,23144,Upgrade
37,Treasury Stock,-612,-397,-168,-168,-168,-168,-168,-168,-168,-151,Upgrade
38,Comprehensive Income & Other,114,192,237,210,356,225,157,56,-69,69,Upgrade
39,Total Common Equity,42564,42660,40114,39040,37003,35777,32237,30561,26703,25868,Upgrade
40,Minority Interest,5730,5602,6617,6522,6478,6373,5918,5611,5244,5152,Upgrade
41,Shareholders' Equity,48294,48262,46731,45562,43481,42150,38155,36172,31947,31020,Upgrade
42,Total Liabilities & Equity,100509,103131,105498,102358,103438,99988,92010,90043,85583,81245,Upgrade
43,Total Debt,20610,22964,22790,20622,22990,20653,18638,20262,21152,19796,Upgrade
44,Net Cash (Debt),-12539,-13175,-11697,-12540,-10994,-11817,-9910,-11562,-12304,-12407,Upgrade
45,Net Cash Per Share,-11.16,-11.69,-10.34,-11.09,-9.73,-10.47,-8.75,-10.26,-10.93,-11.03,Upgrade
46,Filing Date Shares Outstanding,1121,1124,1129,1128,1128,1127,1129,1126,1123,1123,Upgrade
47,Total Common Shares Outstanding,1121,1124,1129,1128,1128,1127,1129,1126,1123,1123,Upgrade
48,Working Capital,-8585,-8548,-9724,-8949,-8899,-14021,-10746,-9665,-14177,-11773,Upgrade
49,Book Value Per Share,37.98,37.94,35.55,34.60,32.81,31.73,28.56,27.15,23.78,23.03,Upgrade
50,Tangible Book Value,35570,36135,33181,32112,30035,28956,25417,23628,19974,19325,Upgrade
51,Tangible Book Value Per Share,31.74,32.13,29.40,28.46,26.63,25.68,22.52,20.99,17.79,17.21,Upgrade
52,Land,-,6142,-,6026,-,5683,-,4950,-,4644,Upgrade
53,Machinery,-,11213,-,9288,-,8220,-,6526,-,5693,Upgrade
54,Construction In Progress,-,3473,-,3959,-,3961,-,5738,-,6175,Upgrade
