,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3400,3032,3001,3232,3243,3131,3862,3711,3902,4095,3718,3269,2946,1635,1802,1961,1446,1636,1343,1274,Upgrade
1,Short-Term Investments,-,53.8,-,10.62,-,56.99,-,206.5,-,83.2,-,63.77,68.44,66.58,1.38,2.06,-,-,-,-,Upgrade
2,Trading Asset Securities,149.85,158.28,85.46,118.86,721.79,681.41,146.31,237.31,587.62,600.9,537.41,411.98,543.51,424.35,420.08,259.35,326.73,245.11,441.06,450.08,Upgrade
3,Cash & Short-Term Investments,3550,3245,3086,3361,3965,3869,4008,4155,4489,4779,4255,3744,3558,2126,2223,2222,1772,1881,1784,1724,Upgrade
4,Cash Growth,-10.46%,-16.14%,-23.00%,-19.11%,-11.68%,-19.05%,-5.81%,10.97%,26.18%,124.76%,91.39%,68.50%,100.71%,13.05%,24.65%,28.86%,0.07%,12.54%,-22.63%,-40.30%,Upgrade
5,Accounts Receivable,835.02,984.14,1264,1124,1057,919.74,925.01,1202,1274,1208,1120,1276,1422,1269,797.75,672.36,535.23,241.88,423.05,312.28,Upgrade
6,Other Receivables,45.62,83.76,102.64,30.35,49.82,60.33,43.74,22.78,41.7,67.44,49.63,21.47,77.21,89.45,129.29,85.56,69.3,118.9,81.76,77.41,Upgrade
7,Receivables,880.64,1068,1367,1155,1106,980.07,968.75,1224,1316,1276,1170,1297,1499,1359,927.04,757.92,604.53,360.78,504.81,389.69,Upgrade
8,Inventory,562.85,542.29,404.06,296.46,340.84,435.31,473.42,409.11,342.03,360.47,383.56,322.71,328.29,354.72,437.95,223.8,340.24,350.85,276,509.18,Upgrade
9,Prepaid Expenses,-,-,-,-,-,0,-,-,-,0,-,0,-,0,-,-,-,-,-,-,Upgrade
10,Other Current Assets,416.84,153.72,143.34,261.25,194.16,76.16,277.78,140.4,394.96,90.29,239.73,110.3,91.82,99.9,139.04,212.21,190.93,156.77,160.29,155.28,Upgrade
11,Total Current Assets,5410,5008,5000,5073,5606,5361,5728,5929,6542,6506,6048,5474,5477,3940,3727,3416,2908,2749,2725,2779,Upgrade
12,"Property, Plant & Equipment",5052,5226,4820,5015,4557,4898,4199,4506,4277,4504,4172,4576,4436,4868,3985,4103,4012,4376,4120,4454,Upgrade
