,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,198.17,548.55,225.29,458.64,255.96,570,242.85,204.35,381.51,342.43,227.73,214.92,371.7,424.27,221.71,215.81,415.45,357.55,218.26,262,Upgrade
1,Other Revenue,-8.74,8.74,-,36.35,-9.13,9.13,-,36.95,-40.36,40.36,-,21.06,-13.4,13.4,-,23.07,-60.06,60.06,-,44.4,Upgrade
2,Revenue,189.44,557.29,225.29,495,246.82,579.14,242.85,241.31,341.15,382.78,227.73,235.98,358.3,437.67,221.71,238.88,355.39,417.6,218.26,306.4,Upgrade
3,Revenue Growth (YoY),-23.25%,-3.77%,-7.23%,105.13%,-27.65%,51.30%,6.64%,2.26%,-4.79%,-12.54%,2.72%,-1.21%,0.82%,4.81%,1.58%,-22.04%,10.22%,27.21%,-18.86%,24.82%,Upgrade
4,Cost of Revenue,129.66,495.16,181.27,467.62,168.59,491.33,180.92,182.36,283.59,287.95,185.92,165.05,300.73,362.56,176.7,193.27,289.59,337.01,171.67,257.42,Upgrade
5,Gross Profit,59.77,62.13,44.02,27.38,78.24,87.81,61.93,58.94,57.56,94.83,41.81,70.93,57.57,75.11,45.01,45.61,65.8,80.6,46.59,48.98,Upgrade
6,"Selling, General & Admin",29.77,17.59,24.03,0.23,32.21,28.16,23.19,4.28,29.61,31.16,27.06,24.62,21.67,30.02,21.91,22.33,27.44,30.61,30.14,28.44,Upgrade
7,Research & Development,2.34,3.15,2.24,1.33,9.02,1.25,0.53,3.27,2.75,6.15,2.13,0.62,0.87,0.84,0.83,2.18,0.66,0.44,0.8,0.79,Upgrade
8,Other Operating Expenses,24.55,-21.74,1.5,-33.69,-5.09,-4.94,1.54,-5.96,-16.16,-7.99,-2.89,28.69,-2.5,-13.8,-2.23,19.46,-0.75,-2.67,-5.35,19.75,Upgrade
