,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,60,104,91,151,62,37,19,22,26,30,40,71,1968,95,66,81,219,80,87,80,100,Upgrade
1,Market Cap Growth,181.87%,181.87%,365.08%,596.72%,138.10%,23.67%,-51.75%,-69.50%,-98.68%,-68.47%,-38.98%,-12.26%,800.15%,18.55%,-23.97%,1.65%,118.58%,-49.11%,-68.89%,-55.21%,-34.43%,Upgrade
2,Enterprise Value,30,68,54,120,31,-1,-18,-4,-2,-6,4,69,1965,108,79,61,199,57,66,52,72,Upgrade
3,Last Close Price,0.33,0.57,0.49,0.85,0.35,0.21,0.11,0.12,0.15,0.17,0.23,0.40,11.10,0.54,0.40,0.49,1.32,0.48,0.62,0.64,0.80,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-6.22,-,-,-,-,-,-,-,-,-,-,-,-,15.79,Upgrade
5,PS Ratio,0.60,1.07,0.98,1.75,0.79,0.48,0.24,0.28,0.40,0.51,0.75,1.24,32.53,1.43,0.96,1.34,3.62,1.29,1.29,0.96,1.13,Upgrade
6,PB Ratio,0.95,1.70,1.46,2.31,-,0.43,0.21,0.23,-,0.31,0.39,0.69,-,0.90,0.64,0.78,-,0.69,0.95,0.85,-,Upgrade
7,P/TBV Ratio,1.67,1.67,1.44,2.28,-,0.43,0.21,0.23,-,0.32,0.39,0.70,-,0.92,0.65,0.80,-,0.70,0.95,0.85,-,Upgrade
8,EV/Sales Ratio,0.31,0.69,0.59,1.39,0.39,-,-,-,-,-,0.08,1.20,32.49,1.63,1.15,1.00,3.30,0.92,0.97,0.63,0.81,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,6.73,-,-,-,-,-,-,-12.33,-,-,-,-,-,-,-,-,5.60,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-5.97,-,-,-,-,-,-,-,-,8.47,Upgrade
11,Debt / Equity Ratio,0.02,0.02,0.02,0.03,-,0.04,0.05,0.05,-,0.06,0.04,0.04,-,0.15,0.25,0.25,-,0.13,0.10,0.10,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,0.18,-,1.57,-,0.46,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,1.35,1.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,1175.70,921.89,744.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,3.69,3.69,3.69,4.39,-,4.37,-,3.94,-,3.83,-,3.71,-,1.59,-,1.30,-,5.15,-,5.21,-,Upgrade
16,Current Ratio,5.33,5.33,5.33,4.88,-,6.04,-,4.84,-,5.16,-,4.51,-,2.93,-,2.82,-,6.18,-,6.13,-,Upgrade
17,Return on Equity (ROE),-15.70%,-15.43%,-113.60%,-,-4.96%,-8.93%,-,-,-1.85%,-9.85%,-,-,-10.42%,-14.08%,-,-,-4.83%,-19.83%,-,-,Upgrade,
18,Return on Assets (ROA),-7.83%,-7.65%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-8.82%,-8.63%,-7.92%,-,-3.34%,-5.36%,-,-,-0.79%,-6.11%,-,-,-3.20%,-6.14%,-,-,-9.63%,-11.21%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,0.31%,-,-,-,-10.75%,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-44.63%,-25.44%,-28.01%,-16.84%,-4.27%,-9.73%,-16.39%,-16.07%,-18.58%,-21.85%,-22.87%,-14.68%,-1.38%,-28.75%,-38.66%,-33.27%,-6.02%,-11.09%,-8.69%,-3.85%,6.33%,Upgrade
22,FCF Yield,-10.62%,-3.67%,-2.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-1.41%,-2.82%,-2.82%,-,-,-,-2.60%,0.04%,-,-3.79%,-4.33%,-7.02%,-7.04%,-8.07%,-19.07%,-32.54%,-32.47%,-26.42%,-11.25%,-60.09%,-,Upgrade
24,Total Shareholder Return,-1.41%,-2.82%,-2.82%,-,-,-,-2.60%,0.04%,-,-3.79%,-4.33%,-7.02%,-7.04%,-8.07%,-19.07%,-32.54%,-32.47%,-26.42%,-11.25%,-60.09%,-,Upgrade
