,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1709,1989,3146,4623,14615,21655,32814,39129,41899,31054,Upgrade
1,Trading Asset Securities,624.5,646.83,1203,972.28,756.18,563.12,10.15,11.16,577.99,266.3,Upgrade
2,Cash & Short-Term Investments,2333,2636,4348,5595,15372,22219,32824,39141,42477,31321,Upgrade
3,Cash Growth,-46.33%,-52.90%,-71.71%,-74.82%,-53.17%,-43.23%,-22.73%,24.97%,54.60%,-20.49%,Upgrade
4,Accounts Receivable,5515,5202,4913,5306,6683,6262,6043,5148,5492,6691,Upgrade
5,Other Receivables,50940,40563,52145,56324,63581,49047,48967,35289,41448,43352,Upgrade
6,Receivables,60214,49961,62347,66230,76937,64789,61919,42369,50166,52798,Upgrade
7,Inventory,72231,77888,84352,96033,97615,106895,93324,94730,89858,80423,Upgrade
8,Prepaid Expenses,-,6772,-,8516,-,9573,-,6399,-,5446,Upgrade
9,Other Current Assets,8263,8756,8159,13067,5026,9257,5419,8153,7917,10367,Upgrade
10,Total Current Assets,143041,146014,159207,189442,194950,212733,193486,190791,190419,180355,Upgrade
11,"Property, Plant & Equipment",5142,5238,5306,3899,4110,3611,4068,2616,1915,1966,Upgrade
12,Long-Term Investments,22940,28121,29380,30351,41921,43181,41264,39731,32304,33363,Upgrade
13,Goodwill,1234,1243,1250,888.65,395.28,378.2,340.9,147.42,148.52,195.71,Upgrade
14,Other Intangible Assets,564.27,612.17,657.03,735.68,418.46,417.02,396.76,286.07,267.88,210.15,Upgrade
15,Long-Term Deferred Tax Assets,2141,2208,1659,1527,1456,1984,1698,1773,1465,1439,Upgrade
16,Other Long-Term Assets,19100,21484,17631,15104,18630,11338,12465,13898,16044,16203,Upgrade
17,Total Assets,195494,206172,216143,242966,264001,281252,266599,259689,254072,243699,Upgrade
18,Accounts Payable,39798,38837,36481,35599,38004,44655,38295,42666,44730,34793,Upgrade
19,Short-Term Debt,-,1424,-,7538,-,1399,-,1147,-,751.56,Upgrade
20,Current Portion of Long-Term Debt,58713,68327,44616,30554,18225,17269,20306,24787,22040,8544,Upgrade
21,Current Portion of Leases,203.78,150.9,110.16,74.78,77.06,65.83,81.73,50.51,55.94,64.22,Upgrade
22,Current Income Taxes Payable,14305,14561,12055,13149,12290,11964,11048,12066,10184,10501,Upgrade
23,Current Unearned Revenue,16662,20873,35359,41026,35209,42348,38818,34318,25599,25458,Upgrade
24,Other Current Liabilities,9955,10293,10384,9451,9987,10965,17684,15051,15646,20269,Upgrade
25,Total Current Liabilities,139636,154465,139006,137392,113793,128665,126231,130085,118255,100381,Upgrade
26,Long-Term Debt,37955,26393,47300,58932,76527,73557,65389,56270,65362,74612,Upgrade
27,Long-Term Leases,1783,1822,1896,323.62,346.97,361.24,371.27,97.42,101.07,130.26,Upgrade
28,Long-Term Deferred Tax Liabilities,1305,2017,1554,1483,1531,2202,3547,3313,3191,2947,Upgrade
29,Other Long-Term Liabilities,669.68,683.49,529.87,56.18,55.86,19.17,20.29,18.27,18.84,18.58,Upgrade
30,Total Liabilities,181349,185380,190285,198186,192254,204805,195558,189784,186928,178088,Upgrade
31,Common Stock,27329,27329,27329,27329,27329,27329,27329,27329,27329,27329,Upgrade
32,Retained Earnings,-17828,-10849,-6613,10247,26599,29482,26537,27671,24919,25403,Upgrade
33,Comprehensive Income & Other,-8498,-9451,-7976,-8935,-1644,-1737,-23.13,-1352,-1837,-2825,Upgrade
34,Total Common Equity,1003,7029,12741,28641,52285,55074,53843,53649,50412,49907,Upgrade
35,Minority Interest,13142,13763,13117,16139,19462,21374,17198,16256,16732,15704,Upgrade
36,Shareholders' Equity,14145,20792,25858,44780,71747,76447,71041,69905,67144,65611,Upgrade
37,Total Liabilities & Equity,195494,206172,216143,242966,264001,281252,266599,259689,254072,243699,Upgrade
38,Total Debt,98656,98116,93922,97422,95176,92652,86148,82352,87558,84101,Upgrade
39,Net Cash (Debt),-96322,-95481,-89574,-91826,-79804,-70433,-53324,-43211,-45081,-52781,Upgrade
40,Net Cash Per Share,-12.65,-12.54,-11.76,-12.06,-10.48,-9.25,-7.00,-5.67,-5.92,-6.87,Upgrade
41,Filing Date Shares Outstanding,7616,7616,7616,7611,7608,7598,7594,7562,7562,7566,Upgrade
42,Total Common Shares Outstanding,7616,7616,7616,7611,7608,7598,7594,7562,7562,7566,Upgrade
43,Working Capital,3406,-8452,20201,52050,81157,84068,67255,60706,72164,79974,Upgrade
44,Book Value Per Share,0.13,0.92,1.67,3.76,6.87,7.25,7.09,7.09,6.67,6.60,Upgrade
45,Tangible Book Value,-794.98,5173,10834,27017,51471,54279,53106,53215,49995,49501,Upgrade
46,Tangible Book Value Per Share,-0.10,0.68,1.42,3.55,6.77,7.14,6.99,7.04,6.61,6.54,Upgrade
47,Buildings,-,1963,-,2070,-,1867,-,1035,-,839.4,Upgrade
48,Machinery,-,1100,-,1023,-,799.34,-,300.63,-,298.47,Upgrade
49,Construction In Progress,-,1030,-,946.1,-,1034,-,1509,-,963.98,Upgrade
