,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11632,7292,4482,5177,5862,5709,5876,5904,5245,5624,6274,6138,7314,7397,7157,5168,5002,5327,5536,6215,6144,Upgrade
1,Market Cap Growth,27.73%,27.73%,-23.72%,-12.30%,11.77%,1.52%,-6.35%,-3.83%,-28.29%,-23.97%,-12.34%,18.78%,46.22%,38.88%,29.28%,-16.86%,-18.59%,-19.33%,-20.94%,-13.58%,-6.35%,Upgrade
2,Enterprise Value,13458,9542,7316,7316,8001,8380,7365,7746,7088,7829,9229,8556,9731,11830,11315,8181,8016,8745,7881,7869,7798,Upgrade
3,Last Close Price,13.61,8.57,5.16,5.85,6.80,6.41,6.48,6.39,5.54,5.96,6.61,6.52,7.93,8.01,10.38,7.18,6.86,7.22,7.64,7.92,7.75,Upgrade
4,PE Ratio,105.70,51.66,53.84,-,194.95,-,-,-,-,-,20.86,18.82,22.65,33.20,33.57,30.23,30.78,32.04,32.64,29.14,21.53,Upgrade
5,PS Ratio,0.79,0.39,0.24,0.28,0.34,0.33,0.34,0.36,0.32,0.35,0.39,0.38,0.46,0.47,0.50,0.41,0.45,0.52,0.54,0.56,0.51,Upgrade
6,PB Ratio,2.39,0.93,0.58,0.66,0.75,0.79,0.81,0.81,0.71,0.77,0.85,0.80,0.96,0.98,1.20,0.85,0.92,1.00,1.04,1.13,1.12,Upgrade
7,P/TBV Ratio,1.66,1.66,1.04,1.19,1.34,1.21,1.23,1.21,1.08,1.14,1.27,1.21,1.44,1.50,2.16,1.54,1.33,1.45,1.52,1.64,1.63,Upgrade
8,P/FCF Ratio,15.58,7.78,5.98,-,-,5.87,-36.63,-,-25.27,-,-109.11,-,-36.63,8.84,12.41,-,-278.41,-,-,-,61.84,Upgrade
9,P/OCF Ratio,3.77,3.77,2.51,3.55,5.47,3.37,11.28,-,10.28,-,11.17,-,17.58,5.54,7.06,-,14.49,-,-,-,8.76,Upgrade
10,EV/Sales Ratio,0.72,0.51,0.39,0.40,0.47,0.48,0.43,0.47,0.43,0.48,0.57,0.53,0.62,0.76,0.79,0.65,0.72,0.86,0.76,0.71,0.64,Upgrade
11,EV/EBITDA Ratio,16.52,11.73,9.65,11.10,13.06,16.31,16.01,16.40,15.01,16.70,24.03,13.46,13.75,14.33,11.90,9.88,10.00,10.93,9.85,9.41,8.23,Upgrade
12,EV/EBIT Ratio,77.41,54.88,68.50,408.55,-195.39,-55.28,-,-,-,-,-,-,-,-,31.96,31.34,34.17,37.59,33.19,28.01,19.66,Upgrade
13,EV/FCF Ratio,14.35,10.18,9.76,-,-,8.62,-45.91,-,-34.14,-,-160.51,-,-48.74,14.13,19.62,-,-446.14,-,-,-,78.49,Upgrade
14,Debt / Equity Ratio,0.55,0.55,0.51,0.53,0.53,0.68,0.66,0.42,0.59,0.45,0.64,0.61,0.72,0.57,0.76,0.67,0.64,0.53,0.64,0.39,0.21,Upgrade
15,Debt / EBITDA Ratio,5.32,4.22,5.01,4.83,4.78,6.04,13.18,4.62,9.78,5.60,11.35,6.91,13.44,17.18,3.27,4.28,4.68,3.74,4.00,2.52,1.59,Upgrade
16,Debt / FCF Ratio,4.62,4.62,5.31,-,-,5.02,-29.58,-,-20.83,-,-83.11,-,-27.39,5.17,7.85,-,-194.23,-,-,-,11.84,Upgrade
17,Asset Turnover,0.76,1.01,1.05,0.68,0.78,0.92,0.83,0.81,0.73,0.80,0.82,0.74,0.74,0.93,0.91,1.00,0.65,0.73,0.68,0.78,Upgrade,
18,Inventory Turnover,4.85,4.40,6.03,5.68,3.47,4.53,5.08,4.63,4.58,4.17,5.11,5.24,4.68,4.16,5.22,5.39,6.22,3.67,4.04,3.69,4.05,Upgrade
19,Quick Ratio,0.79,0.79,0.89,0.89,0.90,0.97,0.98,0.96,0.97,0.97,0.88,0.91,0.91,0.96,0.79,0.79,0.85,0.80,0.79,0.76,0.76,Upgrade
20,Current Ratio,1.12,1.12,1.22,1.26,1.34,1.31,1.35,1.36,1.32,1.34,1.19,1.23,1.22,1.30,1.15,1.17,1.17,1.12,1.12,1.15,1.14,Upgrade
21,Return on Equity (ROE),0.33%,0.09%,-0.71%,5.06%,-3.80%,-2.19%,-3.30%,-3.08%,-2.04%,-0.20%,1.18%,5.61%,2.59%,5.84%,3.59%,8.28%,1.78%,2.26%,2.99%,8.39%,Upgrade,
22,Return on Assets (ROA),1.12%,0.07%,0.66%,0.14%,0.37%,-0.97%,-0.03%,-1.21%,-0.33%,-1.14%,-0.10%,-1.28%,-0.96%,2.10%,1.48%,0.79%,0.84%,1.14%,1.31%,0.78%,Upgrade,
