,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+6 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Operating Revenue,862.46,770.05,639.35,545.3,632.79,558.63,481.85,419.31,373.71,433.28,364.9,345.01,312.93,346.78,247.6,215.41,228.87,203.96,169.06,187.5,Upgrade
1,Other Revenue,-,-5.15,5.15,-,7.74,-2.42,2.42,-,10,-4.96,4.96,-,9.51,-6.23,6.23,-,4.54,-3,3,-,Upgrade
2,Revenue,862.46,764.9,644.5,545.3,640.53,556.21,484.27,419.31,383.71,428.33,369.86,345.01,322.44,340.55,253.83,215.41,233.41,200.96,172.06,187.5,Upgrade
3,Revenue Growth (YoY),34.65%,37.52%,33.09%,30.05%,66.93%,29.86%,30.93%,21.53%,19.00%,25.78%,45.71%,60.16%,38.14%,69.46%,47.53%,14.88%,15.79%,-4.03%,-0.09%,28.02%,Upgrade
4,Cost of Revenue,-129.93,49.18,42.99,37.77,49.54,29.25,26.64,37.73,49.04,46.02,39.36,36.59,48.86,31.22,24.45,22.46,20.99,21.42,20.2,23.03,Upgrade
5,Gross Profit,992.39,715.72,601.51,507.54,590.99,526.96,457.63,381.58,334.67,382.31,330.49,308.42,273.58,309.33,229.38,192.95,212.42,179.54,151.85,164.47,Upgrade
6,"Selling, General & Admin",-968.1,349.6,322.19,296.3,302.66,258.61,268.11,228.08,198.01,227.32,214.21,201.47,209.61,207.93,154.67,128.44,140.92,130,107.46,125.17,Upgrade
7,Research & Development,-193.34,80.54,69.23,43.58,85.66,66.27,38.88,37.71,47.57,49.95,30.71,20.35,22.88,19.34,20.33,17.18,29.36,12.49,17,15.38,Upgrade
8,Other Operating Expenses,1851,-10.36,6.22,-0.54,18.24,-11.83,5.15,-0.6,36.42,-1.5,-27.25,-0.03,6.46,0.21,-0.67,-0.46,19.4,-0.83,-3.8,-10.94,Upgrade
9,Operating Expenses,689.11,420.11,397.98,339.21,406.29,312.76,312.68,265.55,279.87,276.33,217.87,221.75,237.69,227.69,173.85,144.37,187.89,143.13,121.43,128.97,Upgrade
10,Operating Income,303.27,295.61,203.53,168.32,184.7,214.2,144.96,116.02,54.79,105.98,112.63,86.66,35.89,81.64,55.53,48.58,24.53,36.41,30.42,35.5,Upgrade
11,Interest Expense,-4.61,-0.13,-0.12,-0.11,-0.13,-0.12,-0.13,-0.12,-0.12,-0.15,-0.16,-0.19,-0.74,-0.34,-,-,-0.58,-0.36,-0.76,-0.76,Upgrade
12,Interest & Investment Income,0.36,1.15,1.09,2.37,3.13,2.04,1.8,3.21,2.4,1.39,1.65,2.65,5.92,0.84,0.69,0.38,1.01,1.06,0.89,0.7,Upgrade
13,Currency Exchange Gain (Loss),-,0.06,-0.06,-,-1.03,0.99,-0.99,-,0.48,-0.14,0.14,-,-0.47,0.24,-0.24,-,-0.95,-0.22,0.22,-,Upgrade
14,Other Non Operating Income (Expenses),-39.6,-0.14,0.13,-0.11,0.95,-12.14,-7,-15.21,44.41,-15.84,-12.23,-16.59,27.29,-12.02,-6.61,-8.9,15.34,-4.15,-3.53,-7.27,Upgrade
15,EBT Excluding Unusual Items,259.42,296.56,204.58,170.47,187.62,204.96,138.64,103.9,101.96,91.24,102.02,72.54,67.89,70.36,49.38,40.07,39.35,32.73,27.25,28.18,Upgrade
16,Gain (Loss) on Sale of Investments,-1.29,0.43,0.87,-,2.49,0.06,0.11,-,-0.8,0.73,0.44,0.02,-3.32,1.4,1.87,1.85,2.57,0.83,0.56,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.04,-0,-0,0.04,-0.01,0.02,-0.02,-,-0.07,0.07,0.03,-,-1.82,1.69,-1.67,-,-1.15,0.04,-0.03,-,Upgrade
18,Asset Writedown,-,-,-,-,-12.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,27.19,-16.83,2.79,-13.15,15.65,-4.03,4.03,-,-12.27,-,-,-,-12.4,-,-,-,8.73,-,-,-,Upgrade
20,Pretax Income,285.27,280.15,208.23,157.37,192.98,201.02,142.76,103.9,88.83,92.05,102.49,72.56,50.35,73.44,49.58,41.92,49.51,33.6,27.78,28.18,Upgrade
21,Income Tax Expense,11.82,30.35,32.7,28.56,6.44,34.29,24.75,19.73,2.22,25.29,26.28,15.11,-3.17,17.86,11.69,7.7,9.2,3.95,3.53,5.82,Upgrade
22,Net Income,273.45,249.81,175.53,128.81,186.54,166.73,118.01,84.17,86.61,66.75,76.2,57.45,53.51,55.58,37.89,34.22,40.31,29.65,24.25,22.36,Upgrade
23,Net Income to Common,273.45,249.81,175.53,128.81,186.54,166.73,118.01,84.17,86.61,66.75,76.2,57.45,53.51,55.58,37.89,34.22,40.31,29.65,24.25,22.36,Upgrade
24,Net Income Growth,46.59%,49.83%,48.75%,53.03%,115.37%,149.78%,54.86%,46.51%,61.86%,20.09%,101.13%,67.90%,32.76%,87.46%,56.22%,53.03%,81.49%,11.73%,61.63%,4024.35%,Upgrade
25,Shares Outstanding (Basic),408,411,409,403,406,407,408,401,390,417,400,410,375,435,373,428,404,427,404,373,Upgrade
26,Shares Outstanding (Diluted),408,411,409,403,406,407,408,401,390,417,400,410,375,435,373,428,404,427,404,373,Upgrade
27,Shares Change (YoY),0.69%,0.82%,0.29%,0.42%,3.98%,-2.27%,2.06%,-2.33%,4.02%,-4.05%,7.02%,-4.06%,-7.12%,1.70%,-7.61%,14.78%,7.19%,21.84%,-20.16%,37.48%,Upgrade
28,EPS (Basic),0.67,0.61,0.43,0.32,0.46,0.41,0.29,0.21,0.22,0.16,0.19,0.14,0.14,0.13,0.10,0.08,0.10,0.07,0.06,0.06,Upgrade
29,EPS (Diluted),0.67,0.61,0.43,0.32,0.46,0.41,0.29,0.21,0.22,0.16,0.19,0.14,0.14,0.13,0.10,0.08,0.10,0.07,0.06,0.06,Upgrade
30,EPS Growth,45.59%,48.61%,48.33%,52.38%,107.12%,155.59%,51.73%,50.00%,55.61%,25.16%,87.94%,75.00%,42.93%,84.34%,69.09%,33.33%,69.32%,-8.29%,102.45%,2900.00%,Upgrade
