,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1851,2015,1676,2512,2793,2361,2501,2322,2236,1921,2317,2452,3286,3289,3299,3442,3390,3471,3476,3487,3723,Upgrade
1,Market Cap Growth,-14.66%,-14.66%,-32.98%,8.19%,24.91%,22.87%,7.97%,-5.30%,-31.96%,-41.58%,-29.79%,-28.78%,-3.07%,-5.24%,-5.09%,-1.27%,-8.94%,-9.49%,-13.85%,0.45%,16.23%,Upgrade
2,Enterprise Value,2067,2293,1816,2627,2908,2556,2854,2384,2298,2103,2397,2527,3361,3591,3450,3602,3550,3737,3600,3605,3841,Upgrade
3,Last Close Price,7.11,7.74,6.44,9.65,10.73,9.08,9.62,8.93,8.60,7.39,8.91,9.43,12.64,12.65,12.69,13.24,13.04,13.35,13.37,13.41,14.32,Upgrade
4,PS Ratio,5.71,6.23,5.64,8.65,9.06,14.13,14.46,10.07,9.17,7.42,7.68,6.96,8.18,7.74,8.47,10.94,13.65,9.17,7.12,6.34,5.28,Upgrade
5,PB Ratio,5.38,5.14,3.97,5.71,6.02,4.81,4.85,4.49,4.35,3.05,3.53,3.74,4.96,4.18,3.96,4.09,3.87,3.36,3.28,3.17,3.34,Upgrade
6,P/TBV Ratio,8.09,8.09,5.99,8.65,8.92,7.03,6.98,6.76,6.13,4.06,4.64,4.85,6.39,5.26,5.20,5.35,5.00,4.78,4.62,4.43,4.65,Upgrade
7,P/FCF Ratio,-,-,-,-,-,-,-22.73,-,-,22.17,31.22,64.13,-,258.55,-,-56.83,-,-,-,-,-22.75,Upgrade
8,P/OCF Ratio,-,-,-,-,61.61,-,-43.67,-,-,21.49,30.82,62.85,-,164.65,-,-87.37,-,-81.11,-,-,-36.35,Upgrade
9,EV/Sales Ratio,6.39,7.09,6.11,9.05,9.43,15.30,16.49,10.34,-,8.12,7.94,7.17,8.36,8.45,8.85,11.45,14.29,9.87,7.38,6.55,5.45,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,-,-30.55,-25.27,-,-,-16.23,-18.11,-,-,-28.65,-,-,-130.68,-,-,62.25,Upgrade
11,EV/EBIT Ratio,-,-,-,-,-,-,-,-17.48,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,-14.63,-,-,-,-,-,-25.94,-,-,24.27,32.30,66.09,-,282.25,-,-59.47,-,-,-,-,-23.47,Upgrade
13,Debt / Equity Ratio,0.61,0.61,0.73,0.43,0.56,0.35,0.54,0.70,0.58,0.22,0.41,0.20,0.48,0.14,0.32,0.18,0.30,0.14,0.24,0.15,0.21,Upgrade
14,Debt / EBITDA Ratio,-,-,-,-,-,-,21.27,4.93,-,-,29.01,7.76,-,-,6.50,-,-,12.74,-,-,115.48,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-2.53,-,-,1.60,3.58,3.36,-,8.95,-,-2.43,-,-,-,-,-1.43,Upgrade
16,Asset Turnover,0.32,0.20,0.11,0.42,0.24,0.20,0.20,-,0.24,0.35,0.20,0.01,0.33,0.46,0.33,0.07,0.21,0.22,0.12,0.37,Upgrade,
17,Inventory Turnover,1.54,1.75,1.31,0.65,1.82,1.09,1.34,1.03,0.69,1.64,2.16,1.51,2.00,2.36,3.31,2.81,1.58,2.02,2.56,1.24,2.62,Upgrade
18,Quick Ratio,0.55,0.55,0.55,0.47,0.53,0.66,0.67,0.59,0.65,0.92,0.95,0.83,0.89,1.11,1.20,1.26,1.35,1.49,1.59,1.59,1.45,Upgrade
19,Current Ratio,0.90,0.90,0.94,0.97,0.97,1.29,1.09,1.06,1.02,1.24,1.29,1.28,1.24,1.51,1.69,1.72,1.81,1.92,2.09,2.08,1.83,Upgrade
20,Return on Equity (ROE),-28.17%,-28.73%,-20.84%,-19.20%,-11.56%,-4.43%,0.15%,-80.58%,-16.49%,-6.37%,-4.80%,-68.73%,-12.44%,-3.52%,-16.72%,-89.21%,-11.74%,-14.41%,-5.58%,-0.91%,Upgrade,
21,Return on Assets (ROA),-4.18%,-11.34%,-3.41%,-4.10%,-2.70%,-1.56%,1.91%,-24.18%,-4.50%,-1.57%,-1.39%,-26.74%,-4.95%,-0.41%,-6.48%,-20.10%,-1.36%,-6.28%,-2.15%,-1.60%,Upgrade,
22,Return on Capital (ROIC),-7.43%,-21.01%,-6.52%,-7.25%,-4.30%,-2.10%,2.44%,-35.87%,-6.83%,-2.40%,-2.09%,-39.31%,-7.14%,-0.57%,-8.52%,-25.80%,-1.71%,-7.86%,-2.78%,-2.10%,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-24.01%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Earnings Yield,-6.25%,-4.85%,-4.89%,-2.39%,-1.36%,-5.38%,-5.62%,-6.41%,-7.10%,-8.51%,-7.04%,-6.57%,-5.64%,-8.19%,-8.23%,-8.67%,-8.18%,-2.42%,-1.32%,-0.19%,0.32%,Upgrade
25,FCF Yield,-7.63%,-7.21%,-9.13%,-4.52%,-3.06%,-8.39%,-4.40%,-3.88%,-1.94%,4.51%,3.20%,1.56%,0.50%,0.39%,-1.09%,-1.76%,-4.37%,-3.41%,-4.28%,-5.79%,-4.40%,Upgrade
26,Buyback Yield / Dilution,0.08%,-0.06%,-0.68%,0.91%,-0.05%,0.17%,0.53%,-0.83%,0.12%,-0.20%,0.21%,-0.10%,-0.08%,0.08%,-0.02%,0.01%,0.09%,-12.17%,9.72%,-0.11%,0.89%,Upgrade
27,Total Shareholder Return,0.08%,-0.06%,-0.68%,0.91%,-0.05%,0.17%,0.53%,-0.83%,0.12%,-0.20%,0.21%,-0.10%,-0.08%,0.08%,-0.02%,0.01%,0.09%,-12.17%,9.72%,-0.11%,0.89%,Upgrade
