,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,101.68,56.96,34.86,116.64,77.7,47.77,52.93,-22.19,80.94,108.01,66.34,-5.87,123.42,158.68,116.03,19.43,86.33,85.43,49.74,152.1,Upgrade
1,Other Revenue,-5.2,5.2,-,13.37,-7.48,7.48,-,10.81,-4.72,4.72,-,9.59,-4.5,4.5,-,7.48,-2.69,2.69,-,4.84,Upgrade
2,Revenue,96.49,62.16,34.86,130.01,70.22,55.25,52.93,-11.37,76.22,112.73,66.34,3.72,118.91,163.18,116.03,26.91,83.64,88.12,49.74,156.94,Upgrade
3,Revenue Growth (YoY),37.41%,12.51%,-34.14%,-,-7.88%,-50.99%,-20.21%,-,-35.90%,-30.92%,-42.83%,-86.17%,42.17%,85.18%,133.25%,-82.85%,-56.72%,-41.41%,-75.72%,135.90%,Upgrade
4,Cost of Revenue,95.09,79.36,38.99,104.2,60.25,69.35,47.74,28.52,68.77,97.68,63.08,80.32,105.44,140.35,107.4,56.5,72.05,100.91,50.28,112.7,Upgrade
5,Gross Profit,1.4,-17.2,-4.13,25.81,9.97,-14.11,5.19,-39.89,7.45,15.05,3.26,-76.6,13.48,22.84,8.63,-29.59,11.6,-12.79,-0.54,44.24,Upgrade
6,"Selling, General & Admin",19.65,15.92,14.81,24.16,19.16,19.39,11.95,24.37,22.23,13.35,13.72,26.22,16.46,23.27,19,20.63,16.18,13.81,11.23,15.06,Upgrade
7,Research & Development,8.56,7.04,4.01,8.03,10.95,8.63,5.2,9.52,10.87,8.86,4.46,12.4,5.29,9.02,5.56,12.71,6.48,5.87,4.06,14.3,Upgrade
8,Other Operating Expenses,-5.25,2.83,-2.27,-1.87,-1.63,-31.41,-1.62,8.4,-3.22,-2.27,-0.95,10.23,-3.39,-3.87,-1.37,7.9,-1.14,-0.96,-0.88,11.15,Upgrade
9,Operating Expenses,21.66,39.96,13.47,45.89,22.5,-7.07,-3.08,73.5,30.53,23.23,10.64,71.45,42.02,25.19,44.91,90.06,20.13,27.73,13.99,55.12,Upgrade
10,Operating Income,-20.26,-57.16,-17.61,-20.09,-12.53,-7.04,8.27,-113.39,-23.08,-8.18,-7.38,-148.05,-28.54,-2.36,-36.29,-119.65,-8.53,-40.52,-14.53,-10.88,Upgrade
11,Interest Expense,-5.01,-3.22,-3.04,-4,-2.67,-4.07,-3.06,-3.54,-3.41,-2.28,-4.44,-4.72,-3.75,-3.44,-3,-3.3,-3.42,-3.57,-3.28,-2.8,Upgrade
12,Interest & Investment Income,1.33,-,0.67,-,0.23,0.39,1.32,0.72,0.19,0.26,0.57,0.73,0.41,0.39,0.47,0.31,0.2,0.38,0.4,0.22,Upgrade
13,Currency Exchange Gain (Loss),-0,0,-,0.11,-0.09,0.09,-,0.1,-0,0,-,-0.05,0.04,-0.04,-,-0.24,-0.01,0.01,-,-,Upgrade
14,Other Non Operating Income (Expenses),1.72,-1.69,-0.11,-0.67,1.42,0.27,-0.4,-1.01,0.74,-1.1,0.85,-2.02,1.64,-0.29,-0.19,-1.74,0.24,-0.48,0.07,-0.07,Upgrade
