,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2058,2100,2980,2422,2293,2454,2589,2448,2429,1511,2207,1973,1416,2392,1852,1348,1278,1159,1509,1601,Upgrade
1,Trading Asset Securities,-,300.55,100.02,601.92,755.14,1256,1305,1308,1413,1908,1519,1416,1400,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,2058,2401,3080,3023,3048,3710,3894,3756,3842,3419,3726,3389,2816,2392,1852,1348,1278,1159,1509,1601,Upgrade
3,Cash Growth,-32.48%,-35.29%,-20.90%,-19.51%,-20.68%,8.50%,4.52%,10.84%,36.42%,42.92%,101.17%,151.48%,120.45%,106.47%,22.75%,-15.82%,-7.53%,-2.37%,43.24%,75.74%,Upgrade
4,Accounts Receivable,510.13,468.27,841.01,531.04,617.07,380.8,915.88,322.97,257.2,355.43,420.26,346.32,796.78,523.54,537.46,475.02,421.17,238.43,288.3,352.39,Upgrade
5,Other Receivables,52.64,66.28,75.84,51.33,81.42,98.79,60.24,47.56,55.87,45.36,51.51,37.69,40.64,29.95,38.04,509.46,511.01,525.05,67,46.65,Upgrade
6,Receivables,562.77,534.55,916.85,582.37,698.49,479.59,976.12,370.53,313.07,400.78,471.77,384.01,837.43,553.49,575.49,984.48,932.18,763.48,355.3,399.04,Upgrade
7,Inventory,4910,4858,4554,4424,4193,4117,3851,3583,3213,3136,2901,2794,2709,2695,2586,2554,2540,2528,2449,2418,Upgrade
8,Prepaid Expenses,-,63.25,-,25.91,10.41,18.91,2.99,38.88,-,-,-,0.69,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,90.49,54.24,122.64,38.41,18.25,18.26,73.61,18.71,42.05,28.35,19.03,22.7,11.81,17.42,8.14,45.78,120.23,62.95,58.13,45.09,Upgrade
10,Total Current Assets,7621,7911,8673,8094,7968,8344,8798,7767,7411,6985,7117,6590,6374,5658,5022,4932,4870,4513,4372,4463,Upgrade
11,"Property, Plant & Equipment",3250,2980,2575,2343,2058,1872,1679,1547,1337,1150,1094,1026,960.91,935.73,930.92,876.91,863.89,856.72,855.35,856.78,Upgrade
12,Long-Term Investments,18.96,19.85,20.42,19.35,23.29,23.3,21.18,14.08,14.08,14.08,13.98,13.98,113.98,113.98,113.98,113.98,123.77,122.96,121.98,120.9,Upgrade
13,Other Intangible Assets,436.59,437.04,417.19,416.84,411.34,415.33,303.54,303.37,296.32,299.01,302.08,303.96,279.92,273.26,275.41,277.47,213.3,135.53,136.49,137.84,Upgrade
14,Long-Term Deferred Tax Assets,123.09,86.77,75.21,87.79,105.09,90.39,79,60.93,114.47,99.95,115.2,68.34,82.24,59.78,70.4,57.8,24.81,25.09,21.99,22.1,Upgrade
15,Long-Term Deferred Charges,32.18,34,36.31,37.53,37.54,37.03,37.71,40.24,40.87,59.33,63.79,55.07,61.05,67.59,75.96,83.23,81.53,70.59,62.59,63.61,Upgrade
16,Other Long-Term Assets,153.02,111.24,127.65,117.64,116.66,75.46,62.25,64.88,35.83,35.85,35.87,35.88,113.14,112.48,113.18,112.52,114.31,112.57,112.59,112.6,Upgrade
17,Total Assets,11634,11581,11925,11116,10719,10858,10981,9798,9250,8643,8742,8093,7985,7221,6602,6454,6292,5837,5683,5777,Upgrade
18,Accounts Payable,1268,728.22,1035,643.03,904.79,748.03,927.36,770.54,765.52,714.35,568.37,488.31,487.78,494.42,362.21,327.84,451.83,361.78,370.85,331.5,Upgrade
19,Accrued Expenses,217.16,894.66,241.12,1176,266.55,1152,295.26,1076,293.89,1058,268.62,1016,214.04,889.47,97.07,901.65,94.43,554.18,110.89,654.76,Upgrade
20,Short-Term Debt,604.57,755.35,316,37.77,16.43,92.3,-,3.97,-,7.05,-,19.82,-,150,170,446,815,1004,865,840,Upgrade
21,Current Portion of Long-Term Debt,-,68.26,80.78,81.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,57.97,10.64,-,10.41,10.29,10.18,10.72,11.35,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
