,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,26025,15479,22830,9072,28838,14793,24750,14499,28804,23681,24111,9824,36596,24018,26677,12064,29125,15404,19391,7921,Upgrade
1,Other Revenue,-6906,6906,-,13022,-7424,7424,-,11194,-5758,5758,-,13736,-8139,8139,-,11333,-5355,5355,-,10190,Upgrade
2,Revenue,19119,22385,22830,22093,21414,22218,24750,25693,23046,29439,24111,23560,28457,32157,26677,23397,23770,20759,19391,18111,Upgrade
3,Revenue Growth (YoY),-10.71%,0.75%,-7.76%,-14.01%,-7.08%,-24.53%,2.65%,9.05%,-19.01%,-8.45%,-9.62%,0.70%,19.72%,54.91%,37.57%,29.18%,15.25%,12.14%,40.08%,17.91%,Upgrade
4,Cost of Revenue,18854,21630,22797,21255,20405,21200,24022,24806,22320,27404,22200,23377,25606,28232,24284,21911,22081,19409,18313,17063,Upgrade
5,Gross Profit,265.21,754.69,32.46,838.33,1008,1018,728.07,886.99,726.03,2035,1911,183.38,2851,3925,2393,1486,1689,1350,1078,1049,Upgrade
6,"Selling, General & Admin",180.65,431,251.37,333.59,417.36,347.44,393.36,401.1,504.4,431.26,310.74,1669,463.28,438.57,361.75,432.83,374.32,280.44,392.28,475.13,Upgrade
7,Research & Development,428.48,500.54,487.37,554.58,526.41,503.63,501.51,494.95,774.22,434.09,393.78,255.36,678.97,509.14,554.1,454.54,390.46,240.98,206.54,303.14,Upgrade
8,Other Operating Expenses,-33.35,37.02,18.03,-101.33,48.32,45.7,56.97,249.7,42.65,3.39,68.42,199.9,-7.93,65.42,58.3,198.86,21.86,57.67,28.68,208.41,Upgrade
