,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3465,3654,3052,4453,3634,4534,3241,3113,2984,3025,3309,3776,3702,4236,3148,3213,3046,3551,2490,2484,2672,Upgrade
1,Market Cap Growth,-19.40%,-19.40%,-5.85%,43.04%,21.77%,49.89%,-2.04%,-17.56%,-19.38%,-28.59%,5.13%,17.53%,21.52%,19.29%,26.43%,29.31%,13.99%,28.37%,-20.63%,-23.01%,-1.96%,Upgrade
2,Enterprise Value,2945,3197,2577,4151,3333,4231,2848,2756,2653,2720,3083,3611,3537,4016,2914,3038,2872,3385,2307,2620,2808,Upgrade
3,Last Close Price,5.12,5.40,4.51,6.55,5.34,6.67,4.77,4.53,4.34,4.40,4.81,5.43,5.32,6.09,4.53,4.58,4.35,5.07,3.54,3.50,3.76,Upgrade
4,PE Ratio,49.00,52.98,53.39,50.47,-,52.78,38.27,38.20,-,25.43,28.08,34.53,34.74,28.33,18.90,17.97,17.21,23.97,16.90,16.90,18.70,Upgrade
5,Forward PE,-,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,24.91,Upgrade
6,PS Ratio,4.05,4.38,3.80,4.71,3.61,4.69,3.39,3.14,2.92,2.73,3.04,3.74,4.23,4.60,3.38,3.43,3.31,4.08,2.63,2.74,2.95,Upgrade
7,PB Ratio,1.83,1.88,1.60,2.33,1.94,2.39,1.73,1.67,1.63,1.63,1.81,2.08,2.06,2.40,1.80,1.86,1.79,2.18,1.57,1.60,1.75,Upgrade
8,P/TBV Ratio,2.84,2.84,2.48,3.71,3.17,4.03,3.00,3.00,3.01,3.11,3.35,3.85,3.96,4.15,3.20,3.43,3.40,4.38,3.36,3.58,4.09,Upgrade
