,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2078,2182,2475,1459,1902,1955,2640,1842,1911,1711,1831,1419,1442,1730,1768,1310,1379,1553,1706,1109,Upgrade
1,Other Revenue,-75.88,75.88,-,144.78,-77.11,77.11,-,207.82,-122.33,122.33,-,200.54,-52.43,52.43,-,56.85,-26.39,26.39,-,66.37,Upgrade
2,Revenue,2002,2258,2475,1603,1825,2033,2640,2050,1789,1833,1831,1620,1389,1783,1768,1367,1353,1580,1706,1175,Upgrade
3,Revenue Growth (YoY),9.67%,11.08%,-6.25%,-21.78%,2.03%,10.89%,44.15%,26.53%,28.79%,2.81%,3.57%,18.49%,2.69%,12.86%,3.64%,16.31%,3.42%,5.82%,4.67%,-8.53%,Upgrade
4,Cost of Revenue,1554,1802,1796,1172,1278,1518,1811,1481,1291,1413,1331,1270,1007,1294,1254,950.9,921.18,1149,1222,789.45,Upgrade
5,Gross Profit,447.85,455.44,678.97,431.24,547.53,514.25,828.34,569,498.27,420.2,500.75,350.19,382.45,489,514.09,416.17,431.56,430.4,483.51,385.87,Upgrade
6,"Selling, General & Admin",213.61,213.11,369.9,284.47,273.53,249.99,479.08,345.3,266.22,228.79,265.84,219.87,183.77,235.83,289.65,222.81,242.06,202.24,276.85,260.21,Upgrade
7,Research & Development,83.56,101.2,141.91,77.96,105.75,123.41,112.12,87.16,89.93,89.81,78.76,93.97,77.14,92.76,77.49,90.4,50.78,82.27,74.9,53,Upgrade
8,Other Operating Expenses,-10.28,18.22,-4.25,13.57,11.77,12.4,36.38,38.4,11.05,5.08,10.78,46.43,-7.16,12.85,7.16,39.34,4.04,13.3,3.6,45.31,Upgrade
9,Operating Expenses,287.38,340.18,507.49,383.63,390.29,389.66,627.58,474.07,366.55,326.36,355.38,357.83,255.32,344.62,374.31,350.92,297.1,299.51,355.35,357.6,Upgrade
10,Operating Income,160.47,115.25,171.48,47.6,157.24,124.6,200.76,94.93,131.72,93.84,145.37,-7.64,127.14,144.38,139.79,65.25,134.46,130.89,128.16,28.27,Upgrade
11,Interest Expense,-10.25,-8.65,-9.22,-9.44,-10.22,-9.68,-11.8,-12.65,-12.68,-11.84,-12.53,-12.61,-13.37,-13.22,-13.9,-13.33,-14.95,-16.95,-14.53,-13.6,Upgrade
12,Interest & Investment Income,2.63,11.22,2.88,2.48,4.38,11.32,3.7,2.08,2.57,12.61,1.56,4.81,0.74,9.53,1.71,1.86,3.87,5.08,0.77,2.69,Upgrade
13,Earnings From Equity Investments,-,-1.19,1.19,-,-,-0.08,0.08,-,-,-,-,-,-,-1.7,1.7,-,-,1.67,-1.67,-,Upgrade
14,Currency Exchange Gain (Loss),-13.92,13.92,-,15.42,-14.4,14.4,-,10.53,-7.93,7.93,-,-4.18,0.8,-0.8,-,-24.78,-2.66,2.66,-,8.11,Upgrade
15,Other Non Operating Income (Expenses),6.86,-6.02,3.38,-15.36,12.91,7.67,-8.34,-14.68,13.01,1.21,-2.92,6.32,-1.74,-6.89,-0.13,16.09,-16.03,-6.35,1.83,-8.13,Upgrade
16,EBT Excluding Unusual Items,145.79,124.53,169.71,40.71,149.91,148.23,184.39,80.22,126.69,103.76,131.49,-13.31,113.56,131.3,129.17,45.08,104.69,117,114.58,17.34,Upgrade
17,Gain (Loss) on Sale of Assets,-0.04,1.04,0.2,2.99,7.01,0.75,0.53,3.51,-0.43,2,0.46,1.48,0.53,0.05,0.02,1.94,0.76,-0.28,0.07,0.58,Upgrade
18,Asset Writedown,-46.68,-1.63,-,34.06,-42.91,-1.43,-,26.74,-28.81,-0.54,-,32.73,-34.44,-0.18,-,0.94,-5.02,-0.34,-,11.71,Upgrade
19,Other Unusual Items,-9.51,10.65,-1.14,8.45,0.52,-0.52,-,26.7,1.84,-1.84,-,60.32,-,-,-,32.23,-,-,-,35.78,Upgrade
20,Pretax Income,89.55,134.59,168.77,86.21,114.53,147.03,184.92,137.17,99.29,103.37,131.94,81.22,79.65,131.17,129.19,80.2,100.43,116.37,114.65,65.41,Upgrade
21,Income Tax Expense,6.87,7.09,23.51,-19.61,-10.08,25.36,30.91,14.25,-5.4,14.29,22.52,16.4,-8.28,27.53,23.51,0.47,21.08,21.82,21.16,2.02,Upgrade
22,Earnings From Continuing Operations,82.68,127.5,145.26,105.82,124.61,121.67,154.01,122.91,104.69,89.09,109.42,64.82,87.94,103.64,105.68,79.73,79.35,94.55,93.48,63.39,Upgrade
23,Minority Interest in Earnings,-4.01,-3.98,-3.38,-1.27,-2.45,-3.47,-2.41,-5.29,-5.64,-3.2,-0.91,-1.61,-2.68,-3.83,-5.4,-0.94,-5.59,-8.53,-7.2,-4.59,Upgrade
24,Net Income,78.68,123.52,141.88,104.54,122.16,118.2,151.6,117.62,99.05,85.89,108.5,63.21,85.25,99.81,100.28,78.79,73.75,86.03,86.29,58.8,Upgrade
