,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2861,2945,2572,3177,2154,2276,1985,2296,1652,1996,1628,2121,1431,1475,1265,2072,1664,1616,1479,1978,Upgrade
1,Short-Term Investments,-,374.33,-,276.58,-,402.05,-,144.19,-,-,-,-,-,-,-,21.68,-,6.33,-,8.44,Upgrade
2,Trading Asset Securities,698.09,573.38,670.27,663.79,835.39,675.04,549.23,700.32,725.05,584.63,834.73,661.36,635.78,644.17,669.52,512.64,381.9,420.64,544.3,531.75,Upgrade
3,Cash & Short-Term Investments,3559,3893,3242,4117,2990,3353,2534,3141,2377,2581,2463,2782,2067,2119,1934,2606,2046,2043,2023,2519,Upgrade
4,Cash Growth,19.03%,16.11%,27.91%,31.08%,25.77%,29.92%,2.91%,12.90%,15.00%,21.77%,27.33%,6.76%,1.02%,3.71%,-4.41%,3.47%,6.48%,-16.85%,-1.80%,19.25%,Upgrade
5,Accounts Receivable,1025,1082,783.44,900.45,810.97,1076,880.22,745.51,1020,764.03,824.42,744.13,961.61,970.47,1000,912.27,899.14,998.36,986.53,996.09,Upgrade
6,Other Receivables,22.75,57.03,38.1,41.02,47.3,73.92,47.29,64.43,73.44,55.48,44.54,53.4,50.29,47.58,37.28,46.33,61.26,70.26,140.21,96.91,Upgrade
7,Receivables,1226,1358,982.87,1041,881.27,1223,1149,1183,1465,1144,1063,913.74,1012,1147,1038,1088,960.4,1124,1127,1189,Upgrade
8,Inventory,1023,767.97,1425,1345,1520,1039,1279,1149,1201,1078,1249,1264,1342,1137,1262,1150,1370,1104,1301,1186,Upgrade
9,Prepaid Expenses,-,4.16,-,40.04,-,5.27,-,12.39,-,15.65,-,27.34,-,21.43,-,23.85,-,19.63,-,33.23,Upgrade
10,Other Current Assets,1373,724.89,1352,703.72,1130,569.84,827.78,305.95,657.97,587.45,650.91,370.21,860.42,465.97,609.44,250.41,567.66,508.55,516.68,244.87,Upgrade
11,Total Current Assets,7180,6748,7001,7247,6521,6190,5790,5791,5701,5406,5426,5357,5282,4891,4844,5118,4945,4800,4968,5172,Upgrade
12,"Property, Plant & Equipment",538.07,525.09,530.83,569.77,511.45,524.34,534.57,539.43,554.7,567,576.84,571.84,589.7,601.8,614.2,621.63,638.16,632.13,640.75,667.01,Upgrade
13,Long-Term Investments,891.53,847.98,1101,999.97,911.1,1034,1100,971.06,874.6,834.11,734.41,679.41,874.09,910.56,875.83,784.35,702.2,703.47,586.58,533.81,Upgrade
14,Other Intangible Assets,75.95,78.79,79.71,81.47,82.62,81.89,83.39,84.49,86.88,86.02,88.06,89.3,97.71,96.1,98.64,100.76,99.41,100.88,104.12,109.51,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,7.28,7.28,7.28,7.13,14.48,14.48,14.48,12.89,20.25,20.54,20.98,Upgrade
16,Long-Term Deferred Tax Assets,115.66,115.66,109.01,109.57,18.66,18.89,18.17,18.78,18.63,18.63,18.03,18.62,18.54,18.54,18.12,18.95,18.87,18.87,17.84,18.83,Upgrade
17,Long-Term Deferred Charges,0.77,0.72,0.61,0.68,1.29,1.51,1.97,2.47,4.1,4.58,3.66,3.65,5.04,5.11,6.14,5.54,4.84,8.74,6.94,5.92,Upgrade
18,Other Long-Term Assets,216.42,217.38,219.08,223.01,372.44,272.48,274.59,279.28,287.69,288.59,502.82,336.68,614.29,269.18,539.59,274.77,453.3,223.81,454.89,236.84,Upgrade
19,Total Assets,9019,8533,9042,9232,8419,8224,7803,7687,7528,7262,7357,7423,7488,7203,7011,7039,6874,6737,6799,6894,Upgrade
20,Accounts Payable,1686,1460,1459,1881,1656,1527,1234,1451,1309,1121,1198,1413,1167,1070,1106,1354,1087,1030,1128,1307,Upgrade
21,Accrued Expenses,120.79,157.71,82.88,173.14,69.49,94.69,55.43,128.19,66.81,89.4,63.64,114.84,64.33,94.5,60.99,105.44,44.63,72.39,46.35,83.29,Upgrade
22,Short-Term Debt,143.89,252.91,383.3,521.23,312.55,344.41,205.55,46.5,92.06,211.56,44.35,95.07,203.83,158.04,81.45,62.36,123.97,254.62,227.31,157.43,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,Upgrade
24,Current Portion of Leases,0.9,0.9,0.9,2.44,0.79,0.79,0.79,3,1.82,1.82,1.82,1.71,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,27.58,21.68,24.97,2.19,15.69,2.35,12.84,4.22,27.84,1.7,9.43,4.34,14.47,1.69,48.18,7.01,2.42,1.45,1.61,7.66,Upgrade
26,Current Unearned Revenue,843.12,606.16,819.77,524.98,566.78,480.39,571.54,393.54,554.93,457.42,633.47,463.34,687.25,597.28,550.62,399.03,-,435.34,-,-,Upgrade
