,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,186.78,298.06,319.2,478.23,524.21,867.25,477.94,883.34,233.42,492.86,645,320.13,353.01,315.56,419.1,906.71,100.25,155.29,120.16,149.86,Upgrade
1,Trading Asset Securities,8,-,295.33,160.06,432.9,356.87,280,88.07,378,168,-,321.14,317,380,330,-,-,-,0.08,-,Upgrade
2,Cash & Short-Term Investments,194.79,298.06,614.52,638.29,957.1,1224,757.94,971.41,611.42,660.86,645,641.27,670.01,695.56,749.1,906.71,100.25,155.29,120.24,149.86,Upgrade
3,Cash Growth,-79.65%,-75.65%,-18.92%,-34.29%,56.54%,85.23%,17.51%,51.48%,-8.74%,-4.99%,-13.90%,-29.27%,568.35%,347.92%,523.01%,505.04%,-13.26%,68.37%,20.01%,-11.12%,Upgrade
4,Accounts Receivable,284.3,301.56,353.12,357.33,266.1,247.16,243.02,239.59,245.82,258.08,262.46,263.47,255.89,253.92,249.34,261.02,282.27,265.52,265.49,279.55,Upgrade
5,Other Receivables,38.81,178.73,39.13,109.54,19.56,50.34,9.77,8.48,8.74,9.38,8.43,9.12,8.24,16.77,14.27,26.33,27.97,13.38,18.52,14.3,Upgrade
6,Receivables,323.11,480.29,392.25,466.87,285.66,297.51,252.78,248.07,254.55,267.46,270.89,272.59,264.12,270.69,263.61,287.35,310.25,278.91,284.02,293.85,Upgrade
7,Inventory,61.14,57.8,69.01,76.38,251.6,78.75,30.46,32.45,37.01,38.72,40.08,36.4,55.98,33.86,38.63,32.8,45.04,37.13,34.86,26.68,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,3.25,-,-,-,0.38,-,-,-,-,Upgrade
9,Other Current Assets,25.14,29.67,180.4,44.13,151.58,42.5,18.26,12.24,16.29,13.88,13.66,11.38,18.57,13.75,21.11,9.33,3.06,2.01,2.2,0.33,Upgrade
10,Total Current Assets,604.18,865.82,1256,1226,1646,1643,1059,1264,919.27,980.92,969.63,964.89,1009,1014,1072,1237,458.6,473.33,441.31,470.71,Upgrade
11,"Property, Plant & Equipment",2405,2446,2451,2408,1728,1217,224.41,206.55,209.9,213.45,214.47,216.87,212.96,215.91,205.69,206.73,208.71,210.66,213.46,215.37,Upgrade
12,Long-Term Investments,41.93,41.96,42.13,42.4,45.29,45.98,45.74,45.97,49.59,44.7,34.87,40.08,29.61,18.64,18.88,19.19,21.83,22.16,22.72,23.07,Upgrade
13,Goodwill,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,Upgrade
14,Other Intangible Assets,11.39,100.18,90.45,85.33,76.62,71.89,66.93,58.78,54.02,48.74,44.37,40.01,28.26,23.05,17.98,12.77,6.79,6.87,7.03,7.19,Upgrade
15,Long-Term Accounts Receivable,-,1.21,-,1.38,-,-,-,1.49,1.73,1.78,1.7,1.7,-,-,-,1.4,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,20.86,20.48,22.14,21.67,19.92,19.02,17.85,17.8,15.77,15.58,11.52,11.66,9.43,9.06,8.47,8.82,6.85,6.42,6.09,6.15,Upgrade
17,Long-Term Deferred Charges,164.66,71.92,73.82,76.04,16.97,11.22,3.9,1.28,1.62,1.96,2.3,2.64,1.06,1.24,1.42,1.59,1.77,1.95,2.12,2.3,Upgrade
18,Other Long-Term Assets,26.67,22.14,24.25,23.32,13.44,119.28,365.84,3.22,3.24,3.27,3.29,3.31,5.14,5.29,5.11,3.41,3.45,3.45,3.48,4.3,Upgrade
19,Total Assets,3306,3601,3991,3915,3577,3158,1815,1630,1286,1342,1313,1312,1326,1318,1361,1522,739.17,756,727.38,760.27,Upgrade
20,Accounts Payable,641.93,720.81,780.95,845.85,1088,828.46,227.01,31.7,25.32,32.72,27.44,43.49,36.46,36.33,30.34,41.77,36.95,34.72,35.43,42.37,Upgrade
21,Accrued Expenses,20.37,27.97,24.9,51.09,34.25,36.5,18.44,22.13,16.38,19.11,10.98,35.68,14.13,19.94,10.19,31.92,8.78,14.13,7.48,19.79,Upgrade
22,Short-Term Debt,380.5,450.94,565.49,591.99,464.29,466.73,138.78,154.25,65.06,114.62,104.62,70.08,130.17,130,170,135,130.14,152.79,122.75,129.9,Upgrade
23,Current Portion of Long-Term Debt,-,9.01,-,12.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,272.55,223.92,251.83,151.05,136.26,47.36,3.15,2.98,4.41,3.61,2.06,1.98,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,7.5,0.81,5.82,0.71,10.84,3.99,7.15,2.8,6.38,2.93,4.62,7.59,3.17,1.58,4.02,4.09,9.26,1.08,2.72,3.36,Upgrade
26,Current Unearned Revenue,71.31,71.3,70.24,70.65,101.63,45.55,43.69,44.82,43.5,38.75,45.49,41.54,60.82,45.62,64.66,52.07,48.81,47.78,-,-,Upgrade
27,Other Current Liabilities,99.27,76.71,151.55,134.73,108,145.58,22.1,4.44,2.36,3.1,1.91,4.96,5.98,8.83,4.46,7.15,5.25,16.75,66.57,55.55,Upgrade
28,Total Current Liabilities,1493,1581,1851,1858,1943,1574,460.33,263.11,163.4,214.83,197.13,205.32,250.74,242.3,283.68,272,239.19,267.25,234.94,250.98,Upgrade
29,Long-Term Debt,177.55,227.85,193.14,159.45,174.75,104.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,712.28,766.7,850.18,796.19,185.15,175.96,5.34,5.96,6.42,7.13,8.57,8.57,0.96,0.93,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,0.2,0.24,0.27,0.31,0.39,0.47,0.57,0.66,0.75,0.85,0.94,1.04,1.13,8.13,1.32,1.41,0.92,1.3,1.66,2.01,Upgrade
32,Long-Term Deferred Tax Liabilities,0.12,0.11,0.29,0.13,0.17,0.07,0.07,0.08,0.08,0.08,0.08,0.19,0.03,0.03,0.03,0.03,0.04,0.05,0.09,0.09,Upgrade
33,Other Long-Term Liabilities,1.55,1.55,1.55,1.55,0.98,0.98,0.98,0.98,0.74,0.74,0.74,0.74,8.88,-,8.41,6.77,-,-,-,-,Upgrade
34,Total Liabilities,2385,2578,2896,2816,2304,1857,467.27,270.78,171.4,223.63,207.47,215.86,261.74,251.39,293.43,280.22,240.15,268.6,236.69,253.08,Upgrade
35,Common Stock,306.28,306.28,306.28,306.28,306.28,235.84,235.84,235.84,214.4,214.4,165.46,165.46,165.46,165.46,165.46,165.46,145.6,112.45,112.45,112.45,Upgrade
36,Additional Paid-In Capital,725.46,750.48,750.48,747.49,744.5,811.95,808.96,834.56,625.37,625.37,674.31,674.31,674.78,674.78,674.78,770.48,83.7,126.68,126.68,126.68,Upgrade
37,Retained Earnings,-77.49,13.39,99.62,89.73,265.56,298.32,348.37,359.15,342.99,345.74,333.87,325.59,297.87,300.07,301.12,294.4,260.68,251.21,256.71,273.14,Upgrade
38,Treasury Stock,-35.4,-49.44,-63.16,-45.09,-45.09,-45.09,-45.09,-70.69,-70.69,-70.69,-70.69,-70.69,-70.7,-70.7,-70.7,-,-,-9.83,-9.83,-9.83,Upgrade
39,Comprehensive Income & Other,-2.11,-2.11,-2.11,-2.11,-2.83,-2.83,-2.83,-2.88,0.09,0.09,0.09,0.09,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.68,-3.68,Upgrade
40,Total Common Equity,916.73,1019,1091,1096,1268,1298,1345,1356,1112,1115,1103,1095,1064,1066,1067,1226,486.14,476.68,482.33,498.77,Upgrade
