,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,4452,3196,2641,3293,3918,4261,5149,4437,4044,3993,4111,3150,3634,3672,4114,3524,4678,6188,5690,5437,3857,Upgrade
1,Market Cap Growth,-24.98%,-24.98%,-48.70%,-25.77%,-3.12%,6.70%,25.24%,40.85%,11.27%,8.75%,-0.07%,-10.60%,-22.31%,-40.66%,-27.70%,-35.19%,21.29%,94.37%,64.49%,34.61%,47.26%,Upgrade
2,Enterprise Value,5804,4581,3891,3301,3925,3835,4541,3904,3511,3461,3584,2612,3097,3108,3536,3566,4721,6196,5701,5455,3876,Upgrade
3,Last Close Price,14.68,10.54,8.71,10.86,12.92,14.05,16.96,14.62,14.67,14.48,14.96,11.43,13.18,13.32,14.88,14.28,18.96,25.38,23.18,22.15,15.71,Upgrade
4,PE Ratio,-,-,-,-13.24,-,-,-,-,120.50,-,90.00,70.64,86.63,-,69.05,60.14,131.99,163.74,172.33,-,82.26,Upgrade
5,Forward PE,-,29.41,29.41,29.41,29.41,29.41,29.41,29.41,29.41,29.41,29.41,29.41,25.32,25.58,29.85,31.22,-,-,-,-,-,Upgrade
6,PS Ratio,7.10,5.09,3.66,5.00,6.34,9.47,16.30,13.89,13.24,11.69,11.90,8.66,10.27,10.30,11.11,10.40,15.18,19.06,18.85,17.62,11.58,Upgrade
7,PB Ratio,4.83,3.47,2.58,3.01,3.56,3.35,3.96,3.29,2.97,3.58,3.68,2.85,3.31,3.45,3.86,3.30,3.77,12.40,11.67,11.08,7.60,Upgrade
8,P/TBV Ratio,3.66,3.66,2.98,3.40,4.00,3.67,4.31,3.56,3.19,3.89,3.97,3.07,3.55,3.66,4.07,3.46,3.96,13.81,12.97,12.24,8.38,Upgrade
9,P/FCF Ratio,-,-11.45,-,-,-,-,-,-,155.93,249.57,-490.85,-,-733.99,-,53.79,-,51.07,-,112.88,-,421.60,Upgrade
10,P/OCF Ratio,-,-68.52,-,-,-,-,-,-,80.06,72.67,150.49,-,100.85,-,40.24,-,46.56,-,100.87,-,175.00,Upgrade
11,EV/Sales Ratio,9.24,7.29,5.40,5.01,6.35,8.53,14.37,12.23,11.49,10.13,10.38,7.18,8.75,8.72,9.55,10.53,15.32,19.08,18.89,17.68,11.63,Upgrade
12,EV/EBITDA Ratio,-,-22.53,-,-19.80,-,-,-,-,75.26,56.02,58.44,43.64,53.49,-,41.33,40.58,75.93,91.27,97.34,-,54.79,Upgrade
13,EV/EBIT Ratio,-,-19.72,-,-17.75,-,-,-,-,105.45,-,74.92,56.70,70.65,-,49.53,48.47,98.27,114.91,126.50,-,67.11,Upgrade
14,EV/FCF Ratio,-20.79,-16.41,-,-,-,-,-,-,135.39,216.29,-427.94,-,-625.36,-,46.23,-,51.54,-,113.10,-,423.65,Upgrade
15,Debt / Equity Ratio,1.68,1.68,1.64,1.70,1.56,0.75,0.61,0.11,0.12,0.07,0.11,0.10,0.07,0.12,0.12,0.16,0.11,0.26,0.31,0.25,0.26,Upgrade
16,Debt / EBITDA Ratio,-,7.22,-,13.97,-,-,-,-,2.53,196.27,1.72,1.78,0.65,-,1.97,2.99,0.94,1.65,2.10,-,0.78,Upgrade
17,Debt / FCF Ratio,-,-5.53,-,-,-,-,-,-,6.29,4.74,-14.97,-,-16.28,-,1.71,-,1.47,-,3.03,-,14.20,Upgrade
18,Asset Turnover,0.12,0.15,0.11,0.29,0.23,0.13,0.16,0.27,0.19,0.26,0.17,0.41,0.20,0.31,0.13,0.49,0.43,0.39,0.09,0.84,Upgrade,
19,Inventory Turnover,4.07,5.36,10.12,4.06,7.86,3.27,1.72,2.45,3.48,1.99,2.75,1.45,3.07,1.64,4.55,1.32,4.23,2.09,1.92,0.71,5.77,Upgrade
20,Quick Ratio,0.35,0.35,0.49,0.54,0.59,0.64,0.97,2.20,4.63,5.30,4.32,4.65,4.45,3.73,3.99,3.57,4.39,1.72,1.62,1.72,1.77,Upgrade
21,Current Ratio,0.40,0.40,0.55,0.68,0.66,0.85,1.04,2.30,4.80,5.63,4.57,4.92,4.70,4.02,4.18,3.78,4.55,1.92,1.77,1.88,1.88,Upgrade
22,Return on Equity (ROE),-37.39%,-32.52%,3.90%,-59.59%,-10.02%,-13.93%,-3.00%,5.52%,-1.09%,3.96%,3.80%,10.36%,-0.85%,3.70%,2.75%,16.43%,9.43%,9.06%,-13.21%,30.32%,Upgrade,
23,Return on Assets (ROA),3.42%,-9.90%,1.71%,-10.43%,-1.20%,-4.07%,-0.86%,1.69%,-0.62%,2.62%,2.44%,4.76%,-0.76%,2.26%,1.83%,7.17%,5.45%,4.83%,-5.03%,12.94%,Upgrade,
24,Return on Capital (ROIC),4.57%,-13.28%,2.35%,-15.49%,-1.87%,-5.64%,-0.98%,1.82%,-0.67%,2.82%,2.67%,5.30%,-0.84%,2.49%,2.02%,8.08%,6.41%,5.71%,-5.99%,15.47%,Upgrade,
25,Return on Capital Employed (ROCE),-,-12.81%,-,-8.69%,-,-,-,-,2.44%,-,4.25%,4.13%,3.96%,-,6.64%,6.83%,3.84%,10.79%,9.22%,-,11.34%,Upgrade
26,Earnings Yield,-7.74%,-10.78%,-10.90%,-7.55%,-6.88%,-1.78%,-0.86%,0.30%,0.83%,1.13%,1.11%,1.42%,1.15%,1.30%,1.45%,1.66%,0.76%,0.61%,0.58%,0.64%,1.22%,Upgrade
27,FCF Yield,-6.27%,-8.73%,-19.94%,-24.59%,-23.39%,-20.10%,-12.12%,-3.40%,0.64%,0.40%,-0.20%,-0.70%,-0.14%,1.74%,1.86%,2.72%,1.96%,0.82%,0.89%,0.82%,0.24%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21%,-,-,-,0.37%,Upgrade
29,Payout Ratio,0.00%,-,-,65.13%,-,-,-,-,4.39%,-,10.93%,10.00%,11.68%,-,108.74%,24.10%,7.09%,24.79%,178.92%,-,4.01%,Upgrade
30,Buyback Yield / Dilution,-4.03%,3.49%,17.10%,-22.41%,-22.39%,9.74%,-53.71%,11.32%,16.44%,-33.36%,12.17%,-7.20%,-198.52%,37.32%,-7.98%,-12.29%,51.08%,-56.66%,-2.87%,-12.02%,26.03%,Upgrade
31,Total Shareholder Return,-4.03%,3.49%,17.10%,-22.41%,-22.39%,9.74%,-53.71%,11.32%,16.44%,-33.36%,12.17%,-7.20%,-198.52%,37.32%,-7.98%,-12.29%,51.28%,-56.66%,-2.87%,-12.02%,26.40%,Upgrade
