,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Other Revenue,0.17,0.02,0.2,0.15,0.35,0.23,0.26,0.72,0.56,0.68,Upgrade
1,Revenue,0.17,0.02,0.2,0.15,0.35,0.23,0.26,0.72,0.56,0.68,Upgrade
2,Revenue Growth (YoY),-16.24%,-84.14%,-43.39%,-36.96%,36.47%,-68.23%,-54.46%,6.31%,-66.59%,-61.53%,Upgrade
3,Gross Profit,0.17,0.02,0.2,0.15,0.35,0.23,0.26,0.72,0.56,0.68,Upgrade
4,"Selling, General & Admin",5.99,6.9,11.53,8.36,8.28,7.31,11.3,10.98,13.56,13.22,Upgrade
5,Other Operating Expenses,0.39,0.54,0.6,0.57,0.7,0.73,0.69,0.84,0.58,0.79,Upgrade
6,Operating Expenses,6.38,7.44,12.14,8.93,8.98,8.04,11.99,11.82,14.15,14,Upgrade
7,Operating Income,-6.21,-7.42,-11.94,-8.78,-8.63,-7.81,-11.73,-11.1,-13.59,-13.32,Upgrade
8,Interest Expense,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.03,-0.04,Upgrade
9,Interest & Investment Income,0.08,0.06,-,0,-,-,0,0,0.03,0.09,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-0.02,-0.03,-0.02,-0.03,Upgrade
11,Currency Exchange Gain (Loss),-,0,0,-0,0.04,0.02,0.01,-0.02,0.07,0.02,Upgrade
12,EBT Excluding Unusual Items,-6.15,-7.37,-11.95,-8.8,-8.61,-7.81,-11.77,-11.17,-13.54,-13.27,Upgrade
13,Gain (Loss) on Sale of Investments,-8.27,-6.51,19.54,-2.75,-8.07,-2.78,3.85,-4.28,-15.88,-22.62,Upgrade
14,Gain (Loss) on Sale of Assets,0.04,-0.02,-0,-0.07,-,8.94,-,0.03,-0.03,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-0.03,-0.12,-,Upgrade
16,Other Unusual Items,-,-,-,0.1,0.21,-,-,0.86,0.23,-,Upgrade
17,Pretax Income,-14.37,-13.89,7.58,-11.52,-16.47,-1.65,-7.93,-14.59,-29.34,-35.89,Upgrade
18,Net Income,-14.37,-13.89,7.58,-11.52,-16.47,-1.65,-7.93,-14.59,-29.34,-35.89,Upgrade
19,Net Income to Common,-14.37,-13.89,7.58,-11.52,-16.47,-1.65,-7.93,-14.59,-29.34,-35.89,Upgrade
20,Shares Outstanding (Basic),141,141,141,141,141,140,113,94,94,80,Upgrade
21,Shares Outstanding (Diluted),141,141,141,141,141,140,113,94,94,80,Upgrade
22,Shares Change (YoY),-,-,-,1.07%,25.64%,48.41%,19.39%,18.06%,36.97%,21.91%,Upgrade
23,EPS (Basic),-0.10,-0.10,0.05,-0.08,-0.12,-0.01,-0.07,-0.15,-0.31,-0.45,Upgrade
24,EPS (Diluted),-0.10,-0.10,0.05,-0.08,-0.12,-0.01,-0.07,-0.15,-0.31,-0.45,Upgrade
25,Free Cash Flow,-9.57,-1.19,12.07,-14.26,-18.71,-8.92,7.04,-1.47,-4.42,-10.84,Upgrade
26,Free Cash Flow Per Share,-0.07,-0.01,0.09,-0.10,-0.13,-0.06,0.06,-0.02,-0.05,-0.14,Upgrade
27,Operating Margin,-3765.45%,-32260.87%,-6060.91%,-6056.55%,-2480.17%,-3395.65%,-4601.57%,-1533.01%,-2426.25%,-1955.95%,Upgrade
28,Profit Margin,-8709.09%,-60395.65%,3847.72%,-7944.83%,-4733.05%,-719.13%,-3107.84%,-2015.33%,-5238.75%,-5269.75%,Upgrade
29,Free Cash Flow Margin,-5801.21%,-5160.87%,6128.93%,-9833.10%,-5375.57%,-3880.00%,2761.18%,-202.90%,-789.64%,-1591.48%,Upgrade
30,EBITDA,-5.94,-7.15,-11.66,-8.51,-8.29,-7.38,-11.31,-10.67,-13.12,-12.73,Upgrade
31,D&A For EBITDA,0.27,0.27,0.28,0.28,0.34,0.43,0.42,0.43,0.46,0.6,Upgrade
32,EBIT,-6.21,-7.42,-11.94,-8.78,-8.63,-7.81,-11.73,-11.1,-13.59,-13.32,Upgrade
33,Revenue as Reported,-,0.22,-,0.49,-,0.23,0.26,0.72,0.56,0.68,Upgrade
