,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,13.04,22.18,28.11,30.31,31.21,22.7,23.91,27.02,13.44,9.48,Upgrade
1,Short-Term Investments,-,-,-,-,-,8.03,-,16.66,5.69,6.6,Upgrade
2,Trading Asset Securities,9.55,16.2,16.99,19.74,19.49,22.61,26.17,28.96,26.37,23.59,Upgrade
3,Cash & Short-Term Investments,22.59,38.38,45.1,50.05,50.7,53.35,50.08,72.64,45.5,39.67,Upgrade
4,Cash Growth,-49.91%,-23.33%,-11.04%,-6.18%,1.24%,-26.56%,10.07%,83.12%,-10.16%,-35.06%,Upgrade
5,Accounts Receivable,0.74,5.55,12.63,19.83,16.78,6.93,11.17,1.73,8.39,8.18,Upgrade
6,Other Receivables,1.85,1.47,2.54,2.14,2,0.15,1.06,0.02,2.31,0.14,Upgrade
7,Receivables,2.59,7.02,15.18,21.97,18.78,7.08,12.23,1.75,10.69,8.32,Upgrade
8,Inventory,0.42,0.48,0.49,0.32,0.34,0.28,0.27,0.26,0.32,0.31,Upgrade
9,Other Current Assets,14.32,2.93,6.28,3.1,1.81,4.96,1.82,5.22,3.99,7.68,Upgrade
10,Total Current Assets,39.93,48.81,67.05,75.44,71.62,65.68,64.4,79.88,60.51,55.98,Upgrade
11,"Property, Plant & Equipment",28.03,30,29.4,31.24,32.2,32.97,34.27,35.81,31.88,32.64,Upgrade
12,Long-Term Investments,0.9,0.56,1.12,0.79,0.93,0.65,1.27,0.99,0.72,0.86,Upgrade
13,Long-Term Accounts Receivable,-,-,1.09,6.38,15.81,6.92,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,1.37,0.79,1.29,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,271.09,284.15,294.68,293.83,317.24,327.14,295.61,272.44,265.48,271.94,Upgrade
16,Total Assets,341.32,364.3,394.63,407.68,437.8,433.36,395.55,389.11,358.57,361.43,Upgrade
17,Accounts Payable,0.37,0.39,0.61,0.58,0.6,0.41,0.54,0.38,0.54,0.35,Upgrade
18,Accrued Expenses,-,-,-,-,-,1.64,-,2.23,1.73,2.25,Upgrade
19,Short-Term Debt,9.61,9.38,11.93,11.71,13.38,13.17,15.75,15.54,15.32,15.02,Upgrade
20,Current Portion of Long-Term Debt,-,-,0.24,1.43,2.84,2.8,2.76,2.72,2.68,2.65,Upgrade
21,Current Portion of Leases,2.42,3.69,5.47,6.58,5.75,6.76,6.89,7.78,6.12,5.9,Upgrade
22,Current Income Taxes Payable,3.07,3.14,2.71,2.36,1.57,2.2,1.74,1.97,3.73,2.15,Upgrade
23,Current Unearned Revenue,0.18,0.82,0.2,0.25,0.28,4.48,0.44,4.36,0.73,1.66,Upgrade
24,Other Current Liabilities,8.62,7.14,8.7,7.66,5.47,3.69,4.45,2.71,2.78,1.91,Upgrade
25,Total Current Liabilities,24.27,24.56,29.85,30.57,29.9,35.15,32.58,37.69,33.62,31.89,Upgrade
26,Long-Term Debt,-,-,-,-,-,1.43,2.84,4.23,5.61,6.96,Upgrade
27,Long-Term Leases,0.49,1.13,0.15,2.76,5.88,9.15,12.44,14.87,16.05,17.39,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,2.2,4.52,4.08,4.58,6.33,5.39,7.59,Upgrade
29,Total Liabilities,25.87,26.79,30.68,36.22,40.93,50.53,53.07,63.75,61.65,64.8,Upgrade
30,Common Stock,329.14,329.14,329.14,327.87,327.87,325.96,325.84,325.84,312.89,312.89,Upgrade
31,Retained Earnings,-15.71,6.43,31.26,38.31,66.18,45.41,7.18,-8.62,-20.95,-16.51,Upgrade
32,Comprehensive Income & Other,2.03,1.94,3.55,5.28,2.83,11.46,9.46,8.15,4.98,0.25,Upgrade
33,Shareholders' Equity,315.45,337.51,363.95,371.46,396.87,382.83,342.48,325.36,296.93,296.62,Upgrade
34,Total Liabilities & Equity,341.32,364.3,394.63,407.68,437.8,433.36,395.55,389.11,358.57,361.43,Upgrade
35,Total Debt,12.52,14.2,17.78,22.49,27.86,33.31,40.69,45.14,45.78,47.92,Upgrade
36,Net Cash (Debt),10.07,24.18,27.32,27.56,22.84,20.04,9.39,27.5,-0.28,-8.24,Upgrade
