,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,12061,11416,12059,10858,12214,9404,7573,5505,4940,4132,Upgrade
1,Revenue Growth (YoY),0.02%,5.14%,-1.27%,15.46%,61.28%,70.83%,53.31%,33.24%,2.99%,-10.09%,Upgrade
2,Cost of Revenue,9705,9352,9948,9398,9352,7429,5455,4354,3877,3309,Upgrade
3,Gross Profit,2356,2064,2111,1460,2862,1976,2118,1151,1062,823.2,Upgrade
4,"Selling, General & Admin",1080,966.39,951.04,619.51,981.48,620.46,790.13,626.84,618.02,600.38,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,10.01,Upgrade
6,Operating Expenses,1080,975.12,951.04,628.95,981.48,632.16,790.13,632.48,618.02,610.38,Upgrade
7,Operating Income,1276,1089,1160,830.77,1880,1343,1328,518.05,444.29,212.81,Upgrade
8,Interest Expense,-266,-255.98,-324.02,-327.38,-334.82,-301.47,-281.9,-199.43,-201.95,-204.56,Upgrade
9,Interest & Investment Income,15.23,9.05,14.12,23.94,12.75,11.84,10.02,11.64,7.07,-,Upgrade
10,Earnings From Equity Investments,-,0.67,-,4.68,-,1.23,-,-0.58,-,2.3,Upgrade
11,Currency Exchange Gain (Loss),-,20.23,-,11.09,-,0.47,-,15.69,-,1.78,Upgrade
12,Other Non Operating Income (Expenses),107.68,151.66,79.83,9.87,69.06,16.84,55.04,57.15,62.27,51.99,Upgrade
13,EBT Excluding Unusual Items,1133,1014,929.6,552.97,1627,1072,1111,402.52,311.68,64.31,Upgrade
14,Gain (Loss) on Sale of Investments,-0.16,2.73,-2.51,-1.74,2.29,0.16,0.05,4.26,-1.55,15.79,Upgrade
15,Gain (Loss) on Sale of Assets,-10.29,1.33,-1.33,23.13,-23.13,24.83,-24.83,13.19,14.09,40.42,Upgrade
16,Asset Writedown,-,-4.82,-,-,-,-0.04,-5.82,-111.19,-1.92,12.68,Upgrade
17,Other Unusual Items,-,0.3,-,-,-,-,-,-,-,4.54,Upgrade
18,Pretax Income,1123,1014,925.76,574.36,1606,1097,1080,308.77,322.3,137.75,Upgrade
19,Income Tax Expense,184.12,154.25,148.2,70.65,301.84,215.56,190.95,48.89,58.03,41.15,Upgrade
20,Earnings From Continuing Operations,938.49,859.74,777.56,503.72,1304,881.65,889.43,259.88,264.27,96.6,Upgrade
21,Minority Interest in Earnings,-251.49,-219.05,-231.37,-137.55,-344.41,-231.77,-243.87,-92.36,-84.13,-31.72,Upgrade
22,Net Income,687,640.69,546.19,366.16,960.05,649.88,645.56,167.52,180.14,64.88,Upgrade
23,Net Income to Common,687,640.69,546.19,366.16,960.05,649.88,645.56,167.52,180.14,64.88,Upgrade
24,Net Income Growth,25.78%,74.97%,-43.11%,-43.66%,48.72%,287.95%,258.36%,158.19%,-28.40%,-77.36%,Upgrade
25,Shares Outstanding (Basic),1218,1230,1219,1190,1228,1172,1172,1172,1172,1172,Upgrade
26,Shares Outstanding (Diluted),1220,1230,1219,1190,1228,1172,1172,1172,1172,1172,Upgrade
27,Shares Change (YoY),0.09%,3.30%,-0.73%,1.61%,4.82%,-,-,-,-,-,Upgrade
28,EPS (Basic),0.56,0.52,0.45,0.31,0.78,0.55,0.55,0.14,0.15,0.06,Upgrade
29,EPS (Diluted),0.56,0.52,0.45,0.31,0.78,0.55,0.55,0.14,0.15,0.06,Upgrade
30,EPS Growth,25.67%,69.39%,-42.69%,-44.55%,41.87%,287.95%,258.36%,158.19%,-28.40%,-77.36%,Upgrade
31,Free Cash Flow,180.2,1276,869.52,956,-324.46,-659.23,-382.55,-921.93,-1295,-282.76,Upgrade
32,Free Cash Flow Per Share,0.15,1.04,0.71,0.80,-0.26,-0.56,-0.33,-0.79,-1.11,-0.24,Upgrade
33,Operating Margin,10.58%,9.54%,9.62%,7.65%,15.39%,14.28%,17.53%,9.41%,8.99%,5.15%,Upgrade
34,Profit Margin,5.70%,5.61%,4.53%,3.37%,7.86%,6.91%,8.52%,3.04%,3.65%,1.57%,Upgrade
35,Free Cash Flow Margin,1.49%,11.17%,7.21%,8.80%,-2.66%,-7.01%,-5.05%,-16.75%,-26.21%,-6.84%,Upgrade
36,EBITDA,2072,1855,1898,1543,2557,1916,1785,883.42,809.52,614.78,Upgrade
37,D&A For EBITDA,796.03,766.41,738.27,712.47,676.72,572.95,457.44,365.38,365.23,401.97,Upgrade
38,EBIT,1276,1089,1160,830.77,1880,1343,1328,518.05,444.29,212.81,Upgrade
