,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2014,1163,1178,1470,1719,893.12,822.63,682.04,1191,884.45,Upgrade
1,Short-Term Investments,205.76,78.51,139.9,7.02,312.17,6.18,502.91,3.19,504.57,10.13,Upgrade
2,Trading Asset Securities,7.68,7.84,9.31,11.82,13.59,13.08,16.14,16.09,19.35,20.9,Upgrade
3,Cash & Short-Term Investments,2228,1249,1327,1489,2045,912.38,1342,701.33,1715,915.48,Upgrade
4,Cash Growth,67.83%,-16.10%,-35.09%,63.16%,52.40%,30.09%,-21.76%,-23.39%,2.49%,134.80%,Upgrade
5,Accounts Receivable,1300,1164,1117,1026,1582,1005,1132,745.15,517.16,393.85,Upgrade
6,Other Receivables,-,267.89,-,187.14,-,467.75,-,506.84,11.82,467.67,Upgrade
7,Receivables,1300,1432,1117,1213,1582,1472,1132,1252,528.98,861.51,Upgrade
8,Inventory,1448,1597,1302,1699,1702,1607,1020,992.15,773.59,983.6,Upgrade
9,Restricted Cash,579.58,676.07,828.07,571.66,1721,743.85,867.98,706.04,867.05,499.35,Upgrade
10,Other Current Assets,641.22,629.68,485.37,1258,1286,1035,743.16,527.62,333.11,417.36,Upgrade
11,Total Current Assets,6196,5583,5060,6231,8336,5771,5104,4179,4218,3677,Upgrade
12,"Property, Plant & Equipment",23845,22103,21615,21078,20324,19275,17850,16225,13621,11641,Upgrade
13,Long-Term Investments,115.92,137.62,119.93,114.03,113.39,102.35,101.12,101.12,245.33,23.7,Upgrade
14,Goodwill,67.58,63.02,63.02,63.02,63.02,63.02,63.02,63.02,29,29,Upgrade
15,Other Intangible Assets,81,69.71,186.12,59.22,90.95,65.97,54.26,63.39,34.69,46.88,Upgrade
16,Long-Term Deferred Tax Assets,156.79,156.79,89.8,84.74,102.52,102.52,101.48,100.43,93.78,93.86,Upgrade
17,Other Long-Term Assets,821.03,1020,372.26,237.32,125.64,128.48,141.94,222.58,914.7,979.38,Upgrade
18,Total Assets,31283,29133,27506,27867,29155,25509,23416,20955,19156,16491,Upgrade
19,Accounts Payable,2561,2329,1664,1143,1300,1650,2132,1626,1603,1176,Upgrade
20,Accrued Expenses,2632,505.94,1925,462.25,2101,355.7,2169,257.87,1561,243.34,Upgrade
21,Current Portion of Long-Term Debt,4731,4088,5332,5266,7235,6032,4931,3835,4145,3117,Upgrade
22,Current Portion of Leases,292.37,384.21,106.01,593.78,836.02,570.75,688.89,372.78,223.64,285.36,Upgrade
23,Current Income Taxes Payable,165.35,94.91,-,-,181.05,167.34,103.75,42.71,27.62,29.72,Upgrade
24,Current Unearned Revenue,991.37,1357,740.66,1525,1012,1089,696.28,827.47,292.28,590.16,Upgrade
25,Other Current Liabilities,101.98,1685,25.55,1551,18.99,1522,4.75,1596,12.02,854.54,Upgrade
26,Total Current Liabilities,11476,10444,9793,10541,12685,11386,10725,8557,7865,6296,Upgrade
27,Long-Term Debt,7182,7043,6315,6364,5454,4836,4627,5146,4269,3836,Upgrade
28,Long-Term Leases,139.5,245.75,634.02,484.2,438.25,495.54,434.46,581.33,774.68,382.61,Upgrade
29,Long-Term Unearned Revenue,142.46,122.09,121.42,72.07,84.81,71.88,80.39,82.11,81.94,69.25,Upgrade
