,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,34.59,97.45,142.53,532.62,487.72,55.71,16,226.75,163.77,89.7,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,10.34,-,-,Upgrade
2,Accounts Receivable,837.43,771.37,765.66,902.88,470.43,833.65,1512,1409,3160,1537,Upgrade
3,Other Receivables,904.89,942.46,904.86,1080,1374,2132,1694,1872,1126,1855,Upgrade
4,Inventory,-,-,-,-,3.64,-,5.57,116.32,104.63,111.04,Upgrade
5,Prepaid Expenses,0.24,0.23,0.24,0.26,0.3,0.96,1.4,8,13.69,8.15,Upgrade
6,Loans Receivable Current,74.63,73.11,82.92,79.69,75.34,46.7,81.47,81.04,-,346.78,Upgrade
7,Other Current Assets,110.12,132.06,118.9,784.53,1299,1392,1039,131.48,1294,4071,Upgrade
8,Total Current Assets,1962,2017,2015,3380,3710,4461,4349,3855,5862,8019,Upgrade
9,"Property, Plant & Equipment",1085,1128,1172,1492,1281,2014,4643,5064,5985,7219,Upgrade
10,Other Intangible Assets,32.2,35.85,103.7,111.32,118.93,126.55,2.08,2.41,2.61,2.82,Upgrade
11,Long-Term Investments,39.41,38.45,37.8,36.65,38.85,37.11,36.3,35.97,36.32,35.23,Upgrade
12,Long-Term Accounts Receivable,-,-,-,-,-,-,381.45,346.66,364.29,310.39,Upgrade
13,Other Long-Term Assets,36.46,30.4,39,38.39,47.51,168.59,321.56,404.05,519.77,546.25,Upgrade
14,Total Assets,3155,3250,3368,5059,5196,6807,9733,9708,12770,16132,Upgrade
15,Accounts Payable,2.4,1.36,0.98,6.21,5.59,7.99,17.89,113.87,124.9,121.28,Upgrade
16,Accrued Expenses,963.31,879.65,755.36,803,613.14,550.94,741.03,627.52,708.31,536.7,Upgrade
17,Short-Term Debt,71.54,71.54,71.54,547.49,763.58,1588,2550,2107,3494,2739,Upgrade
18,Current Portion of Long-Term Debt,2689,2628,3026,3812,2216,2429,2934,3419,3925,5446,Upgrade
19,Current Unearned Revenue,-,-,-,-,-,-,-,12.83,10.81,12.51,Upgrade
20,Current Portion of Leases,12.98,12.87,5.15,14.92,4.45,14.49,16.42,17.19,13.88,19.94,Upgrade
21,Current Income Taxes Payable,-,1.84,0.16,-,0.92,0.72,0.85,8.14,4.97,5.57,Upgrade
22,Other Current Liabilities,181.68,191.68,242.34,221.13,1146,1139,762.62,587.92,2036,3956,Upgrade
23,Total Current Liabilities,3921,3787,4102,5405,4750,5731,7023,6894,10318,12837,Upgrade
24,Long-Term Debt,482.34,493.85,547.29,631.87,1500,1888,2650,2712,2319,2693,Upgrade
25,Long-Term Leases,13.27,14.84,25.39,20.62,19.6,13.23,15.97,15.69,13.1,13.54,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,3.56,3.6,3.65,Upgrade
27,Other Long-Term Liabilities,422.85,419.82,-,-,-,-,-,-,-,-,Upgrade
28,Total Liabilities,4840,4716,4675,6057,6270,7632,9689,9625,12654,15548,Upgrade
29,Common Stock,41.64,41.64,41.64,41.64,40.76,40.76,40.76,40.76,40.76,40.76,Upgrade
30,Additional Paid-In Capital,6079,6079,6079,6079,6076,6076,6076,6076,6076,6076,Upgrade
31,Retained Earnings,-7480,-7348,-7323,-7017,-7091,-6843,-6504,-6386,-6306,-5781,Upgrade
32,Comprehensive Income & Other,-393.42,-309.16,-194.29,-194.31,-194.32,-194.32,-1205,-1205,-1205,-1205,Upgrade
33,Total Common Equity,-1753,-1537,-1397,-1091,-1168,-919.87,-1592,-1474,-1394,-869.1,Upgrade
34,Minority Interest,68.33,70.47,89.89,92.05,94.48,94.6,1636,1557,1510,1454,Upgrade
35,Shareholders' Equity,-1685,-1466,-1307,-998.69,-1074,-825.27,44.21,83.05,116.35,584.63,Upgrade
36,Total Liabilities & Equity,3155,3250,3368,5059,5196,6807,9733,9708,12770,16132,Upgrade
37,Total Debt,3270,3221,3676,5027,4504,5933,8166,8272,9765,10912,Upgrade
38,Net Cash (Debt),-3235,-3124,-3533,-4495,-4016,-5877,-8150,-8035,-9602,-10822,Upgrade
39,Net Cash Per Share,-0.64,-0.61,-0.70,-0.90,-0.81,-,-1.64,-1.61,-1.93,-,Upgrade
40,Filing Date Shares Outstanding,5082,5082,5082,5082,4982,4982,4982,4982,4982,4982,Upgrade
41,Total Common Shares Outstanding,5082,5082,5082,5082,4982,4982,4982,4982,4982,4982,Upgrade
42,Working Capital,-1959,-1771,-2087,-2025,-1040,-1270,-2674,-3039,-4456,-4818,Upgrade
43,Book Value Per Share,-0.35,-0.30,-0.27,-0.21,-0.23,-0.18,-0.32,-0.30,-0.28,-0.17,Upgrade
44,Tangible Book Value,-1786,-1572,-1500,-1202,-1287,-1046,-1594,-1477,-1396,-871.92,Upgrade
45,Tangible Book Value Per Share,-0.35,-0.31,-0.30,-0.24,-0.26,-0.21,-0.32,-0.30,-0.28,-0.17,Upgrade
46,Buildings,-,-,-,-,-,-,-,72.54,-,72.54,Upgrade
47,Machinery,-,1737,-,2131,-,2866,-,7169,-,8765,Upgrade
48,Construction In Progress,-,58.74,-,59.51,-,62.4,-,103.93,-,476.76,Upgrade
