,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,715.3,666.59,448.11,732.82,608.61,377.79,168.16,389.86,237.26,268.55,147.23,378.19,229.68,245.49,168.77,311.39,237.92,200.1,121.01,258.41,Upgrade
1,Other Revenue,-4.07,4.07,-,8.5,-12.88,12.88,-,7.24,-3.44,3.44,-,21.11,-2.44,2.44,-,8.88,-2.69,2.69,-,6.92,Upgrade
2,Revenue,711.22,670.66,448.11,741.32,595.73,390.67,168.16,397.09,233.82,272,147.23,399.3,227.24,247.93,168.77,320.27,235.23,202.8,121.01,265.33,Upgrade
3,Revenue Growth (YoY),19.39%,71.67%,166.49%,86.69%,154.78%,43.63%,14.22%,-0.55%,2.90%,9.71%,-12.76%,24.67%,-3.40%,22.26%,39.47%,20.71%,26.65%,-10.29%,-8.13%,20.85%,Upgrade
4,Cost of Revenue,549.79,466.64,355.75,575.52,374.48,197.35,92.91,240.94,110.67,157.44,74.53,235.12,102.04,133.23,75.3,195.72,87.05,96.42,51.57,128.35,Upgrade
5,Gross Profit,161.44,204.02,92.36,165.8,221.25,193.32,75.24,156.15,123.16,114.55,72.7,164.18,125.2,114.7,93.46,124.55,148.18,106.38,69.44,136.98,Upgrade
6,"Selling, General & Admin",32.14,34.24,28.27,50.11,27.2,27.05,20.17,46.64,23.69,14.59,20.37,34.66,16.4,11.92,30.92,-2.49,32.97,29.63,20.29,36.67,Upgrade
7,Research & Development,26.56,20.25,7.33,12.33,12.27,18.37,5.56,9.33,10.91,9.39,4.29,12.87,9.81,6.34,1.24,18.67,6.48,2.34,0.73,10.4,Upgrade
8,Other Operating Expenses,6.07,15.26,3.55,14.95,6.63,16.77,3.76,21.99,5.54,6.76,4.67,20.03,8.33,12.2,5.27,34.48,6.56,-4.46,0.19,17.74,Upgrade
9,Operating Expenses,62.16,72.31,38.4,78.12,50.42,66.44,26.56,81.62,39.63,30.83,26.39,70.33,33.41,32.91,36.95,51.02,45.41,28.67,21.51,65.47,Upgrade
10,Operating Income,99.27,131.71,53.96,87.68,170.83,126.89,48.68,74.53,83.53,83.72,46.3,93.85,91.79,81.79,56.51,73.53,102.77,77.71,47.93,71.51,Upgrade
11,Interest Expense,-20.38,-24.88,-8.1,-9.96,-11.28,-10.96,-9.1,-7.26,-10.39,-9.77,-5.58,-7.3,-5.7,-4.51,-5.08,-8.66,-8.37,-4.32,-3.26,-5.83,Upgrade
12,Interest & Investment Income,24.28,25,25.08,52.83,13.03,-,3.5,3.93,1.32,1,0.2,0.19,0.18,0.26,0.23,0.17,0.1,0.07,0.11,0.14,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,3.24,-3.24,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-0.28,0.28,-,2.16,-2.49,2.49,-,1.64,-1.43,1.43,-,2.46,-1.05,1.05,-,-2.46,2.57,-2.57,-,0.18,Upgrade
15,Other Non Operating Income (Expenses),-0.19,0.74,-1.69,-3.06,-3.11,1.54,-1.98,0.98,0.12,-1.28,-0.81,-2.79,5.99,-3.65,-1.21,2.71,-3.86,-0.56,-0.36,1.63,Upgrade
16,EBT Excluding Unusual Items,102.7,132.85,69.24,129.65,166.98,119.95,41.11,73.82,73.15,75.1,40.11,89.66,87.97,74.93,50.45,65.29,93.2,70.33,44.42,67.64,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,0.09,-0.09,-,-,-,0.36,-0.36,-3.17,-,-,-,-0.01,-,-,-,-1.27,Upgrade
