,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6616,5534,4233,4560,5806,6946,7384,7352,6698,6451,7458,6575,8757,7573,8669,6327,5700,4445,3367,3031,3906,Upgrade
1,Market Cap Growth,-20.32%,-20.32%,-42.68%,-37.98%,-13.33%,7.67%,-0.99%,11.83%,-23.51%,-14.82%,-13.97%,3.91%,53.64%,70.38%,157.48%,108.75%,45.93%,20.33%,-1.79%,-27.02%,34.02%,Upgrade
2,Enterprise Value,5862,4612,3269,3600,4845,5910,6271,6644,5990,5633,6554,5468,7651,6375,7428,5215,4588,3289,2155,1602,2728,Upgrade
3,Last Close Price,7.83,6.55,4.99,5.18,6.59,7.88,8.36,8.28,7.54,7.27,8.40,7.40,9.86,8.53,9.76,7.13,6.42,5.01,3.79,3.37,4.34,Upgrade
4,PE Ratio,52.49,43.42,31.20,36.61,80.86,66.38,104.69,91.81,95.84,-,121.88,127.28,160.79,-119.43,-75.02,-24.57,-,-,-,-,34.54,Upgrade
5,Forward PE,42.32,32.75,24.44,30.59,41.38,49.50,56.00,65.25,72.19,69.52,105.50,93.00,141.57,62.33,75.46,-,206.07,174.65,63.50,28.58,27.63,Upgrade
6,PS Ratio,4.27,3.53,2.74,2.98,4.17,5.26,6.00,6.28,5.88,4.84,5.75,5.18,7.05,6.85,8.46,6.64,6.25,4.49,3.01,2.27,2.58,Upgrade
7,PB Ratio,3.26,2.75,2.10,2.27,2.76,3.28,3.53,3.53,3.22,2.97,3.38,2.99,4.04,3.53,4.07,2.97,2.69,1.99,1.49,1.24,1.60,Upgrade
8,P/TBV Ratio,3.15,3.15,2.41,2.61,3.18,3.99,4.27,3.91,3.57,3.50,3.99,3.53,4.06,3.55,4.09,2.99,2.71,2.01,1.50,1.25,1.61,Upgrade
9,P/FCF Ratio,32.24,-,15.82,-,14.46,-,23.64,37.33,54.46,-,-,-,867.58,-,99.61,-,-42.80,-,-,-,248.49,Upgrade
10,P/OCF Ratio,25.02,-,15.10,-,14.21,-,21.48,28.62,33.10,-,-,-,278.33,-,86.85,-,-45.71,-,-,-,101.89,Upgrade
11,PEG Ratio,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,Upgrade
12,EV/Sales Ratio,3.74,2.94,2.12,2.35,3.48,4.47,5.10,5.68,5.26,4.23,5.05,4.31,6.16,5.76,7.25,5.47,5.03,3.32,1.93,1.20,1.81,Upgrade
13,EV/EBITDA Ratio,39.74,40.49,26.67,31.75,-,47.94,336.99,438.05,1146.57,-,-,185.71,237.07,-45.89,-58.30,-18.11,-,-19.22,-,-,-,Upgrade
14,EV/EBIT Ratio,75.69,58.50,36.45,44.57,-,62.21,-,-1570.37,-586.96,-,-,276.00,327.58,-43.33,-54.70,-17.59,-,-18.27,-,-,-,Upgrade
