,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,5202,5607,5897,6616,7586,3746,3287,2932,3142,4023,2234,2843,1976,2887,2294,1590,2373,2273,721.96,613,Upgrade
1,Short-Term Investments,-,-,-,74.04,-,53.97,-,41.01,-,-,-,-,-,-,-,-,-,-,-,0.24,Upgrade
2,Trading Asset Securities,332.57,230.01,230,230,-,2,2,2,600,700,-,200,400,400,1100,400,-,-,-,0.38,Upgrade
3,Cash & Short-Term Investments,5535,5837,6127,6920,7586,3802,3289,2975,3742,4723,2234,3043,2376,3287,3394,1990,2373,2273,721.96,613.62,Upgrade
4,Cash Growth,-27.04%,53.53%,86.28%,132.61%,102.73%,-19.51%,47.26%,-2.23%,57.48%,43.71%,-34.19%,52.88%,0.16%,44.59%,370.07%,224.36%,345.75%,201.72%,-19.32%,-10.62%,Upgrade
5,Accounts Receivable,6872,7338,7952,7285,8746,7858,7228,6102,5514,5326,3831,2577,2617,3127,2802,2620,2796,2720,2937,3084,Upgrade
6,Other Receivables,189.84,393.4,170.2,222.83,135.08,27.53,127.48,115.73,93.35,59.19,54.82,16.22,57.35,190.4,27.53,18.8,4.42,79.14,3.83,119.2,Upgrade
7,Receivables,7062,7731,8122,7508,8881,7886,7355,6217,5607,5385,3886,2593,2675,3318,2829,2638,2800,2799,2941,3203,Upgrade
8,Inventory,2168,2135,1528,2001,1776,2656,2047,2396,1740,1497,1363,2276,1285,1123,810.34,479.4,516.16,582.66,612.94,483.62,Upgrade
