,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,46517,48148,45965,67151,61858,65708,82648,76658,72396,69821,88152,107966,138504,111141,95040,64756,85988,60624,34701,18504,22672,Upgrade
1,Market Cap Growth,-26.72%,-26.72%,-44.38%,-12.40%,-14.56%,-5.89%,-6.24%,-29.00%,-47.73%,-37.18%,-7.25%,66.73%,61.07%,83.33%,173.88%,249.96%,279.28%,228.34%,81.40%,-32.35%,505.54%,Upgrade
2,Enterprise Value,57776,57569,54842,75115,67666,77510,93882,86732,79918,75694,93815,109325,139368,110558,93310,65245,87554,62155,36805,20415,24339,Upgrade
3,Last Close Price,12.22,12.94,11.38,18.25,12.64,16.57,25.19,21.18,17.78,17.71,25.59,28.10,36.72,34.08,29.67,21.66,30.03,18.85,7.67,3.55,4.72,Upgrade
4,PE Ratio,12.47,-,13.48,20.60,20.35,23.67,34.70,30.54,30.18,33.18,40.42,50.85,53.23,36.31,32.53,24.24,44.45,52.00,34.51,20.54,28.26,Upgrade
5,Forward PE,19.51,9.72,6.74,12.00,8.17,11.56,17.49,15.03,-,10.91,14.34,21.14,28.84,28.37,28.22,26.53,36.29,32.21,15.56,6.95,10.11,Upgrade
6,PS Ratio,1.28,2.15,1.90,2.83,2.61,3.04,4.29,3.87,4.14,4.66,6.28,8.60,12.95,10.72,10.14,7.67,11.57,9.76,6.00,3.33,4.22,Upgrade
7,PB Ratio,1.18,1.94,1.90,2.70,2.52,2.77,5.04,4.61,4.56,4.60,5.70,7.14,9.55,8.08,7.24,5.05,10.01,9.53,6.04,3.58,4.49,Upgrade
8,P/TBV Ratio,2.73,2.73,2.68,3.80,2.97,3.29,6.54,6.15,6.25,6.44,8.20,10.67,10.12,8.47,7.60,5.31,10.80,10.54,6.63,3.98,4.96,Upgrade
