,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,4115,4763,5726,5480,6237,4283,5365,4187,3929,3777,3509,2336,2331,1949,2057,2206,1537,1277,1203,1375,Upgrade
1,Other Revenue,-206.89,206.89,-,158.5,-30.9,30.9,-,59.16,-18.83,18.83,-,39.57,-21.98,21.98,-,38.14,-16.17,16.17,-,50.92,Upgrade
2,Revenue,3908,4970,5726,5639,6206,4313,5365,4246,3910,3796,3509,2376,2309,1971,2057,2244,1520,1293,1203,1426,Upgrade
3,Revenue Growth (YoY),-37.03%,15.22%,6.73%,32.80%,58.72%,13.64%,52.90%,78.71%,69.33%,92.54%,70.61%,5.89%,51.89%,52.45%,70.95%,57.33%,12.96%,17.24%,29.13%,77.00%,Upgrade
4,Cost of Revenue,3662,3668,4497,4349,4670,3469,4374,3314,3080,2902,2756,1740,1641,1321,928.94,1189,867.73,824.65,723.27,932.25,Upgrade
5,Gross Profit,245.57,1303,1229,1290,1537,844.56,990.84,932.02,829.79,893.59,753.3,635.98,667.98,650.52,1128,1055,652.64,468.46,479.82,494,Upgrade
6,"Selling, General & Admin",103.99,88.71,95.01,165.59,94.64,57.78,103.95,122.16,97.73,94.36,81.33,68.45,75.3,86.92,76.46,-96.85,124.84,96.16,95.65,124.92,Upgrade
7,Research & Development,153.96,165.59,160.22,107.95,202.26,129.04,157.5,138.32,129.86,154.32,100.73,105.18,103.2,107.21,92.83,108.68,76.24,56.24,43.56,62.09,Upgrade
8,Other Operating Expenses,27.1,38.55,30.02,-40.32,47.57,39.88,23.19,28.8,23.94,12.88,-8.29,51.56,-18.74,-2.65,11.51,45.6,2.87,3.69,0.81,9.87,Upgrade
9,Operating Expenses,277.95,311,267.53,286.46,368.65,207.1,304.44,286.59,262.22,251.74,205.79,219.43,170.56,164.75,176.28,74.32,186.83,151.81,176.51,213.51,Upgrade
10,Operating Income,-32.38,991.51,961.71,1004,1168,637.46,686.4,645.43,567.57,641.85,547.52,416.55,497.42,485.77,951.5,981,465.81,316.65,303.31,280.48,Upgrade
11,Interest Expense,-148.99,-141.4,-127.05,-213.38,-128.99,-121.89,-126.4,-130.82,-87.32,-68.83,-51.27,-32.52,-23.08,-18.22,-16.43,-8.94,-21.12,-30.63,-19.58,-17.37,Upgrade
12,Interest & Investment Income,65.36,50.55,25.37,50.25,36.38,31.52,12.21,17.5,24.97,16.4,13.28,7.75,18.56,24.49,18.4,3.2,10.15,6.65,2.1,1.61,Upgrade
13,Currency Exchange Gain (Loss),-23.19,23.19,-,24.56,-74.53,74.53,-,43.54,-22.49,22.49,-,3.57,-0.78,0.78,-,-75.35,-2,2,-,-3.53,Upgrade
14,Other Non Operating Income (Expenses),-8.3,-6.44,4.93,-56.39,51.57,-3.11,-10.92,-68.67,66.1,5.12,-9.93,-23.67,19.08,-11.58,13.07,-11.08,6.88,4.94,-3.01,7.48,Upgrade
15,EBT Excluding Unusual Items,-147.5,917.42,864.97,809.03,1053,618.51,561.29,506.98,548.84,617.03,499.61,371.68,511.2,481.24,966.53,888.83,459.71,299.61,282.82,268.68,Upgrade
16,Gain (Loss) on Sale of Investments,0,-0.87,0.82,0.55,0.48,-2.04,1.64,0.22,1.61,-3.53,-0.13,0.36,-1.58,1.95,-2.11,0.22,1.25,1.29,-1.51,2.73,Upgrade
17,Gain (Loss) on Sale of Assets,-2.9,-1.25,-9.62,0.73,-7.74,0.09,-0.17,0.45,-0.2,-2.78,-6.37,0.25,4.3,-0.61,-0.34,-15.07,0.68,-3.65,0.03,-8.59,Upgrade
18,Asset Writedown,-125.3,-85.41,4.51,-6.65,-15.24,2.36,-2.36,4,-4,-2.29,2.29,12.37,-12.37,2.38,-2.38,-25.77,-29.56,0.14,-13.47,-13.04,Upgrade
19,Other Unusual Items,17.67,20.63,0.84,38.8,-5.13,5.13,-,-8.85,6.43,-6.43,-,47.34,0.75,-0.75,-,28.38,-0.09,0.09,-,-1.91,Upgrade
20,Pretax Income,-258.03,850.51,861.51,842.47,1025,624.06,560.39,502.8,552.68,602,495.39,432,502.3,484.21,961.71,876.59,431.99,297.47,267.86,247.87,Upgrade
21,Income Tax Expense,-59.25,108.88,102.88,50.68,139.03,50.14,48.94,-115.69,51.13,35.97,58.68,28.93,46.48,60.99,123.89,59.54,81.06,51.83,52.69,38.15,Upgrade
22,Earnings From Continuing Operations,-198.78,741.63,758.63,791.79,885.87,573.92,511.45,618.49,501.55,566.04,436.71,403.07,455.82,423.21,837.82,817.05,350.93,245.64,215.17,209.72,Upgrade
