,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,757,111,107,111,170,214,258,291,285,241,208,239,302,329,450,265,126,99,183,316,379,Upgrade
1,Market Cap Growth,-47.95%,-47.95%,-58.30%,-61.70%,-40.38%,-11.36%,23.69%,21.85%,-5.45%,-26.67%,-53.66%,-10.09%,138.72%,230.69%,145.46%,-16.00%,-66.67%,-79.00%,-42.91%,15.41%,21.70%,Upgrade
2,Enterprise Value,766,114,110,87,146,208,251,266,260,214,181,193,256,383,504,300,161,33,117,86,149,Upgrade
3,Last Close Price,1.15,0.20,0.20,0.20,0.31,0.39,0.47,0.53,0.52,0.44,0.38,0.43,0.55,0.60,0.82,0.70,0.40,0.32,0.58,1.00,1.20,Upgrade
4,PS Ratio,14.62,2.58,3.84,5.85,8.94,-,9.18,9.84,12.45,14.95,1.96,-,1.10,0.77,1.17,0.69,0.39,0.53,1.35,4.89,16.70,Upgrade
5,PB Ratio,13.42,2.37,2.29,2.23,2.38,3.00,3.35,3.78,-,2.20,1.52,1.74,-,0.85,1.10,0.65,-,0.27,0.53,0.92,-,Upgrade
6,P/TBV Ratio,2.37,2.37,2.29,2.23,2.38,3.00,3.34,3.77,-,2.19,1.52,1.74,-,0.87,1.46,0.86,-,0.35,0.58,1.01,-,Upgrade
7,P/FCF Ratio,-,40.48,78.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/OCF Ratio,-,25.84,49.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,17.75,2.64,3.92,4.57,7.66,-,8.96,8.99,11.36,13.25,1.70,-,0.94,0.90,1.31,0.78,0.50,0.18,0.86,1.34,6.59,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,13.86,-,36.04,35.93,-4954.36,-,-12.74,-,-,-139.14,-,-,-10.88,-,-,-,-,Upgrade
11,EV/EBIT Ratio,-,-,-,-,-,-,-,-18.09,-,-,-,-,-,-,-,-,-4.95,-,-,-,-,Upgrade
12,EV/FCF Ratio,-34.79,41.37,79.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,0.26,0.26,0.26,0.11,0.06,0.06,0.04,0.04,-,0.05,0.06,0.06,-,0.01,0.02,0.02,-,0.01,0.05,0.05,-,Upgrade
14,Debt / EBITDA Ratio,-,2.46,2.46,-,0.65,-,0.58,0.11,-,-,1.15,-,-,2.36,-,-,-,-,-,-,-,Upgrade
15,Debt / FCF Ratio,-,4.42,8.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
