,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1557,1650,1567,-,1771,-,8453,6310,4466,5527,Upgrade
1,Revenue Growth (YoY),-0.61%,-,-11.52%,-,-79.05%,-,89.29%,14.17%,-9.56%,-11.41%,Upgrade
2,Cost of Revenue,1198,1243,1192,-,1397,-,7354,5238,3815,4735,Upgrade
3,Gross Profit,359.24,407.25,375.02,-,373.45,-,1099,1072,650.85,792.57,Upgrade
4,"Selling, General & Admin",358.53,377.88,399.24,-,433.74,-,704.07,674.24,477.88,550.88,Upgrade
5,Other Operating Expenses,-16.65,2.01,-11.93,-,-9.31,-,-26.36,-27.86,-26.94,-26.32,Upgrade
6,Operating Expenses,341.88,379.88,387.31,-,424.43,-,677.71,646.37,450.94,524.56,Upgrade
7,Operating Income,17.36,27.37,-12.29,-,-50.99,-,421.64,425.67,199.92,268.01,Upgrade
8,Interest Expense,-32,-35.12,-28.4,-,-17.35,-,-21.45,-20.35,-27.88,-35.63,Upgrade
9,Interest & Investment Income,25.63,35.19,36.27,-,3.08,-,5.12,8.27,7.75,10.6,Upgrade
10,Earnings From Equity Investments,49.45,62.53,32.15,-,-0.19,-,-0.46,-0.18,-0.93,-8.63,Upgrade
11,Currency Exchange Gain (Loss),-7.75,4.29,-22.94,-,4.39,-,-3.2,-17.75,-12.42,-5.62,Upgrade
12,Other Non Operating Income (Expenses),-6.16,-5.22,5.81,-,-1.09,-,-10.83,6.24,-25.16,-2.57,Upgrade
13,EBT Excluding Unusual Items,46.54,89.03,10.59,-,-62.15,-,390.82,401.89,141.28,226.16,Upgrade
14,Impairment of Goodwill,-,-39.41,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-2.12,1.9,4.63,-,2.87,-,22.19,-0.22,0.76,-13.23,Upgrade
16,Gain (Loss) on Sale of Assets,-2.35,-0.97,0.04,-,0.96,-,-1.97,-12.1,-1.02,129.52,Upgrade
17,Asset Writedown,-2.74,0.01,-5.18,-,-,-,66,4.68,-11.45,-17.19,Upgrade
18,Other Unusual Items,-,23.23,-,-,1.19,-,-,1.56,3.32,-,Upgrade
19,Pretax Income,39.34,73.79,10.07,-,-57.13,-,477.04,402.02,132.89,325.26,Upgrade
20,Income Tax Expense,5.79,22.09,1.18,-,11.35,-,90.27,87.86,43.48,101.3,Upgrade
21,Earnings From Continuing Operations,33.55,51.7,8.9,-,-68.49,-,386.76,314.16,89.41,223.96,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,232.84,-,-,-,-,-,Upgrade
23,Net Income to Company,33.55,51.7,8.9,-,164.36,-,386.76,314.16,89.41,223.96,Upgrade
24,Minority Interest in Earnings,0.51,18.66,7.37,-,-56.04,-,-86.94,-70.39,-30.61,-39.44,Upgrade
25,Net Income,34.06,70.36,16.26,-,108.31,-,299.82,243.77,58.8,184.52,Upgrade
26,Net Income to Common,34.06,70.36,16.26,-,108.31,-,299.82,243.77,58.8,184.52,Upgrade
27,Net Income Growth,109.45%,-,-84.99%,-,-63.87%,-,409.88%,32.11%,-33.47%,89.16%,Upgrade
28,Shares Outstanding (Basic),568,568,568,-,568,-,556,561,564,564,Upgrade
29,Shares Outstanding (Diluted),568,568,568,-,568,-,556,561,564,564,Upgrade
30,Shares Change (YoY),-,-,-,-,2.22%,-,-1.40%,-0.48%,-,0.01%,Upgrade
31,EPS (Basic),0.06,0.12,0.03,-,0.19,-,0.54,0.43,0.10,0.33,Upgrade
32,EPS (Diluted),0.06,0.12,0.03,-,0.19,-,0.54,0.43,0.10,0.33,Upgrade
33,EPS Growth,109.45%,-,-84.99%,-,-64.65%,-,418.27%,32.81%,-33.63%,89.06%,Upgrade
34,Free Cash Flow,-115.3,163.94,40.74,-,-129.47,-,-619.71,-154.95,186.99,413.34,Upgrade
35,Free Cash Flow Per Share,-0.20,0.29,0.07,-,-0.23,-,-1.11,-0.28,0.33,0.73,Upgrade
36,Dividend Per Share,0.030,0.100,0.020,-,0.100,-,0.120,0.160,0.060,0.130,Upgrade
37,Dividend Growth,50.00%,-,-80.00%,-,-16.67%,-,100.00%,23.08%,-14.29%,30.00%,Upgrade
38,Operating Margin,1.11%,1.66%,-0.78%,-,-2.88%,-,4.99%,6.75%,4.48%,4.85%,Upgrade
39,Profit Margin,2.19%,4.26%,1.04%,-,6.12%,-,3.55%,3.86%,1.32%,3.34%,Upgrade
40,Free Cash Flow Margin,-7.40%,9.93%,2.60%,-,-7.31%,-,-7.33%,-2.46%,4.19%,7.48%,Upgrade
41,EBITDA,68.36,65.97,54.22,-,19.67,-,538.95,518.06,291.26,318.46,Upgrade
42,D&A For EBITDA,51,38.61,66.51,114.33,70.66,60.17,117.31,92.39,91.34,50.46,Upgrade
43,EBIT,17.36,27.37,-12.29,-,-50.99,-,421.64,425.67,199.92,268.01,Upgrade
