,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,810,875,864,1353,1813,2217,2496,2432,1648,1190,1325,Upgrade
1,Market Cap Growth,-35.29%,-35.29%,-52.35%,-38.97%,-27.33%,-8.82%,51.46%,104.31%,24.31%,-15.26%,1.29%,Upgrade
2,Enterprise Value,1541,1453,870,2535,4460,4646,5238,4413,3228,2784,3354,Upgrade
3,Last Close Price,1.45,1.51,1.40,2.16,2.22,2.65,2.85,2.72,1.77,1.23,1.30,Upgrade
4,PE Ratio,7.92,8.38,9.98,83.21,-,20.47,-,4.47,5.45,4.89,4.86,Upgrade
5,Forward PE,-,9.82,9.82,9.82,9.82,9.82,9.82,9.82,9.82,9.82,9.82,Upgrade
6,PS Ratio,0.26,0.27,0.27,0.86,-,1.25,-,0.16,0.15,0.12,0.13,Upgrade
7,PB Ratio,0.22,0.23,0.22,0.36,0.41,0.50,0.53,0.54,0.39,0.33,0.37,Upgrade
8,P/TBV Ratio,0.24,0.24,0.23,0.37,0.43,0.67,0.70,0.71,0.52,0.45,0.48,Upgrade
9,P/FCF Ratio,16.65,-,4.22,33.21,-,-,-,-,-,1.98,3.71,Upgrade
10,P/OCF Ratio,9.34,-,3.65,26.14,-,-,-,-,-,1.53,2.14,Upgrade
11,PEG Ratio,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,Upgrade
12,EV/Sales Ratio,0.48,0.45,0.27,1.62,-,2.62,-,0.30,0.30,0.28,0.32,Upgrade
13,EV/EBITDA Ratio,5.61,10.82,7.24,46.74,-,236.19,-,4.17,3.99,4.57,5.75,Upgrade
14,EV/EBIT Ratio,9.45,32.49,57.72,-,-,-,-,5.21,5.16,5.95,7.43,Upgrade
15,EV/FCF Ratio,31.67,-,4.25,62.21,-,-,-,-,-,4.64,9.38,Upgrade
16,Debt / Equity Ratio,0.31,0.31,0.37,0.34,0.50,0.56,0.48,0.52,0.41,0.50,0.57,Upgrade
17,Debt / FCF Ratio,24.69,-,7.06,31.26,-,-,-,-,-,2.99,5.71,Upgrade
18,Return on Capital Employed (ROCE),1.20%,1.05%,0.34%,-,-,-,-,15.88%,11.93%,10.06%,9.42%,Upgrade
19,Earnings Yield,12.90%,11.93%,10.02%,1.20%,-,4.89%,-,22.36%,18.36%,20.45%,20.59%,Upgrade
20,FCF Yield,6.01%,5.56%,23.69%,3.01%,-,-5.84%,-,-31.86%,1.94%,50.44%,26.98%,Upgrade
21,Dividend Yield,8.28%,8.61%,8.59%,0.92%,-,3.78%,-,10.29%,12.43%,15.41%,15.39%,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-2.22%,-,1.40%,0.48%,-,-0.01%,Upgrade,
23,Total Shareholder Return,8.28%,8.61%,8.59%,0.92%,-,1.56%,-,11.69%,12.92%,15.41%,15.38%,Upgrade
