,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,3184,3098,2733,3433,3952,3790,3761,3877,4032,3907,3926,4820,5464,5023,4629,4620,5401,6830,7269,8659,11355,Upgrade
1,Market Cap Growth,-18.27%,-18.27%,-27.33%,-11.44%,-1.99%,-2.98%,-4.19%,-19.58%,-26.22%,-22.22%,-15.19%,4.33%,1.16%,-26.47%,-36.32%,-46.64%,-52.43%,-,-,-,-,Upgrade
2,Enterprise Value,3754,3624,3309,3917,4435,4431,4232,3906,4061,4033,3879,4747,5391,5072,4627,4960,5741,7249,7443,9156,11852,Upgrade
3,Last Close Price,3.32,3.23,2.83,3.53,3.84,3.68,3.65,3.75,3.90,3.78,3.80,4.65,5.28,4.85,4.47,4.49,5.25,6.64,7.07,8.40,11.01,Upgrade
4,PE Ratio,18.72,18.26,14.82,19.24,25.61,50.45,77.32,110.81,236.71,55.77,-,39.93,33.33,36.34,34.43,44.76,156.39,68.77,-,-,66.05,Upgrade
5,PS Ratio,1.05,1.02,0.88,1.11,1.25,1.21,1.22,1.26,1.35,1.21,1.17,1.42,1.58,1.64,1.63,1.88,2.71,3.08,3.56,3.70,4.33,Upgrade
6,PB Ratio,1.37,1.33,1.18,1.46,1.57,1.56,1.57,1.61,1.70,1.66,1.67,2.04,2.32,2.19,2.14,2.15,2.58,3.33,3.57,4.20,5.46,Upgrade
7,P/TBV Ratio,1.44,1.44,1.27,1.58,1.69,1.68,1.70,1.74,1.84,1.78,1.80,2.22,2.51,2.39,2.34,2.36,2.83,3.67,3.94,4.64,6.02,Upgrade
8,P/FCF Ratio,15.91,-,7.87,14.40,-,50.22,-,-,-22.22,-,-,-,-840.78,-,-,15.18,101.22,272.94,-69.96,-,74.94,Upgrade
9,P/OCF Ratio,7.16,7.16,4.73,6.84,11.11,8.09,10.45,10.91,12.50,13.72,15.41,22.19,17.13,12.86,-,9.87,30.74,42.52,173.78,-,35.30,Upgrade
10,EV/Sales Ratio,1.24,1.20,1.07,1.27,1.41,1.41,1.37,1.27,1.36,1.25,1.16,1.39,1.56,1.66,1.63,2.02,2.88,3.27,3.64,3.91,4.52,Upgrade
11,EV/EBITDA Ratio,7.57,7.60,6.87,8.13,10.09,13.64,14.32,15.80,17.61,15.26,13.25,13.95,13.96,13.22,12.47,15.40,23.58,25.09,28.08,26.42,29.49,Upgrade
12,EV/EBIT Ratio,13.56,12.71,11.20,13.15,16.94,28.99,33.88,46.96,59.76,39.15,-,26.21,23.67,22.44,21.59,30.24,66.53,54.65,-,-,49.40,Upgrade
13,EV/FCF Ratio,18.75,-,9.53,16.42,-,58.72,-,-,-22.38,-,-,-,-829.46,-,-,16.29,107.58,289.68,-71.64,-,78.21,Upgrade
14,Debt / Equity Ratio,0.44,0.44,0.40,0.40,0.37,0.39,0.37,0.37,0.38,0.39,0.41,0.37,0.39,0.41,0.23,0.27,0.18,0.30,0.34,0.36,0.36,Upgrade
15,Debt / EBITDA Ratio,2.06,2.95,2.91,1.89,1.13,2.61,2.85,2.68,2.47,3.73,7.62,3.31,1.84,2.60,1.59,1.29,0.86,2.00,7.57,5.53,1.22,Upgrade
16,Debt / FCF Ratio,5.11,-,2.66,3.96,-,12.62,-,-,-4.99,-,-,-,-139.95,-,-,1.91,7.02,24.83,-6.68,-,4.98,Upgrade
17,Asset Turnover,0.68,0.64,0.69,0.88,0.76,0.63,0.74,0.82,0.64,0.56,0.61,1.03,0.86,0.76,0.84,0.91,0.78,0.35,0.32,-,Upgrade,
18,Inventory Turnover,5.95,5.87,5.68,5.61,6.72,6.40,5.21,5.67,5.26,3.70,3.36,3.96,6.96,5.82,5.87,6.43,6.56,6.14,3.09,2.78,-,Upgrade
19,Quick Ratio,0.88,0.88,0.88,0.89,1.00,0.92,0.84,0.93,0.84,0.83,0.85,0.89,0.95,1.04,0.64,0.74,0.69,0.63,0.58,0.71,0.82,Upgrade
