,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,297.15,300.68,273.06,264.3,312.53,222.49,342.08,585.05,621.79,576.66,623.78,795.86,1013,446.17,583.23,516.47,282.19,274.65,569.07,732.56,Upgrade
1,Trading Asset Securities,155.77,98.09,97.09,153.32,156.19,27.02,75.18,115.37,275.46,250.54,300.73,275.72,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,452.93,398.78,370.15,417.62,468.71,249.51,417.27,700.42,897.25,827.2,924.51,1072,1013,446.17,583.23,516.47,282.19,274.65,569.07,732.56,Upgrade
3,Cash Growth,-3.37%,59.83%,-11.29%,-40.38%,-47.76%,-69.84%,-54.87%,-34.64%,-11.42%,85.40%,58.52%,107.48%,258.94%,62.45%,2.49%,-29.50%,-,-28.73%,29.98%,67.32%,Upgrade
4,Accounts Receivable,458,437.24,447.34,612.95,454.17,434.55,461.32,416.23,331.43,307.06,269.48,444.47,361.86,346.09,338.56,369.54,359.74,217.93,208.72,386.12,Upgrade
5,Other Receivables,5.11,1.23,3.71,2.63,4.01,2.31,5.05,4.43,7.46,7.82,9.15,8.53,21.48,11.57,15.9,20.25,19.81,20.84,31.51,29.83,Upgrade
6,Receivables,463.11,438.47,451.05,615.57,458.18,436.86,466.37,420.66,338.89,314.87,278.63,453,383.34,357.65,354.47,389.8,379.54,238.77,240.23,415.96,Upgrade
7,Inventory,436.09,411.88,400.39,466.43,422.44,421.71,439.27,561.99,710.32,723.4,683.67,596.47,596.61,446.3,368.37,421.86,356.78,362.07,392.93,334.92,Upgrade
8,Prepaid Expenses,-,4.49,-,0.72,-,2.96,-,0.45,-,1.79,-,2.87,-,6.52,-,4.97,-,4.15,-,1.95,Upgrade
