,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5284,4394,4578,4643,5485,5695,8009,8352,6291,4781,5746,5697,7022,4347,3547,3379,3263,3246,2250,2340,2459,Upgrade
1,Market Cap Growth,-22.85%,-22.85%,-42.84%,-44.40%,-12.81%,19.12%,39.39%,46.60%,-10.40%,9.99%,61.99%,68.62%,115.21%,33.93%,57.64%,44.41%,32.68%,48.71%,9.83%,-0.47%,36.30%,Upgrade
2,Enterprise Value,4517,3679,3835,3940,4980,5219,7582,7906,5930,4460,5470,5367,6723,4048,3213,3069,2955,2957,1936,1895,2402,Upgrade
3,Last Close Price,24.98,20.77,21.50,21.52,25.42,26.39,37.12,38.50,29.00,22.04,26.48,25.96,32.00,19.91,16.25,15.24,14.71,14.45,10.01,10.22,10.78,Upgrade
4,PE Ratio,28.41,23.62,22.71,22.67,27.24,27.65,45.60,46.17,36.88,27.68,33.36,33.36,41.29,29.98,24.06,25.35,26.87,24.40,17.92,20.78,21.71,Upgrade
5,Forward PE,21.12,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,25.47,Upgrade
6,PS Ratio,4.95,4.14,4.11,4.10,4.89,5.08,7.54,8.02,6.18,4.55,5.53,5.56,6.90,4.65,4.03,4.19,4.54,4.67,3.43,3.89,4.10,Upgrade
7,PB Ratio,3.80,3.17,3.40,3.43,4.19,4.39,6.54,6.96,5.48,4.34,5.49,5.60,7.17,4.87,4.19,3.98,4.00,4.07,3.02,3.21,3.24,Upgrade
8,P/TBV Ratio,3.39,3.39,3.64,3.68,4.51,4.73,6.73,7.17,5.64,4.47,5.66,5.79,7.43,5.06,4.36,4.13,4.16,4.24,3.16,3.36,3.39,Upgrade
9,P/FCF Ratio,16.37,13.61,20.61,14.83,24.72,-,43.35,-,47.02,78.71,319.85,-,84.50,88.92,57.61,-682.51,-,123.94,-,-,17.29,Upgrade
10,P/OCF Ratio,12.26,12.26,14.31,11.41,17.39,25.62,37.94,-,38.59,65.69,156.22,-,62.43,48.16,37.17,236.19,-,63.73,-,-,15.06,Upgrade
11,EV/Sales Ratio,4.25,3.46,3.44,3.47,4.44,4.66,7.14,7.59,5.82,4.24,5.27,5.24,6.61,4.33,3.65,3.81,4.11,4.26,2.95,3.15,4.00,Upgrade
12,EV/EBITDA Ratio,23.61,19.37,18.63,17.79,23.62,23.77,41.45,40.29,31.99,22.29,26.51,27.49,34.58,24.34,19.17,20.15,22.11,19.51,13.73,15.43,19.35,Upgrade
13,EV/EBIT Ratio,27.80,22.64,21.41,20.22,26.93,26.87,47.93,45.80,36.51,25.10,29.68,30.90,38.80,27.82,21.79,23.15,-,22.20,15.75,17.98,22.45,Upgrade
14,EV/FCF Ratio,14.00,11.40,17.26,12.58,22.44,-,41.04,-,44.32,73.43,304.48,-,80.91,82.80,52.18,-620.03,-,112.92,-,-,16.88,Upgrade
15,Asset Turnover,0.65,0.66,0.55,0.58,0.82,0.77,0.59,0.65,0.77,0.82,0.59,0.81,0.82,0.86,0.67,0.68,0.77,0.74,0.42,0.63,Upgrade,
16,Inventory Turnover,3.24,3.61,3.43,2.91,3.25,3.67,2.93,2.17,2.27,2.36,2.26,1.75,2.35,2.13,2.28,2.20,2.47,2.19,2.14,1.47,3.46,Upgrade
17,Quick Ratio,2.90,2.90,2.89,2.82,2.65,2.81,2.66,2.54,2.23,2.28,1.99,1.90,1.75,1.58,1.46,1.65,1.90,1.79,1.59,1.59,1.88,Upgrade
18,Current Ratio,3.39,3.39,3.41,3.31,3.11,3.33,3.21,3.22,2.77,3.00,2.80,2.70,2.37,2.28,2.14,2.27,2.44,2.37,2.27,2.23,2.30,Upgrade
19,Return on Equity (ROE),16.94%,16.38%,13.58%,8.43%,23.28%,19.34%,14.23%,11.40%,16.03%,24.76%,12.63%,14.62%,19.58%,29.45%,14.79%,4.53%,23.34%,26.23%,10.20%,10.74%,Upgrade,
20,Return on Assets (ROA),8.39%,6.68%,7.72%,0.37%,11.52%,9.84%,7.01%,1.94%,6.88%,13.68%,6.03%,4.95%,8.88%,13.03%,6.94%,-0.15%,10.90%,12.09%,3.54%,4.11%,Upgrade,
21,Return on Capital (ROIC),10.83%,8.65%,10.15%,0.48%,15.02%,12.89%,9.40%,2.63%,9.24%,18.64%,8.48%,7.24%,13.32%,19.55%,10.03%,-0.21%,15.65%,17.49%,5.18%,5.82%,Upgrade,
22,Return on Capital Employed (ROCE),11.71%,11.71%,13.28%,14.38%,14.12%,14.94%,12.89%,14.38%,14.13%,16.09%,17.55%,17.02%,17.61%,16.31%,17.40%,15.60%,-,16.70%,16.49%,14.43%,14.08%,Upgrade
23,Earnings Yield,3.52%,4.23%,4.40%,4.41%,3.67%,3.62%,2.19%,2.17%,2.71%,3.61%,3.00%,3.00%,2.42%,3.34%,4.16%,3.94%,3.72%,4.10%,5.58%,4.81%,4.61%,Upgrade
24,FCF Yield,6.11%,7.35%,4.85%,6.74%,4.05%,2.36%,2.31%,1.94%,2.13%,1.27%,0.31%,0.02%,1.18%,1.12%,1.74%,-0.15%,-1.92%,0.81%,3.10%,3.43%,5.78%,Upgrade
25,Dividend Yield,0.80%,-,1.86%,-,1.18%,-,-,-,0.69%,-,-,-,0.63%,-,-,-,1.36%,-,-,-,1.86%,Upgrade
26,Payout Ratio,46.18%,37.05%,116.43%,-,-,-,73.24%,-,-,-,66.23%,-,-,-,68.80%,-,0.17%,-,85.36%,-,-,Upgrade
27,Buyback Yield / Dilution,1.93%,0.65%,3.45%,-3.03%,6.14%,-1.61%,-0.22%,-6.12%,-0.44%,-5.63%,-8.82%,4.04%,-5.00%,1.01%,-1.62%,2.56%,-1.36%,1.84%,3.77%,3.52%,2.04%,Upgrade
28,Total Shareholder Return,2.73%,0.65%,5.31%,-3.03%,7.32%,-1.61%,-0.22%,-6.12%,0.25%,-5.63%,-8.82%,4.04%,-4.38%,1.01%,-1.62%,2.56%,-0.01%,1.84%,3.77%,3.52%,3.89%,Upgrade
