,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,17234,20120,20808,14587,18529,15517,16649,15449,13133,10016,11389,9455,10513,10562,10744,7259,12031,9922,6385,6085,Upgrade
1,Other Revenue,-43.16,43.16,-,295.64,-61.97,61.97,-,60.82,-37,37,-,108.85,-36.71,36.71,-,455.88,-139.33,139.33,-,1827,Upgrade
2,Revenue,17190,20163,20808,14882,18467,15579,16649,15509,13096,10053,11389,9564,10476,10599,10744,7715,11892,10061,6385,7912,Upgrade
3,Revenue Growth (YoY),-6.91%,29.42%,24.98%,-4.04%,41.01%,54.97%,46.19%,62.16%,25.01%,-5.15%,6.00%,23.97%,-11.91%,5.35%,68.27%,-2.49%,55.73%,41.06%,9.04%,31.58%,Upgrade
4,Cost of Revenue,16769,19590,20244,14583,17933,15153,16210,15109,12545,9667,10925,9244,9859,9930,10344,7642,10899,9690,6300,7552,Upgrade
5,Gross Profit,421.41,572.89,563.91,299.25,533.99,425.82,438.37,400.73,550.45,385.84,464.13,320.6,616.75,668.75,400.33,73.7,992.74,370.99,85.23,359.92,Upgrade
6,"Selling, General & Admin",147.77,126.73,123.62,149.57,134.43,154.47,126.25,136.36,121.95,141.63,100.39,185.08,156.07,203.36,117.13,127.14,131.87,111.69,128.17,142.76,Upgrade
7,Research & Development,72.43,60.85,55.07,13.13,61.11,59.99,42.7,3.04,40.06,43.81,56.47,49.28,58.08,14.47,13.52,25.14,28.77,47.07,2.64,12,Upgrade
8,Other Operating Expenses,-22.38,67.59,20.57,-49.9,32.67,56.79,37.74,33.35,19.79,19.64,33.68,30.38,10.64,38.62,17.25,18.18,18.23,4.38,1.49,41.68,Upgrade
9,Operating Expenses,197.68,256.47,199.38,119.21,227.59,272.09,203.96,187.73,179.53,205.55,189.53,271.53,224.35,259.41,147,188.85,175.47,162.83,132.33,197.19,Upgrade
10,Operating Income,223.73,316.42,364.53,180.04,306.41,153.73,234.41,213,370.91,180.29,274.6,49.07,392.41,409.34,253.33,-115.15,817.27,208.16,-47.1,162.73,Upgrade
11,Interest Expense,-78.92,-75.45,-68.3,-74.45,-71.67,-79.71,-77.44,-135.95,-91.87,-103.82,-106.17,-86.59,-102.7,-92.06,-80.26,-66.71,-269.13,-223.83,-100.99,-113.43,Upgrade
12,Interest & Investment Income,10.72,13.05,10.69,10.44,18.02,13.27,11.25,-,70,13.1,27.05,14.5,12.16,12.19,10.99,14.35,-,-,345.6,23.57,Upgrade
13,Currency Exchange Gain (Loss),-34.2,34.2,-,47.78,-59.27,59.27,-,47.15,-39.35,39.35,-,-0.71,-1.71,1.71,-,9.01,10,-10,-,-1.06,Upgrade
