,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12652,12916,13214,13030,12376,13914,12502,13443,12100,10435,11251,12295,13420,13615,13191,13466,14913,12837,12445,11571,12782,Upgrade
1,Market Cap Growth,-7.18%,-7.18%,5.70%,-3.07%,2.28%,33.33%,11.12%,9.34%,-9.84%,-23.36%,-14.71%,-8.70%,-10.01%,6.07%,5.99%,16.38%,16.67%,7.22%,-18.19%,31.85%,67.54%,Upgrade
2,Enterprise Value,20332,19910,18070,18091,17498,18386,17966,18143,15478,14571,15935,17987,18154,18831,18212,18007,18501,18611,16982,16621,17407,Upgrade
3,Last Close Price,11.02,11.25,11.51,11.22,10.66,11.98,10.77,11.58,10.42,8.99,9.69,10.54,11.51,11.67,11.31,11.48,12.71,13.80,13.38,12.41,13.71,Upgrade
4,PE Ratio,26.63,22.66,25.30,24.40,24.00,27.57,23.79,26.82,24.24,20.44,23.08,27.89,29.51,27.34,28.35,32.69,40.71,47.72,42.46,40.47,41.83,Upgrade
5,Forward PE,19.86,18.75,16.44,17.46,16.93,19.55,15.32,15.32,15.32,15.41,16.90,18.79,22.06,21.86,21.78,26.07,23.30,26.60,25.91,24.68,21.89,Upgrade
6,PS Ratio,0.18,0.18,0.18,0.19,0.19,0.21,0.21,0.24,0.24,0.24,0.27,0.29,0.32,0.34,0.32,0.33,0.41,0.35,0.39,0.40,0.45,Upgrade
7,PB Ratio,1.32,1.36,1.42,1.40,1.35,1.55,1.40,1.61,1.48,1.28,1.41,1.56,1.73,1.76,1.73,1.77,1.99,1.75,2.61,2.44,2.75,Upgrade
8,P/TBV Ratio,1.46,1.46,1.52,1.50,1.45,1.67,1.52,1.73,1.59,1.38,1.52,1.68,1.88,1.92,1.90,1.95,2.21,1.96,2.88,2.65,2.97,Upgrade
9,P/FCF Ratio,-,-,-,14.48,-26.71,-,-52.59,-,-,12.90,6.75,-116.28,-,-42.04,-,-81.51,-,13.96,-143.18,-118.61,-203.29,Upgrade
10,P/OCF Ratio,7.41,7.41,-,4.69,11.99,-,59.90,-,-,8.14,5.26,77.44,-,127.12,-,29.23,-,8.97,25.95,26.45,24.76,Upgrade
11,EV/Sales Ratio,0.28,0.27,0.24,0.26,0.27,0.28,0.30,0.33,0.31,0.33,0.38,0.43,0.44,0.48,0.44,0.45,0.51,0.51,0.53,0.57,0.61,Upgrade
12,EV/EBITDA Ratio,12.58,12.32,10.62,11.76,12.41,12.72,11.89,11.80,9.80,10.28,11.07,10.61,10.84,12.47,9.42,10.53,13.13,11.05,14.73,15.23,12.88,Upgrade
13,EV/EBIT Ratio,18.74,18.36,15.48,18.01,20.01,20.26,18.48,18.17,14.90,16.66,17.78,15.98,16.44,20.03,13.34,15.47,-,16.31,27.08,-,21.69,Upgrade
14,EV/FCF Ratio,-33.63,-,-,20.10,-37.76,-,-75.57,-,-,18.02,9.56,-170.11,-,-58.15,-,-108.99,-,20.24,-195.37,-170.37,-276.86,Upgrade
15,Debt / Equity Ratio,1.29,1.29,1.22,1.20,1.09,1.05,1.31,1.08,1.06,1.11,1.22,1.34,1.20,1.31,1.19,1.25,0.94,1.13,1.72,1.53,1.46,Upgrade
16,Debt / EBITDA Ratio,7.59,8.60,6.28,5.62,7.84,5.37,10.04,6.08,6.08,4.44,7.60,6.44,12.09,4.79,3.97,6.10,83.01,2.17,5.90,20.75,5.69,Upgrade
17,Debt / FCF Ratio,-,-,-,12.42,-21.52,-,-48.98,-,-,11.13,5.83,-100.04,-,-31.27,-,-57.59,-,9.00,-94.33,-74.62,-107.73,Upgrade
18,Asset Turnover,2.83,3.37,3.62,2.77,3.33,2.89,3.36,3.02,2.49,1.86,2.19,1.86,2.00,2.05,2.21,1.65,2.58,2.28,1.50,2.03,Upgrade,
19,Inventory Turnover,7.30,6.48,7.96,8.66,6.34,7.88,6.57,7.06,7.11,6.48,4.74,4.97,4.31,4.52,4.36,4.63,3.70,5.58,4.98,3.33,4.67,Upgrade
20,Quick Ratio,0.63,0.63,0.63,0.93,0.88,0.85,0.99,0.58,0.63,0.69,0.71,0.68,0.49,0.56,0.43,0.43,0.35,0.48,0.29,0.28,0.20,Upgrade
21,Current Ratio,1.75,1.75,1.87,2.10,2.31,2.35,2.17,1.73,1.71,1.60,1.57,1.51,1.37,1.32,1.29,1.21,1.29,1.22,1.00,1.01,0.99,Upgrade
22,Return on Equity (ROE),6.93%,6.47%,5.92%,4.17%,5.01%,7.57%,5.69%,3.72%,6.68%,6.98%,5.95%,5.00%,5.79%,4.77%,6.78%,8.06%,5.62%,3.58%,7.49%,4.30%,Upgrade,
23,Return on Assets (ROA),2.30%,3.30%,3.96%,2.10%,3.45%,1.78%,2.95%,2.59%,4.40%,2.09%,3.30%,0.60%,4.67%,4.95%,3.26%,-1.54%,11.10%,2.95%,-0.69%,2.60%,Upgrade,
24,Return on Capital (ROIC),2.64%,3.84%,4.60%,2.39%,3.93%,2.03%,3.43%,3.13%,5.32%,2.49%,3.86%,0.70%,5.68%,6.05%,4.00%,-1.91%,14.30%,4.17%,-1.00%,3.58%,Upgrade,
25,Return on Capital Employed (ROCE),7.14%,7.14%,7.78%,6.32%,5.72%,6.19%,6.41%,8.74%,9.08%,7.79%,8.09%,10.12%,11.88%,9.88%,15.28%,13.74%,-,14.02%,11.74%,-,15.37%,Upgrade
26,Earnings Yield,4.51%,4.41%,3.95%,4.10%,4.17%,3.63%,4.20%,3.73%,4.12%,4.89%,4.33%,3.59%,3.39%,3.66%,3.53%,3.06%,2.46%,2.10%,2.35%,2.47%,2.39%,Upgrade
27,FCF Yield,-4.78%,-4.68%,-7.54%,6.91%,-3.74%,-6.11%,-1.90%,3.30%,9.58%,7.75%,14.82%,-0.86%,1.19%,-2.38%,-7.78%,-1.23%,-2.68%,7.16%,-0.70%,-0.84%,-0.49%,Upgrade
28,Dividend Yield,1.23%,-,-,-,1.27%,-,-,-,-,-,-,-,0.35%,-,-,-,0.59%,-,-,-,0.22%,Upgrade
29,Payout Ratio,71.93%,26.41%,145.37%,57.63%,53.53%,46.58%,38.38%,73.41%,39.81%,52.20%,119.57%,73.46%,70.77%,68.98%,196.53%,58.54%,21.40%,107.70%,292.37%,95.52%,707.96%,Upgrade
30,Buyback Yield / Dilution,-14.94%,-7.79%,-6.92%,-26.30%,-20.22%,-10.80%,-0.53%,-1.77%,-10.94%,0.10%,-0.36%,2.16%,7.12%,-24.70%,-35.05%,-25.86%,-17.62%,-3.98%,3.23%,1.59%,-8.74%,Upgrade
31,Total Shareholder Return,-13.71%,-7.79%,-6.92%,-26.30%,-18.95%,-10.80%,-0.53%,-1.77%,-10.94%,0.10%,-0.36%,2.16%,7.47%,-24.70%,-35.05%,-25.86%,-17.03%,-3.98%,3.23%,1.59%,-8.52%,Upgrade
