,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Market Capitalization,4459,4346,4681,3778,4104,4469,4661,4429,4778,4293,4091,4908,5245,6711,6160,5566,5225,5666,7105,7095,6214,Upgrade
1,Market Cap Growth,-2.75%,-2.75%,0.43%,-14.69%,-14.11%,4.10%,13.95%,-9.76%,-8.91%,-36.03%,-33.59%,-11.82%,0.38%,18.44%,-13.30%,-21.55%,-15.91%,-15.02%,-,-,-,Upgrade
2,Enterprise Value,3220,3107,3382,2465,2813,3178,3469,3305,3633,3148,2869,3627,3862,5328,4729,4128,3802,4242,5636,5541,6062,Upgrade
3,Last Close Price,13.43,13.09,14.10,11.15,12.11,13.18,13.75,13.07,14.09,12.66,12.01,14.40,15.14,19.37,17.78,16.06,14.90,16.15,20.26,20.23,17.52,Upgrade
4,PE Ratio,14.29,13.92,16.45,12.47,15.11,17.60,22.46,20.31,22.88,19.70,17.83,21.80,21.67,27.16,23.44,22.32,23.05,25.54,32.78,33.82,22.05,Upgrade
5,Forward PE,-,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,13.85,15.90,23.84,27.78,24.81,Upgrade
6,PS Ratio,3.15,3.07,3.05,2.34,2.68,3.08,3.17,3.34,3.68,3.41,3.40,4.13,4.54,5.83,5.89,5.88,5.79,6.46,9.53,9.48,8.58,Upgrade
7,PB Ratio,1.13,1.09,1.17,0.96,1.04,1.16,1.23,1.19,1.31,1.19,1.15,1.40,1.48,1.93,1.77,1.63,1.54,1.70,2.17,2.21,1.91,Upgrade
8,P/TBV Ratio,1.86,1.86,2.01,1.66,1.78,2.01,2.09,2.05,2.29,2.12,1.98,2.42,2.45,3.24,2.80,2.58,2.67,2.99,3.80,3.85,3.30,Upgrade
